time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2020/02/28/11:00:34.048145,12702,0,0,,0,0,30.6726178078,-96.3729668723,87.0663841795,"(0.0, 0.5559929013252258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.068118,12703,0,0,,0,0,30.6726171325,-96.3729669904,87.0651069079,"(0.0, 0.5565524101257324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.088221,12704,0,0,,0,0,30.672616456,-96.3729671088,87.0638614958,"(0.0, 0.5571159720420837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.108142,12705,0,0,,0,0,30.6726157798,-96.3729672257,87.0628845338,"(0.0, 0.5576835870742798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.128155,12706,0,0,,0,0,30.6726151022,-96.3729673418,87.0618056385,"(0.0, 0.5582553744316101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.148147,12707,0,0,,0,0,30.6726144258,-96.3729674574,87.0605620574,"(0.0, 0.5588313341140747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.168083,12708,0,0,,0,0,30.6726137465,-96.3729675734,87.0589600727,"(0.0, 0.5594114661216736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.188222,12709,0,0,,0,0,30.6726130665,-96.3729676893,87.0578037137,"(0.0, 0.5598492622375488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.208181,12710,0,0,,0,0,30.6726121995,-96.3729678279,87.0396162737,"(0.0, 0.5544121265411377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.228297,12711,0,0,,0,0,30.672611518,-96.3729679438,87.037516647,"(0.0, 0.5549628734588623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.248140,12712,0,0,,0,0,30.6726108381,-96.372968059,87.0353603633,"(0.0, 0.5555174350738525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.268119,12713,0,0,,0,0,30.6726101562,-96.3729681743,87.0333744949,"(0.0, 0.5560761094093323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.289105,12714,0,0,,0,0,30.6726094751,-96.3729682884,87.031022884,"(0.0, 0.556638777256012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.308139,12715,0,0,,0,0,30.6726087953,-96.3729684029,87.0293112593,"(0.0, 0.5572054982185364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.328233,12716,0,0,,0,0,30.6726081112,-96.3729685181,87.0274010887,"(0.0, 0.5577762722969055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.348134,12717,0,0,,0,0,30.6726074288,-96.3729686336,87.0256006503,"(0.0, 0.5583511590957642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.368026,12718,0,0,,0,0,30.6726067458,-96.37296875,87.0237121573,"(0.0, 0.5589302778244019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.388066,12719,0,0,,0,0,30.6726060219,-96.37296896,87.0289383149,"(0.0, 0.5533133149147034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.409145,12720,0,0,,0,0,30.6726053374,-96.372969077,87.0277111698,"(0.0, 0.5538582801818848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.429064,12721,0,0,,0,0,30.6726046556,-96.3729691937,87.0259632599,"(0.0, 0.5544071197509766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.448093,12722,0,0,,0,0,30.6726039718,-96.3729693089,87.0248226067,"(0.0, 0.5549600124359131, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.469043,12723,0,0,,0,0,30.672603286,-96.3729694231,87.0231755218,"(0.0, 0.5555168390274048, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.489085,12724,0,0,,0,0,30.6726026012,-96.3729695374,87.0217583915,"(0.0, 0.5560777187347412, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.509083,12725,0,0,,0,0,30.6726019157,-96.3729696512,87.0201337244,"(0.0, 0.5566425919532776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.529104,12726,0,0,,0,0,30.6726012296,-96.3729697655,87.0184437651,"(0.0, 0.5572115778923035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.549185,12727,0,0,,0,0,30.6726005418,-96.3729698811,87.0162778841,"(0.0, 0.5577846169471741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.569059,12728,0,0,,0,0,30.6725998547,-96.3729699971,87.0140777174,"(0.0, 0.5583617687225342, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.588954,12729,0,0,,0,0,30.6725990603,-96.3729701416,87.0101636471,"(0.0, 0.5528638958930969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.609020,12730,0,0,,0,0,30.6725983718,-96.3729702574,87.0076105203,"(0.0, 0.5534087419509888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.629025,12731,0,0,,0,0,30.6725976825,-96.372970372,87.0047797421,"(0.0, 0.5539574027061462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.648972,12732,0,0,,0,0,30.6725969924,-96.372970487,87.0020463746,"(0.0, 0.5545100569725037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.668984,12733,0,0,,0,0,30.6725963012,-96.3729706011,86.9994796673,"(0.0, 0.555066704750061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.689034,12734,0,0,,0,0,30.6725956105,-96.3729707146,86.9969975967,"(0.0, 0.5556273460388184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.708956,12735,0,0,,0,0,30.6725949201,-96.3729708271,86.9946885388,"(0.0, 0.55619215965271, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.728995,12736,0,0,,0,0,30.6725942294,-96.3729709397,86.9925467987,"(0.0, 0.5567609667778015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.748992,12737,0,0,,0,0,30.6725935371,-96.3729710518,86.9907229869,"(0.0, 0.5573339462280273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.768977,12738,0,0,,0,0,30.6725928441,-96.3729711633,86.9889388885,"(0.0, 0.5579110980033875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.788924,12739,0,0,,0,0,30.6725922292,-96.3729710407,86.9736613045,"(0.0, 0.5523772835731506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.808914,12740,0,0,,0,0,30.6725915377,-96.3729711493,86.9719295902,"(0.0, 0.5529215931892395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.828988,12741,0,0,,0,0,30.6725908451,-96.372971258,86.9703049734,"(0.0, 0.5534698367118835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.849000,12742,0,0,,0,0,30.6725901519,-96.3729713678,86.9685333623,"(0.0, 0.554021954536438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.868990,12743,0,0,,0,0,30.6725894599,-96.3729714776,86.9668505471,"(0.0, 0.5545781254768372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.888947,12744,0,0,,0,0,30.6725887673,-96.3729715868,86.9650813891,"(0.0, 0.5551382303237915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.908920,12745,0,0,,0,0,30.6725880732,-96.3729716955,86.96356232,"(0.0, 0.5557024478912354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.928917,12746,0,0,,0,0,30.6725873787,-96.3729718037,86.9619879276,"(0.0, 0.5562708377838135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.948940,12747,0,0,,0,0,30.672586685,-96.3729719126,86.9605644522,"(0.0, 0.5568432211875916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.968900,12748,0,0,,0,0,30.6725859902,-96.3729720206,86.9590484211,"(0.0, 0.5574197769165039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:34.988891,12749,0,0,,0,0,30.6725852218,-96.3729723401,86.9742366644,"(0.0, 0.5520105957984924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.008903,12750,0,0,,0,0,30.6725845268,-96.3729724511,86.9729628442,"(0.0, 0.5525563359260559, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.028826,12751,0,0,,0,0,30.6725838304,-96.3729725619,86.9710630877,"(0.0, 0.5531059503555298, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.048896,12752,0,0,,0,0,30.6725831339,-96.3729726727,86.9692934351,"(0.0, 0.5536594390869141, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.068834,12753,0,0,,0,0,30.6725824374,-96.3729727828,86.9676952725,"(0.0, 0.5542169809341431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.088806,12754,0,0,,0,0,30.6725817391,-96.3729728929,86.9653967675,"(0.0, 0.5547785758972168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.108847,12755,0,0,,0,0,30.6725810398,-96.3729730026,86.9635385042,"(0.0, 0.5553442239761353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.128804,12756,0,0,,0,0,30.672580343,-96.3729731125,86.9611032549,"(0.0, 0.5559139847755432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.148825,12757,0,0,,0,0,30.6725796429,-96.3729732222,86.9591017496,"(0.0, 0.5564878582954407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.168819,12758,0,0,,0,0,30.6725789436,-96.3729733304,86.9572440227,"(0.0, 0.5570659041404724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.188870,12759,0,0,,0,0,30.6725782446,-96.3729734379,86.9554005237,"(0.0, 0.557502269744873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.208821,12760,0,0,,0,0,30.672577558,-96.372973665,86.9744622977,"(0.0, 0.5522657632827759, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.228926,12761,0,0,,0,0,30.6725768585,-96.3729737727,86.9729311243,"(0.0, 0.5528175830841064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.248899,12762,0,0,,0,0,30.6725761594,-96.3729738813,86.9713605689,"(0.0, 0.553373396396637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.268873,12763,0,0,,0,0,30.6725754596,-96.3729739913,86.9696255885,"(0.0, 0.5539332032203674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.288765,12764,0,0,,0,0,30.6725747609,-96.372974102,86.9679785101,"(0.0, 0.5544970631599426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.308782,12765,0,0,,0,0,30.6725740593,-96.3729742138,86.9666083017,"(0.0, 0.5550649762153625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.328857,12766,0,0,,0,0,30.6725733599,-96.3729743247,86.964603249,"(0.0, 0.555637001991272, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.348755,12767,0,0,,0,0,30.6725726594,-96.3729744353,86.9630897241,"(0.0, 0.5562132000923157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.368725,12768,0,0,,0,0,30.6725719594,-96.3729745441,86.9616545839,"(0.0, 0.556793749332428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.388761,12769,0,0,,0,0,30.6725713554,-96.3729745916,86.9852795862,"(0.0, 0.5514921545982361, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.408795,12770,0,0,,0,0,30.6725706566,-96.3729746979,86.9843325531,"(0.0, 0.5520429611206055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.428809,12771,0,0,,0,0,30.6725699536,-96.3729748057,86.9827211117,"(0.0, 0.5525978207588196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.448807,12772,0,0,,0,0,30.6725692523,-96.3729749134,86.9813431073,"(0.0, 0.5531566143035889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.468690,12773,0,0,,0,0,30.6725685496,-96.3729750216,86.9797884626,"(0.0, 0.5537194609642029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.488805,12774,0,0,,0,0,30.672567846,-96.3729751304,86.9780574702,"(0.0, 0.5542863011360168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.508852,12775,0,0,,0,0,30.6725671416,-96.3729752386,86.9759572838,"(0.0, 0.5548573732376099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.528802,12776,0,0,,0,0,30.6725664382,-96.372975346,86.9735843791,"(0.0, 0.5554324388504028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.548808,12777,0,0,,0,0,30.6725657338,-96.3729754532,86.9708466101,"(0.0, 0.5560117363929749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.568641,12778,0,0,,0,0,30.6725650277,-96.3729755603,86.9678070657,"(0.0, 0.5564489364624023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.588767,12779,0,0,,0,0,30.6725643304,-96.3729757006,86.9944336591,"(0.0, 0.5512434840202332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.608690,12780,0,0,,0,0,30.6725636248,-96.372975807,86.9919400122,"(0.0, 0.5517964959144592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.628739,12781,0,0,,0,0,30.6725629193,-96.3729759128,86.9892820129,"(0.0, 0.55235356092453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.648673,12782,0,0,,0,0,30.6725622126,-96.3729760168,86.9870918654,"(0.0, 0.5529147386550903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.668630,12783,0,0,,0,0,30.6725615064,-96.3729761221,86.9851934789,"(0.0, 0.5534799695014954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.688646,12784,0,0,,0,0,30.6725607989,-96.3729762277,86.9832830094,"(0.0, 0.5540493130683899, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.708707,12785,0,0,,0,0,30.6725600933,-96.3729763338,86.9811161114,"(0.0, 0.5546227693557739, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.728780,12786,0,0,,0,0,30.6725593855,-96.3729764371,86.9791989131,"(0.0, 0.5552003383636475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.748622,12787,0,0,,0,0,30.6725586781,-96.3729765419,86.9773478862,"(0.0, 0.5557821393013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.768696,12788,0,0,,0,0,30.6725579707,-96.3729766475,86.9758601254,"(0.0, 0.5563682317733765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.788636,12789,0,0,,0,0,30.6725571621,-96.3729767123,86.9778923197,"(0.0, 0.5509621500968933, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.808633,12790,0,0,,0,0,30.6725564538,-96.3729768168,86.9767378019,"(0.0, 0.5515169501304626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.828773,12791,0,0,,0,0,30.672555745,-96.3729769233,86.9757781383,"(0.0, 0.5520758032798767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.848654,12792,0,0,,0,0,30.6725550362,-96.3729770303,86.9747741465,"(0.0, 0.5526386499404907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.868658,12793,0,0,,0,0,30.6725543265,-96.3729771371,86.9741740115,"(0.0, 0.5532056093215942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.888627,12794,0,0,,0,0,30.6725536172,-96.3729772432,86.9731016411,"(0.0, 0.5537766814231873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.908694,12795,0,0,,0,0,30.6725529084,-96.3729773485,86.9725004761,"(0.0, 0.5543518662452698, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.928675,12796,0,0,,0,0,30.6725521962,-96.3729774546,86.9713014858,"(0.0, 0.5549312829971313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.948619,12797,0,0,,0,0,30.6725514856,-96.3729775583,86.9701947747,"(0.0, 0.555514931678772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.968556,12798,0,0,,0,0,30.6725507738,-96.3729776613,86.9690734241,"(0.0, 0.5561028122901917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:35.988680,12799,0,0,,0,0,30.6725499278,-96.3729777115,86.9849627949,"(0.0, 0.5507045984268188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.008595,12800,0,0,,0,0,30.6725492153,-96.372977814,86.9835999571,"(0.0, 0.5512614846229553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.028585,12801,0,0,,0,0,30.6725485011,-96.372977917,86.9821301056,"(0.0, 0.5518222451210022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.048490,12802,0,0,,0,0,30.6725477884,-96.37297802,86.9806624092,"(0.0, 0.5523871779441833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.068513,12803,0,0,,0,0,30.6725470745,-96.3729781228,86.9791038241,"(0.0, 0.5529561638832092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.088599,12804,0,0,,0,0,30.6725463595,-96.3729782238,86.9774162993,"(0.0, 0.5535293221473694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.108571,12805,0,0,,0,0,30.6725456457,-96.3729783255,86.9756256966,"(0.0, 0.5541066527366638, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.128607,12806,0,0,,0,0,30.6725449302,-96.3729784275,86.9739241861,"(0.0, 0.5546881556510925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.148571,12807,0,0,,0,0,30.6725442173,-96.3729785278,86.9715839205,"(0.0, 0.5552738308906555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.168543,12808,0,0,,0,0,30.6725435024,-96.3729786293,86.969704546,"(0.0, 0.5558638572692871, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.188691,12809,0,0,,0,0,30.6725427866,-96.3729787303,86.9680571081,"(0.0, 0.5564581751823425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.208476,12810,0,0,,0,0,30.672542211,-96.3729786282,86.9699259344,"(0.0, 0.5509490370750427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.228579,12811,0,0,,0,0,30.6725414956,-96.3729787251,86.9686168283,"(0.0, 0.5515108108520508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.248461,12812,0,0,,0,0,30.67254078,-96.3729788222,86.9674753845,"(0.0, 0.5520731210708618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.268531,12813,0,0,,0,0,30.6725400651,-96.3729789192,86.9663690832,"(0.0, 0.5526431202888489, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.288507,12814,0,0,,0,0,30.6725393508,-96.3729790172,86.9652336324,"(0.0, 0.5532172918319702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.308535,12815,0,0,,0,0,30.6725386349,-96.3729791155,86.9638889022,"(0.0, 0.5537955164909363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.328483,12816,0,0,,0,0,30.6725379179,-96.3729792146,86.9625000712,"(0.0, 0.5543779730796814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.348469,12817,0,0,,0,0,30.6725372009,-96.3729793145,86.9608589923,"(0.0, 0.5549646019935608, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.368450,12818,0,0,,0,0,30.6725364842,-96.3729794136,86.9590158416,"(0.0, 0.555555522441864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.388481,12819,0,0,,0,0,30.6725357644,-96.3729795131,86.9570427276,"(0.0, 0.556001603603363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.408505,12820,0,0,,0,0,30.6725349734,-96.3729795498,86.949865819,"(0.0, 0.55064857006073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.428532,12821,0,0,,0,0,30.6725342525,-96.3729796478,86.9474707721,"(0.0, 0.5512112975120544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.448505,12822,0,0,,0,0,30.6725335316,-96.372979745,86.945444392,"(0.0, 0.5517781376838684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.468499,12823,0,0,,0,0,30.6725328106,-96.3729798428,86.94335951,"(0.0, 0.5523491501808167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.488527,12824,0,0,,0,0,30.6725320896,-96.3729799415,86.9411719227,"(0.0, 0.5529240369796753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.508404,12825,0,0,,0,0,30.6725313669,-96.37298004,86.9387582401,"(0.0, 0.5535030961036682, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.528490,12826,0,0,,0,0,30.6725306453,-96.3729801393,86.9363730019,"(0.0, 0.554086446762085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.548569,12827,0,0,,0,0,30.6725299226,-96.3729802385,86.933337504,"(0.0, 0.554673969745636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.568520,12828,0,0,,0,0,30.6725291989,-96.3729803363,86.9304445414,"(0.0, 0.5552658438682556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.588457,12829,0,0,,0,0,30.672528535,-96.3729804223,86.9323097598,"(0.0, 0.5496707558631897, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.608348,12830,0,0,,0,0,30.6725278127,-96.3729805186,86.9299582569,"(0.0, 0.5502282977104187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.628390,12831,0,0,,0,0,30.6725270891,-96.3729806157,86.9280113075,"(0.0, 0.5507898926734924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.648452,12832,0,0,,0,0,30.6725263673,-96.3729807143,86.9257420441,"(0.0, 0.5513555407524109, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.668467,12833,0,0,,0,0,30.6725256452,-96.3729808146,86.9242070457,"(0.0, 0.5519252419471741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.688366,12834,0,0,,0,0,30.6725249218,-96.3729809161,86.922599961,"(0.0, 0.552498996257782, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:00:36.708394,12835,0,0,,0,0,30.6725241979,-96.3729810186,86.9214830985,"(0.0, 0.5530768632888794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
