time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2020/02/28/11:33:18.033824,25510,0,0,,0,0,30.6730101389,-96.3725773265,87.3902699826,"(0.0, 0.642073929309845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.053882,25511,0,0,,0,0,30.6730110843,-96.3725771995,87.3877080949,"(0.0, 0.6426856517791748, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.074940,25512,0,0,,0,0,30.6730120305,-96.3725770721,87.3855139408,"(0.0, 0.6433011889457703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.093839,25513,0,0,,0,0,30.6730129781,-96.3725769453,87.3829986146,"(0.0, 0.6439206600189209, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.113821,25514,0,0,,0,0,30.673013927,-96.3725768192,87.38017637,"(0.0, 0.6445439457893372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.133748,25515,0,0,,0,0,30.673014877,-96.3725766936,87.3776323795,"(0.0, 0.6451712846755981, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.153774,25516,0,0,,0,0,30.673015969,-96.3725766064,87.363035799,"(0.0, 0.6396291255950928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.174734,25517,0,0,,0,0,30.6730169223,-96.3725764805,87.3607056616,"(0.0, 0.6402321457862854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.193767,25518,0,0,,0,0,30.6730178764,-96.3725763534,87.3579536611,"(0.0, 0.6408390998840332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.214736,25519,0,0,,0,0,30.6730188319,-96.3725762254,87.3553863941,"(0.0, 0.6414496898651123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.233718,25520,0,0,,0,0,30.6730197879,-96.3725760969,87.3526940579,"(0.0, 0.6420643925666809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.254840,25521,0,0,,0,0,30.673020745,-96.3725759685,87.3498116666,"(0.0, 0.642682671546936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.274721,25522,0,0,,0,0,30.6730217024,-96.3725758414,87.3468873687,"(0.0, 0.6433049440383911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.294672,25523,0,0,,0,0,30.6730226605,-96.3725757147,87.3436741047,"(0.0, 0.6439312100410461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.314703,25524,0,0,,0,0,30.6730236203,-96.3725755881,87.3403690038,"(0.0, 0.6445613503456116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.334691,25525,0,0,,0,0,30.6730246106,-96.3725753433,87.3407184379,"(0.0, 0.6389068365097046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.354715,25526,0,0,,0,0,30.6730255718,-96.3725752155,87.3372811452,"(0.0, 0.6395113468170166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.374726,25527,0,0,,0,0,30.6730265316,-96.3725750882,87.3344576918,"(0.0, 0.6401196122169495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.394659,25528,0,0,,0,0,30.6730274925,-96.3725749595,87.3318601586,"(0.0, 0.6407318115234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.414733,25529,0,0,,0,0,30.6730284541,-96.3725748308,87.3295425009,"(0.0, 0.6413478255271912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.434673,25530,0,0,,0,0,30.6730294153,-96.3725747034,87.3276028037,"(0.0, 0.6419678330421448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.454663,25531,0,0,,0,0,30.6730303783,-96.3725745768,87.3259004969,"(0.0, 0.6425917148590088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.474576,25532,0,0,,0,0,30.6730313429,-96.3725744502,87.324363932,"(0.0, 0.643219530582428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.494621,25533,0,0,,0,0,30.673032307,-96.3725743244,87.3229611581,"(0.0, 0.6438513398170471, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.514650,25534,0,0,,0,0,30.673033272,-96.3725741979,87.3214554871,"(0.0, 0.6444871425628662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.534654,25535,0,0,,0,0,30.673034397,-96.3725740572,87.316395455,"(0.0, 0.6386687755584717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.554649,25536,0,0,,0,0,30.6730353647,-96.3725739312,87.3147003409,"(0.0, 0.6392769813537598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.574635,25537,0,0,,0,0,30.6730363323,-96.3725738051,87.3127951846,"(0.0, 0.6398889422416687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.594646,25538,0,0,,0,0,30.6730373015,-96.3725736795,87.3110393742,"(0.0, 0.6405048370361328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.614668,25539,0,0,,0,0,30.6730382704,-96.3725735554,87.3084753584,"(0.0, 0.6411246061325073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.634563,25540,0,0,,0,0,30.673039241,-96.3725734312,87.3061349783,"(0.0, 0.641748309135437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.654722,25541,0,0,,0,0,30.6730402124,-96.3725733074,87.3038584674,"(0.0, 0.6423758268356323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.674580,25542,0,0,,0,0,30.6730411861,-96.3725731843,87.3017197577,"(0.0, 0.6430073380470276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.694584,25543,0,0,,0,0,30.6730421603,-96.3725730616,87.2995908605,"(0.0, 0.6436429023742676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.714656,25544,0,0,,0,0,30.6730431343,-96.3725729376,87.2970056329,"(0.0, 0.6442824006080627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.734661,25545,0,0,,0,0,30.6730441968,-96.372572745,87.3120970204,"(0.0, 0.6382777690887451, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.754574,25546,0,0,,0,0,30.6730451738,-96.3725726203,87.3098603617,"(0.0, 0.6388875842094421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.774598,25547,0,0,,0,0,30.6730461511,-96.372572496,87.3073348375,"(0.0, 0.63950115442276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.794521,25548,0,0,,0,0,30.673047129,-96.3725723717,87.3050036067,"(0.0, 0.6401186585426331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.814555,25549,0,0,,0,0,30.6730481076,-96.3725722476,87.3028271804,"(0.0, 0.6407399773597717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.834487,25550,0,0,,0,0,30.6730490861,-96.3725721224,87.299940791,"(0.0, 0.6413652300834656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.854517,25551,0,0,,0,0,30.6730500653,-96.3725719964,87.2971752454,"(0.0, 0.6419943571090698, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.874457,25552,0,0,,0,0,30.673051045,-96.3725718698,87.2942966325,"(0.0, 0.6426274180412292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.894475,25553,0,0,,0,0,30.6730520252,-96.3725717423,87.2914479934,"(0.0, 0.6432644724845886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.914699,25554,0,0,,0,0,30.6730530058,-96.3725716144,87.288703938,"(0.0, 0.643905520439148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.934461,25555,0,0,,0,0,30.673053936,-96.3725714564,87.2878633048,"(0.0, 0.6379362940788269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.954470,25556,0,0,,0,0,30.6730549172,-96.3725713278,87.2853675755,"(0.0, 0.6385482549667358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.974452,25557,0,0,,0,0,30.673055899,-96.3725711989,87.282992281,"(0.0, 0.6391640305519104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:18.994528,25558,0,0,,0,0,30.6730568813,-96.3725710698,87.2809260543,"(0.0, 0.6397837400436401, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.014475,25559,0,0,,0,0,30.6730578641,-96.3725709404,87.2783891801,"(0.0, 0.6404073238372803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.034472,25560,0,0,,0,0,30.6730588476,-96.3725708112,87.2762325704,"(0.0, 0.6410348415374756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.054819,25561,0,0,,0,0,30.6730598312,-96.372570682,87.2740831068,"(0.0, 0.6416662931442261, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.074579,25562,0,0,,0,0,30.6730608154,-96.3725705531,87.2718931604,"(0.0, 0.642301619052887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.094396,25563,0,0,,0,0,30.6730618001,-96.3725704245,87.2698860308,"(0.0, 0.6429410576820374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.114435,25564,0,0,,0,0,30.6730627848,-96.3725702952,87.2675873246,"(0.0, 0.6435844898223877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.134334,25565,0,0,,0,0,30.6730637699,-96.3725701649,87.265135197,"(0.0, 0.6440695524215698, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.154460,25566,0,0,,0,0,30.6730648378,-96.3725699259,87.2718409337,"(0.0, 0.6381624341011047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.174357,25567,0,0,,0,0,30.6730658231,-96.3725697919,87.2690238906,"(0.0, 0.6387796401977539, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.194381,25568,0,0,,0,0,30.6730668098,-96.3725696582,87.2665268155,"(0.0, 0.6394006609916687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.214306,25569,0,0,,0,0,30.6730677966,-96.3725695236,87.263659725,"(0.0, 0.6400255560874939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.234341,25570,0,0,,0,0,30.6730687842,-96.3725693907,87.2610200373,"(0.0, 0.6406543850898743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.254373,25571,0,0,,0,0,30.6730697729,-96.3725692586,87.2585953465,"(0.0, 0.6412871479988098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.274390,25572,0,0,,0,0,30.6730707617,-96.3725691275,87.2563704206,"(0.0, 0.6419239044189453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.294428,25573,0,0,,0,0,30.6730717514,-96.3725689965,87.2543641347,"(0.0, 0.6425646543502808, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.314313,25574,0,0,,0,0,30.6730727409,-96.3725688656,87.2524768664,"(0.0, 0.6432093381881714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.334362,25575,0,0,,0,0,30.6730739055,-96.3725687776,87.2623734558,"(0.0, 0.6436956524848938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.354506,25576,0,0,,0,0,30.6730748982,-96.3725686462,87.2608446339,"(0.0, 0.6379103064537048, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.374377,25577,0,0,,0,0,30.6730758901,-96.3725685142,87.2590047121,"(0.0, 0.638529896736145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.394507,25578,0,0,,0,0,30.6730768826,-96.3725683816,87.2568736058,"(0.0, 0.6391534209251404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.414243,25579,0,0,,0,0,30.6730778762,-96.3725682477,87.2544897934,"(0.0, 0.6397808790206909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.434212,25580,0,0,,0,0,30.6730788697,-96.3725681141,87.2519827941,"(0.0, 0.6404122710227966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.454332,25581,0,0,,0,0,30.673079864,-96.3725679807,87.2493805662,"(0.0, 0.6410475373268127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.474253,25582,0,0,,0,0,30.6730808585,-96.3725678469,87.2467729636,"(0.0, 0.641686737537384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.494263,25583,0,0,,0,0,30.6730818534,-96.3725677139,87.2443622546,"(0.0, 0.6423299312591553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.514222,25584,0,0,,0,0,30.6730828491,-96.3725675813,87.2422044529,"(0.0, 0.6429772973060608, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.534363,25585,0,0,,0,0,30.6730838452,-96.3725674487,87.2400116958,"(0.0, 0.6434653997421265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.554367,25586,0,0,,0,0,30.6730847093,-96.3725671096,87.248894765,"(0.0, 0.6376779675483704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.574163,25587,0,0,,0,0,30.6730857039,-96.3725669743,87.246494676,"(0.0, 0.6382995843887329, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.594370,25588,0,0,,0,0,30.6730866996,-96.3725668384,87.2439061394,"(0.0, 0.6389251351356506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.614225,25589,0,0,,0,0,30.6730876962,-96.3725667022,87.2413261365,"(0.0, 0.6395545601844788, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.634172,25590,0,0,,0,0,30.6730886931,-96.3725665667,87.239126171,"(0.0, 0.6401878595352173, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.654169,25591,0,0,,0,0,30.6730896899,-96.3725664313,87.2361359587,"(0.0, 0.6408252120018005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.674173,25592,0,0,,0,0,30.6730906878,-96.3725662968,87.2336995108,"(0.0, 0.6414664387702942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.694309,25593,0,0,,0,0,30.6730916848,-96.3725661628,87.2313986905,"(0.0, 0.6421117186546326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.714085,25594,0,0,,0,0,30.6730926826,-96.3725660288,87.229142691,"(0.0, 0.6427609920501709, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.734212,25595,0,0,,0,0,30.6730934491,-96.3725657106,87.2407062147,"(0.0, 0.6368489265441895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.754158,25596,0,0,,0,0,30.673094445,-96.3725655746,87.2387269139,"(0.0, 0.6374683380126953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.774130,25597,0,0,,0,0,30.673095442,-96.3725654375,87.2371004689,"(0.0, 0.638091504573822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.794090,25598,0,0,,0,0,30.6730964401,-96.3725652998,87.234869007,"(0.0, 0.6387186050415039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.814145,25599,0,0,,0,0,30.6730974389,-96.3725651621,87.2327919705,"(0.0, 0.639349639415741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.834131,25600,0,0,,0,0,30.6730984376,-96.372565024,87.2303787023,"(0.0, 0.6399845480918884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.854147,25601,0,0,,0,0,30.6730994357,-96.3725648871,87.2277470715,"(0.0, 0.6406233906745911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.874104,25602,0,0,,0,0,30.6731004341,-96.3725647511,87.225002165,"(0.0, 0.6412662267684937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.894174,25603,0,0,,0,0,30.6731014321,-96.3725646164,87.2221789407,"(0.0, 0.6419129967689514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.914077,25604,0,0,,0,0,30.6731024305,-96.3725644818,87.219474961,"(0.0, 0.6425638198852539, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.934102,25605,0,0,,0,0,30.6731034128,-96.3725643051,87.2250081981,"(0.0, 0.6366589665412903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.954043,25606,0,0,,0,0,30.6731044113,-96.3725641694,87.2222645767,"(0.0, 0.6372794508934021, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.974051,25607,0,0,,0,0,30.6731054112,-96.3725640328,87.2201266456,"(0.0, 0.6379036903381348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:19.994187,25608,0,0,,0,0,30.6731064125,-96.3725638948,87.2182174632,"(0.0, 0.6385319232940674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.014172,25609,0,0,,0,0,30.673107413,-96.3725637565,87.2163113365,"(0.0, 0.6391640305519104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.034222,25610,0,0,,0,0,30.6731084151,-96.3725636182,87.2148965448,"(0.0, 0.6398000717163086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.054120,25611,0,0,,0,0,30.6731094171,-96.3725634792,87.2126414748,"(0.0, 0.640440046787262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.074052,25612,0,0,,0,0,30.6731104192,-96.3725633408,87.2106718477,"(0.0, 0.6410840153694153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.094136,25613,0,0,,0,0,30.6731114204,-96.372563203,87.2084041014,"(0.0, 0.6417319774627686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.113973,25614,0,0,,0,0,30.6731124222,-96.3725630654,87.2058805339,"(0.0, 0.642383873462677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.133997,25615,0,0,,0,0,30.6731134242,-96.3725629279,87.2031458598,"(0.0, 0.6430398225784302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.154005,25616,0,0,,0,0,30.6731144814,-96.372562948,87.2103671748,"(0.0, 0.637221097946167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.174016,25617,0,0,,0,0,30.6731154838,-96.3725628114,87.2069921819,"(0.0, 0.6378475427627563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.194082,25618,0,0,,0,0,30.6731164869,-96.3725626741,87.2036142964,"(0.0, 0.6384779214859009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.213938,25619,0,0,,0,0,30.6731174903,-96.3725625369,87.2001742022,"(0.0, 0.6391121745109558, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.234088,25620,0,0,,0,0,30.6731184938,-96.3725623997,87.1970195873,"(0.0, 0.6397503018379211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.253967,25621,0,0,,0,0,30.6731194978,-96.3725622622,87.1944168396,"(0.0, 0.6403924822807312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.273948,25622,0,0,,0,0,30.6731205024,-96.3725621247,87.1914299335,"(0.0, 0.6410385966300964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.294165,25623,0,0,,0,0,30.6731215074,-96.3725619866,87.1894064816,"(0.0, 0.6416887044906616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.313987,25624,0,0,,0,0,30.6731225131,-96.3725618485,87.1867626058,"(0.0, 0.6423428654670715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.333987,25625,0,0,,0,0,30.6731236597,-96.3725617395,87.1941420306,"(0.0, 0.6365794539451599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.353880,25626,0,0,,0,0,30.6731246673,-96.3725616024,87.1918091783,"(0.0, 0.6372042894363403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.373879,25627,0,0,,0,0,30.6731256753,-96.3725614655,87.1894256426,"(0.0, 0.6378328800201416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.393989,25628,0,0,,0,0,30.673126684,-96.372561329,87.1869031265,"(0.0, 0.638465404510498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.413974,25629,0,0,,0,0,30.6731276923,-96.3725611922,87.1842320599,"(0.0, 0.6391018629074097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.433841,25630,0,0,,0,0,30.6731287007,-96.3725610558,87.1813355023,"(0.0, 0.6397421956062317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.453953,25631,0,0,,0,0,30.6731297088,-96.3725609192,87.1782411467,"(0.0, 0.6403864622116089, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.473826,25632,0,0,,0,0,30.6731307172,-96.372560783,87.1750580473,"(0.0, 0.641034722328186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.493906,25633,0,0,,0,0,30.673131726,-96.3725606472,87.1723448858,"(0.0, 0.6416869759559631, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.513846,25634,0,0,,0,0,30.6731327352,-96.3725605117,87.1688619182,"(0.0, 0.6423432230949402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.533890,25635,0,0,,0,0,30.6731337404,-96.3725603524,87.1808126075,"(0.0, 0.6365757584571838, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.554790,25636,0,0,,0,0,30.6731347505,-96.3725602163,87.1782393251,"(0.0, 0.6372022032737732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.573776,25637,0,0,,0,0,30.6731357611,-96.3725600791,87.1747356839,"(0.0, 0.6378324031829834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.593942,25638,0,0,,0,0,30.6731367718,-96.3725599414,87.1716402108,"(0.0, 0.6384665966033936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.613791,25639,0,0,,0,0,30.6731377823,-96.3725598031,87.1688054306,"(0.0, 0.6391046047210693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.633866,25640,0,0,,0,0,30.6731387927,-96.3725596643,87.1651342483,"(0.0, 0.6397465467453003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.653838,25641,0,0,,0,0,30.6731398035,-96.3725595256,87.1621269993,"(0.0, 0.640392541885376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.673779,25642,0,0,,0,0,30.6731408147,-96.3725593873,87.1587489843,"(0.0, 0.6410424113273621, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:20.693754,25643,0,0,,0,0,30.6731418267,-96.3725592488,87.1556189051,"(0.0, 0.6416962742805481, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
