time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.Time,.UtcTime.year,.UtcTime.month,.UtcTime.day,.UtcTime.hour,.UtcTime.minute,.UtcTime.second,.UtcTime.millisecond,.Week,.GpsFix,.NumSats,.LLA.x,.LLA.y,.LLA.z,.NedVel.x,.NedVel.y,.NedVel.z,.NedAcc.x,.NedAcc.y,.NedAcc.z,.SpeedAcc,.TimeAcc
2019/02/01/15:55:50.503700,1625,1549058150,503506810,gps,510968.600376,19,2,1,21,55,50,600,2038,3,16,30.6243881,-96.3364253,72.965,-0.00300000002608,-0.0130000002682,0.0540000014007,2.55377626419,2.36191034317,6.11911010742,0.194400012493,4.40000000879e-08
2019/02/01/15:55:50.523699,1626,1549058150,523485681,gps,510968.600376,19,2,1,21,55,50,600,2038,3,16,30.6243881,-96.3364253,72.965,-0.00300000002608,-0.0130000002682,0.0540000014007,2.55377626419,2.36191034317,6.11911010742,0.194400012493,4.40000000879e-08
2019/02/01/15:55:50.543566,1627,1549058150,543436337,gps,510968.800376,19,2,1,21,55,50,800,2038,3,16,30.6243881,-96.3364253,72.97,-0.00800000037998,-0.00400000018999,0.0529999993742,2.55436968803,2.36260128021,6.12721395493,0.200800016522,4.40000000879e-08
2019/02/01/15:55:50.563740,1628,1549058150,563539064,gps,510968.800376,19,2,1,21,55,50,800,2038,3,16,30.6243881,-96.3364253,72.97,-0.00800000037998,-0.00400000018999,0.0529999993742,2.55436968803,2.36260128021,6.12721395493,0.200800016522,4.40000000879e-08
2019/02/01/15:55:50.584417,1629,1549058150,583474158,gps,510968.800376,19,2,1,21,55,50,800,2038,3,16,30.6243881,-96.3364253,72.97,-0.00800000037998,-0.00400000018999,0.0529999993742,2.55436968803,2.36260128021,6.12721395493,0.200800016522,4.40000000879e-08
2019/02/01/15:55:50.603677,1630,1549058150,603466228,gps,510968.800376,19,2,1,21,55,50,800,2038,3,16,30.6243881,-96.3364253,72.97,-0.00800000037998,-0.00400000018999,0.0529999993742,2.55436968803,2.36260128021,6.12721395493,0.200800016522,4.40000000879e-08
2019/02/01/15:55:50.623658,1631,1549058150,623530853,gps,510968.800376,19,2,1,21,55,50,800,2038,3,16,30.6243881,-96.3364253,72.97,-0.00800000037998,-0.00400000018999,0.0529999993742,2.55436968803,2.36260128021,6.12721395493,0.200800016522,4.40000000879e-08
2019/02/01/15:55:50.643547,1632,1549058150,643368155,gps,510968.800376,19,2,1,21,55,50,800,2038,3,16,30.6243881,-96.3364253,72.97,-0.00800000037998,-0.00400000018999,0.0529999993742,2.55436968803,2.36260128021,6.12721395493,0.200800016522,4.40000000879e-08
2019/02/01/15:55:50.663513,1633,1549058150,663324122,gps,510968.800376,19,2,1,21,55,50,800,2038,3,16,30.6243881,-96.3364253,72.97,-0.00800000037998,-0.00400000018999,0.0529999993742,2.55436968803,2.36260128021,6.12721395493,0.200800016522,4.40000000879e-08
2019/02/01/15:55:50.684841,1634,1549058150,683433577,gps,510968.800376,19,2,1,21,55,50,800,2038,3,16,30.6243881,-96.3364253,72.97,-0.00800000037998,-0.00400000018999,0.0529999993742,2.55436968803,2.36260128021,6.12721395493,0.200800016522,4.40000000879e-08
2019/02/01/15:55:50.703486,1635,1549058150,703295034,gps,510968.800376,19,2,1,21,55,50,800,2038,3,16,30.6243881,-96.3364253,72.97,-0.00800000037998,-0.00400000018999,0.0529999993742,2.55436968803,2.36260128021,6.12721395493,0.200800016522,4.40000000879e-08
2019/02/01/15:55:50.723389,1636,1549058150,723191678,gps,510968.800376,19,2,1,21,55,50,800,2038,3,16,30.6243881,-96.3364253,72.97,-0.00800000037998,-0.00400000018999,0.0529999993742,2.55436968803,2.36260128021,6.12721395493,0.200800016522,4.40000000879e-08
2019/02/01/15:55:50.743390,1637,1549058150,743159195,gps,510968.800376,19,2,1,21,55,50,800,2038,3,16,30.6243881,-96.3364253,72.97,-0.00800000037998,-0.00400000018999,0.0529999993742,2.55436968803,2.36260128021,6.12721395493,0.200800016522,4.40000000879e-08
2019/02/01/15:55:50.763380,1638,1549058150,763182132,gps,510969.000376,19,2,1,21,55,51,0,2038,3,16,30.6243876,-96.336425,73.003,-0.00499999988824,-0.00999999977648,0.00300000002608,2.54726576805,2.35816073418,6.13342571259,0.149600014091,4.40000000879e-08
2019/02/01/15:55:50.783344,1639,1549058150,783116712,gps,510969.000376,19,2,1,21,55,51,0,2038,3,16,30.6243876,-96.336425,73.003,-0.00499999988824,-0.00999999977648,0.00300000002608,2.54726576805,2.35816073418,6.13342571259,0.149600014091,4.40000000879e-08
2019/02/01/15:55:50.803373,1640,1549058150,803141538,gps,510969.000376,19,2,1,21,55,51,0,2038,3,16,30.6243876,-96.336425,73.003,-0.00499999988824,-0.00999999977648,0.00300000002608,2.54726576805,2.35816073418,6.13342571259,0.149600014091,4.40000000879e-08
2019/02/01/15:55:50.823396,1641,1549058150,823142155,gps,510969.000376,19,2,1,21,55,51,0,2038,3,16,30.6243876,-96.336425,73.003,-0.00499999988824,-0.00999999977648,0.00300000002608,2.54726576805,2.35816073418,6.13342571259,0.149600014091,4.40000000879e-08
2019/02/01/15:55:50.843290,1642,1549058150,843061702,gps,510969.000376,19,2,1,21,55,51,0,2038,3,16,30.6243876,-96.336425,73.003,-0.00499999988824,-0.00999999977648,0.00300000002608,2.54726576805,2.35816073418,6.13342571259,0.149600014091,4.40000000879e-08
2019/02/01/15:55:50.863283,1643,1549058150,863043624,gps,510969.000376,19,2,1,21,55,51,0,2038,3,16,30.6243876,-96.336425,73.003,-0.00499999988824,-0.00999999977648,0.00300000002608,2.54726576805,2.35816073418,6.13342571259,0.149600014091,4.40000000879e-08
2019/02/01/15:55:50.883176,1644,1549058150,883011668,gps,510969.000376,19,2,1,21,55,51,0,2038,3,16,30.6243876,-96.336425,73.003,-0.00499999988824,-0.00999999977648,0.00300000002608,2.54726576805,2.35816073418,6.13342571259,0.149600014091,4.40000000879e-08
2019/02/01/15:55:50.903157,1645,1549058150,902954596,gps,510969.000376,19,2,1,21,55,51,0,2038,3,16,30.6243876,-96.336425,73.003,-0.00499999988824,-0.00999999977648,0.00300000002608,2.54726576805,2.35816073418,6.13342571259,0.149600014091,4.40000000879e-08
2019/02/01/15:55:50.923014,1646,1549058150,922854855,gps,510969.000376,19,2,1,21,55,51,0,2038,3,16,30.6243876,-96.336425,73.003,-0.00499999988824,-0.00999999977648,0.00300000002608,2.54726576805,2.35816073418,6.13342571259,0.149600014091,4.40000000879e-08
2019/02/01/15:55:50.942966,1647,1549058150,942818030,gps,510969.200376,19,2,1,21,55,51,200,2038,3,16,30.6243873,-96.3364247,73.025,-0.019999999553,0.0120000001043,-0.0230000000447,2.54093146324,2.35416507721,6.13973426819,0.154400005937,4.40000000879e-08
2019/02/01/15:55:50.963106,1648,1549058150,962860406,gps,510969.200376,19,2,1,21,55,51,200,2038,3,16,30.6243873,-96.3364247,73.025,-0.019999999553,0.0120000001043,-0.0230000000447,2.54093146324,2.35416507721,6.13973426819,0.154400005937,4.40000000879e-08
2019/02/01/15:55:50.982991,1649,1549058150,982783828,gps,510969.200376,19,2,1,21,55,51,200,2038,3,16,30.6243873,-96.3364247,73.025,-0.019999999553,0.0120000001043,-0.0230000000447,2.54093146324,2.35416507721,6.13973426819,0.154400005937,4.40000000879e-08
2019/02/01/15:55:51.002995,1650,1549058151,2735077,gps,510969.200376,19,2,1,21,55,51,200,2038,3,16,30.6243873,-96.3364247,73.025,-0.019999999553,0.0120000001043,-0.0230000000447,2.54093146324,2.35416507721,6.13973426819,0.154400005937,4.40000000879e-08
2019/02/01/15:55:51.023886,1651,1549058151,23704607,gps,510969.200376,19,2,1,21,55,51,200,2038,3,16,30.6243873,-96.3364247,73.025,-0.019999999553,0.0120000001043,-0.0230000000447,2.54093146324,2.35416507721,6.13973426819,0.154400005937,4.40000000879e-08
2019/02/01/15:55:51.043894,1652,1549058151,43680630,gps,510969.200376,19,2,1,21,55,51,200,2038,3,16,30.6243873,-96.3364247,73.025,-0.019999999553,0.0120000001043,-0.0230000000447,2.54093146324,2.35416507721,6.13973426819,0.154400005937,4.40000000879e-08
2019/02/01/15:55:51.063862,1653,1549058151,63704510,gps,510969.200376,19,2,1,21,55,51,200,2038,3,16,30.6243873,-96.3364247,73.025,-0.019999999553,0.0120000001043,-0.0230000000447,2.54093146324,2.35416507721,6.13973426819,0.154400005937,4.40000000879e-08
2019/02/01/15:55:51.083943,1654,1549058151,83698893,gps,510969.200376,19,2,1,21,55,51,200,2038,3,16,30.6243873,-96.3364247,73.025,-0.019999999553,0.0120000001043,-0.0230000000447,2.54093146324,2.35416507721,6.13973426819,0.154400005937,4.40000000879e-08
2019/02/01/15:55:51.103898,1655,1549058151,103657019,gps,510969.200376,19,2,1,21,55,51,200,2038,3,16,30.6243873,-96.3364247,73.025,-0.019999999553,0.0120000001043,-0.0230000000447,2.54093146324,2.35416507721,6.13973426819,0.154400005937,4.40000000879e-08
2019/02/01/15:55:51.123778,1656,1549058151,123594636,gps,510969.200376,19,2,1,21,55,51,200,2038,3,16,30.6243873,-96.3364247,73.025,-0.019999999553,0.0120000001043,-0.0230000000447,2.54093146324,2.35416507721,6.13973426819,0.154400005937,4.40000000879e-08
2019/02/01/15:55:51.143743,1657,1549058151,143560601,gps,510969.400376,19,2,1,21,55,51,400,2038,3,16,30.6243869,-96.3364243,73.058,-0.00700000021607,0.0189999993891,-0.0630000010133,2.53532075882,2.35060453415,6.14613246918,0.191200003028,4.40000000879e-08
2019/02/01/15:55:51.163804,1658,1549058151,163614414,gps,510969.400376,19,2,1,21,55,51,400,2038,3,16,30.6243869,-96.3364243,73.058,-0.00700000021607,0.0189999993891,-0.0630000010133,2.53532075882,2.35060453415,6.14613246918,0.191200003028,4.40000000879e-08
2019/02/01/15:55:51.183938,1659,1549058151,183567654,gps,510969.400376,19,2,1,21,55,51,400,2038,3,16,30.6243869,-96.3364243,73.058,-0.00700000021607,0.0189999993891,-0.0630000010133,2.53532075882,2.35060453415,6.14613246918,0.191200003028,4.40000000879e-08
2019/02/01/15:55:51.203729,1660,1549058151,203508274,gps,510969.400376,19,2,1,21,55,51,400,2038,3,16,30.6243869,-96.3364243,73.058,-0.00700000021607,0.0189999993891,-0.0630000010133,2.53532075882,2.35060453415,6.14613246918,0.191200003028,4.40000000879e-08
2019/02/01/15:55:51.223748,1661,1549058151,223530591,gps,510969.400376,19,2,1,21,55,51,400,2038,3,16,30.6243869,-96.3364243,73.058,-0.00700000021607,0.0189999993891,-0.0630000010133,2.53532075882,2.35060453415,6.14613246918,0.191200003028,4.40000000879e-08
2019/02/01/15:55:51.243622,1662,1549058151,243427455,gps,510969.400376,19,2,1,21,55,51,400,2038,3,16,30.6243869,-96.3364243,73.058,-0.00700000021607,0.0189999993891,-0.0630000010133,2.53532075882,2.35060453415,6.14613246918,0.191200003028,4.40000000879e-08
2019/02/01/15:55:51.263673,1663,1549058151,263445787,gps,510969.400376,19,2,1,21,55,51,400,2038,3,16,30.6243869,-96.3364243,73.058,-0.00700000021607,0.0189999993891,-0.0630000010133,2.53532075882,2.35060453415,6.14613246918,0.191200003028,4.40000000879e-08
2019/02/01/15:55:51.283657,1664,1549058151,283465465,gps,510969.400376,19,2,1,21,55,51,400,2038,3,16,30.6243869,-96.3364243,73.058,-0.00700000021607,0.0189999993891,-0.0630000010133,2.53532075882,2.35060453415,6.14613246918,0.191200003028,4.40000000879e-08
2019/02/01/15:55:51.303599,1665,1549058151,303400299,gps,510969.400376,19,2,1,21,55,51,400,2038,3,16,30.6243869,-96.3364243,73.058,-0.00700000021607,0.0189999993891,-0.0630000010133,2.53532075882,2.35060453415,6.14613246918,0.191200003028,4.40000000879e-08
2019/02/01/15:55:51.323529,1666,1549058151,323328511,gps,510969.400376,19,2,1,21,55,51,400,2038,3,16,30.6243869,-96.3364243,73.058,-0.00700000021607,0.0189999993891,-0.0630000010133,2.53532075882,2.35060453415,6.14613246918,0.191200003028,4.40000000879e-08
2019/02/01/15:55:51.343426,1667,1549058151,343248555,gps,510969.600376,19,2,1,21,55,51,600,2038,3,16,30.6243866,-96.336424,73.091,-0.0109999999404,0.0359999984503,-0.0340000018477,2.53026914597,2.34739804268,6.15242195129,0.161600008607,4.40000000879e-08
2019/02/01/15:55:51.363540,1668,1549058151,363299544,gps,510969.600376,19,2,1,21,55,51,600,2038,3,16,30.6243866,-96.336424,73.091,-0.0109999999404,0.0359999984503,-0.0340000018477,2.53026914597,2.34739804268,6.15242195129,0.161600008607,4.40000000879e-08
2019/02/01/15:55:51.383461,1669,1549058151,383282584,gps,510969.600376,19,2,1,21,55,51,600,2038,3,16,30.6243866,-96.336424,73.091,-0.0109999999404,0.0359999984503,-0.0340000018477,2.53026914597,2.34739804268,6.15242195129,0.161600008607,4.40000000879e-08
2019/02/01/15:55:51.403542,1670,1549058151,403338170,gps,510969.600376,19,2,1,21,55,51,600,2038,3,16,30.6243866,-96.336424,73.091,-0.0109999999404,0.0359999984503,-0.0340000018477,2.53026914597,2.34739804268,6.15242195129,0.161600008607,4.40000000879e-08
2019/02/01/15:55:51.423370,1671,1549058151,423170686,gps,510969.600376,19,2,1,21,55,51,600,2038,3,16,30.6243866,-96.336424,73.091,-0.0109999999404,0.0359999984503,-0.0340000018477,2.53026914597,2.34739804268,6.15242195129,0.161600008607,4.40000000879e-08
2019/02/01/15:55:51.443420,1672,1549058151,443189357,gps,510969.600376,19,2,1,21,55,51,600,2038,3,16,30.6243866,-96.336424,73.091,-0.0109999999404,0.0359999984503,-0.0340000018477,2.53026914597,2.34739804268,6.15242195129,0.161600008607,4.40000000879e-08
2019/02/01/15:55:51.463467,1673,1549058151,463245819,gps,510969.600376,19,2,1,21,55,51,600,2038,3,16,30.6243866,-96.336424,73.091,-0.0109999999404,0.0359999984503,-0.0340000018477,2.53026914597,2.34739804268,6.15242195129,0.161600008607,4.40000000879e-08
2019/02/01/15:55:51.483361,1674,1549058151,483154536,gps,510969.600376,19,2,1,21,55,51,600,2038,3,16,30.6243866,-96.336424,73.091,-0.0109999999404,0.0359999984503,-0.0340000018477,2.53026914597,2.34739804268,6.15242195129,0.161600008607,4.40000000879e-08
2019/02/01/15:55:51.503305,1675,1549058151,503082052,gps,510969.600376,19,2,1,21,55,51,600,2038,3,16,30.6243866,-96.336424,73.091,-0.0109999999404,0.0359999984503,-0.0340000018477,2.53026914597,2.34739804268,6.15242195129,0.161600008607,4.40000000879e-08
2019/02/01/15:55:51.523161,1676,1549058151,523013243,gps,510969.600376,19,2,1,21,55,51,600,2038,3,16,30.6243866,-96.336424,73.091,-0.0109999999404,0.0359999984503,-0.0340000018477,2.53026914597,2.34739804268,6.15242195129,0.161600008607,4.40000000879e-08
2019/02/01/15:55:51.543227,1677,1549058151,543014984,gps,510969.800376,19,2,1,21,55,51,800,2038,3,16,30.6243863,-96.3364238,73.131,-0.00499999988824,0.0140000004321,0.0329999998212,2.52572584152,2.34449005127,6.15874814987,0.194400012493,4.40000000879e-08
2019/02/01/15:55:51.563344,1678,1549058151,563167787,gps,510969.800376,19,2,1,21,55,51,800,2038,3,16,30.6243863,-96.3364238,73.131,-0.00499999988824,0.0140000004321,0.0329999998212,2.52572584152,2.34449005127,6.15874814987,0.194400012493,4.40000000879e-08
2019/02/01/15:55:51.583235,1679,1549058151,583004343,gps,510969.800376,19,2,1,21,55,51,800,2038,3,16,30.6243863,-96.3364238,73.131,-0.00499999988824,0.0140000004321,0.0329999998212,2.52572584152,2.34449005127,6.15874814987,0.194400012493,4.40000000879e-08
2019/02/01/15:55:51.603244,1680,1549058151,603036534,gps,510969.800376,19,2,1,21,55,51,800,2038,3,16,30.6243863,-96.3364238,73.131,-0.00499999988824,0.0140000004321,0.0329999998212,2.52572584152,2.34449005127,6.15874814987,0.194400012493,4.40000000879e-08
2019/02/01/15:55:51.623070,1681,1549058151,622887294,gps,510969.800376,19,2,1,21,55,51,800,2038,3,16,30.6243863,-96.3364238,73.131,-0.00499999988824,0.0140000004321,0.0329999998212,2.52572584152,2.34449005127,6.15874814987,0.194400012493,4.40000000879e-08
2019/02/01/15:55:51.643082,1682,1549058151,642832237,gps,510969.800376,19,2,1,21,55,51,800,2038,3,16,30.6243863,-96.3364238,73.131,-0.00499999988824,0.0140000004321,0.0329999998212,2.52572584152,2.34449005127,6.15874814987,0.194400012493,4.40000000879e-08
2019/02/01/15:55:51.662963,1683,1549058151,662813296,gps,510969.800376,19,2,1,21,55,51,800,2038,3,16,30.6243863,-96.3364238,73.131,-0.00499999988824,0.0140000004321,0.0329999998212,2.52572584152,2.34449005127,6.15874814987,0.194400012493,4.40000000879e-08
2019/02/01/15:55:51.683437,1684,1549058151,682818068,gps,510969.800376,19,2,1,21,55,51,800,2038,3,16,30.6243863,-96.3364238,73.131,-0.00499999988824,0.0140000004321,0.0329999998212,2.52572584152,2.34449005127,6.15874814987,0.194400012493,4.40000000879e-08
2019/02/01/15:55:51.703970,1685,1549058151,703805554,gps,510969.800376,19,2,1,21,55,51,800,2038,3,16,30.6243863,-96.3364238,73.131,-0.00499999988824,0.0140000004321,0.0329999998212,2.52572584152,2.34449005127,6.15874814987,0.194400012493,4.40000000879e-08
2019/02/01/15:55:51.724545,1686,1549058151,723735297,gps,510969.800376,19,2,1,21,55,51,800,2038,3,16,30.6243863,-96.3364238,73.131,-0.00499999988824,0.0140000004321,0.0329999998212,2.52572584152,2.34449005127,6.15874814987,0.194400012493,4.40000000879e-08
2019/02/01/15:55:51.743928,1687,1549058151,743750505,gps,510969.800376,19,2,1,21,55,51,800,2038,3,16,30.6243863,-96.3364238,73.131,-0.00499999988824,0.0140000004321,0.0329999998212,2.52572584152,2.34449005127,6.15874814987,0.194400012493,4.40000000879e-08
2019/02/01/15:55:51.763938,1688,1549058151,763724147,gps,510970.000376,19,2,1,21,55,52,0,2038,3,16,30.6243861,-96.3364235,73.15,0.0329999998212,0.0209999997169,0.0219999998808,2.52160191536,2.34182834625,6.1651058197,0.145600005984,4.40000000879e-08
2019/02/01/15:55:51.785267,1689,1549058151,783801367,gps,510970.000376,19,2,1,21,55,52,0,2038,3,16,30.6243861,-96.3364235,73.15,0.0329999998212,0.0209999997169,0.0219999998808,2.52160191536,2.34182834625,6.1651058197,0.145600005984,4.40000000879e-08
2019/02/01/15:55:51.803866,1690,1549058151,803663575,gps,510970.000376,19,2,1,21,55,52,0,2038,3,16,30.6243861,-96.3364235,73.15,0.0329999998212,0.0209999997169,0.0219999998808,2.52160191536,2.34182834625,6.1651058197,0.145600005984,4.40000000879e-08
2019/02/01/15:55:51.823839,1691,1549058151,823619526,gps,510970.000376,19,2,1,21,55,52,0,2038,3,16,30.6243861,-96.3364235,73.15,0.0329999998212,0.0209999997169,0.0219999998808,2.52160191536,2.34182834625,6.1651058197,0.145600005984,4.40000000879e-08
2019/02/01/15:55:51.843668,1692,1549058151,843508741,gps,510970.000376,19,2,1,21,55,52,0,2038,3,16,30.6243861,-96.3364235,73.15,0.0329999998212,0.0209999997169,0.0219999998808,2.52160191536,2.34182834625,6.1651058197,0.145600005984,4.40000000879e-08
2019/02/01/15:55:51.863728,1693,1549058151,863538390,gps,510970.000376,19,2,1,21,55,52,0,2038,3,16,30.6243861,-96.3364235,73.15,0.0329999998212,0.0209999997169,0.0219999998808,2.52160191536,2.34182834625,6.1651058197,0.145600005984,4.40000000879e-08
2019/02/01/15:55:51.883759,1694,1549058151,883562962,gps,510970.000376,19,2,1,21,55,52,0,2038,3,16,30.6243861,-96.3364235,73.15,0.0329999998212,0.0209999997169,0.0219999998808,2.52160191536,2.34182834625,6.1651058197,0.145600005984,4.40000000879e-08
2019/02/01/15:55:51.903682,1695,1549058151,903442485,gps,510970.000376,19,2,1,21,55,52,0,2038,3,16,30.6243861,-96.3364235,73.15,0.0329999998212,0.0209999997169,0.0219999998808,2.52160191536,2.34182834625,6.1651058197,0.145600005984,4.40000000879e-08
2019/02/01/15:55:51.923747,1696,1549058151,923546585,gps,510970.000376,19,2,1,21,55,52,0,2038,3,16,30.6243861,-96.3364235,73.15,0.0329999998212,0.0209999997169,0.0219999998808,2.52160191536,2.34182834625,6.1651058197,0.145600005984,4.40000000879e-08
2019/02/01/15:55:51.943555,1697,1549058151,943362632,gps,510970.000376,19,2,1,21,55,52,0,2038,3,16,30.6243861,-96.3364235,73.15,0.0329999998212,0.0209999997169,0.0219999998808,2.52160191536,2.34182834625,6.1651058197,0.145600005984,4.40000000879e-08
2019/02/01/15:55:51.963547,1698,1549058151,963352780,gps,510970.000376,19,2,1,21,55,52,0,2038,3,16,30.6243861,-96.3364235,73.15,0.0329999998212,0.0209999997169,0.0219999998808,2.52160191536,2.34182834625,6.1651058197,0.145600005984,4.40000000879e-08
2019/02/01/15:55:51.983634,1699,1549058151,983403226,gps,510970.200376,19,2,1,21,55,52,200,2038,3,16,30.6243858,-96.3364232,73.197,0.0109999999404,0.0640000030398,0.103000000119,2.5174100399,2.33928275108,6.16846132278,0.182400017977,4.40000000879e-08
2019/02/01/15:55:52.003609,1700,1549058152,3381971,gps,510970.200376,19,2,1,21,55,52,200,2038,3,16,30.6243858,-96.3364232,73.197,0.0109999999404,0.0640000030398,0.103000000119,2.5174100399,2.33928275108,6.16846132278,0.182400017977,4.40000000879e-08
2019/02/01/15:55:52.023494,1701,1549058152,23320503,gps,510970.200376,19,2,1,21,55,52,200,2038,3,16,30.6243858,-96.3364232,73.197,0.0109999999404,0.0640000030398,0.103000000119,2.5174100399,2.33928275108,6.16846132278,0.182400017977,4.40000000879e-08
2019/02/01/15:55:52.043439,1702,1549058152,43276059,gps,510970.200376,19,2,1,21,55,52,200,2038,3,16,30.6243858,-96.3364232,73.197,0.0109999999404,0.0640000030398,0.103000000119,2.5174100399,2.33928275108,6.16846132278,0.182400017977,4.40000000879e-08
2019/02/01/15:55:52.063359,1703,1549058152,63192683,gps,510970.200376,19,2,1,21,55,52,200,2038,3,16,30.6243858,-96.3364232,73.197,0.0109999999404,0.0640000030398,0.103000000119,2.5174100399,2.33928275108,6.16846132278,0.182400017977,4.40000000879e-08
2019/02/01/15:55:52.083384,1704,1549058152,83179462,gps,510970.200376,19,2,1,21,55,52,200,2038,3,16,30.6243858,-96.3364232,73.197,0.0109999999404,0.0640000030398,0.103000000119,2.5174100399,2.33928275108,6.16846132278,0.182400017977,4.40000000879e-08
2019/02/01/15:55:52.103326,1705,1549058152,103128529,gps,510970.200376,19,2,1,21,55,52,200,2038,3,16,30.6243858,-96.3364232,73.197,0.0109999999404,0.0640000030398,0.103000000119,2.5174100399,2.33928275108,6.16846132278,0.182400017977,4.40000000879e-08
2019/02/01/15:55:52.123426,1706,1549058152,123191638,gps,510970.200376,19,2,1,21,55,52,200,2038,3,16,30.6243858,-96.3364232,73.197,0.0109999999404,0.0640000030398,0.103000000119,2.5174100399,2.33928275108,6.16846132278,0.182400017977,4.40000000879e-08
2019/02/01/15:55:52.143392,1707,1549058152,143152003,gps,510970.400376,19,2,1,21,55,52,400,2038,3,16,30.6243856,-96.3364229,73.218,-0.0309999994934,-0.0140000004321,0.0410000011325,2.51344585419,2.33690690994,6.17175579071,0.187200009823,4.40000000879e-08
2019/02/01/15:55:52.163223,1708,1549058152,163026478,gps,510970.400376,19,2,1,21,55,52,400,2038,3,16,30.6243856,-96.3364229,73.218,-0.0309999994934,-0.0140000004321,0.0410000011325,2.51344585419,2.33690690994,6.17175579071,0.187200009823,4.40000000879e-08
2019/02/01/15:55:52.183160,1709,1549058152,182999752,gps,510970.400376,19,2,1,21,55,52,400,2038,3,16,30.6243856,-96.3364229,73.218,-0.0309999994934,-0.0140000004321,0.0410000011325,2.51344585419,2.33690690994,6.17175579071,0.187200009823,4.40000000879e-08
2019/02/01/15:55:52.203249,1710,1549058152,203049927,gps,510970.400376,19,2,1,21,55,52,400,2038,3,16,30.6243856,-96.3364229,73.218,-0.0309999994934,-0.0140000004321,0.0410000011325,2.51344585419,2.33690690994,6.17175579071,0.187200009823,4.40000000879e-08
2019/02/01/15:55:52.223170,1711,1549058152,222992611,gps,510970.400376,19,2,1,21,55,52,400,2038,3,16,30.6243856,-96.3364229,73.218,-0.0309999994934,-0.0140000004321,0.0410000011325,2.51344585419,2.33690690994,6.17175579071,0.187200009823,4.40000000879e-08
2019/02/01/15:55:52.243263,1712,1549058152,242998399,gps,510970.400376,19,2,1,21,55,52,400,2038,3,16,30.6243856,-96.3364229,73.218,-0.0309999994934,-0.0140000004321,0.0410000011325,2.51344585419,2.33690690994,6.17175579071,0.187200009823,4.40000000879e-08
2019/02/01/15:55:52.263129,1713,1549058152,262953135,gps,510970.400376,19,2,1,21,55,52,400,2038,3,16,30.6243856,-96.3364229,73.218,-0.0309999994934,-0.0140000004321,0.0410000011325,2.51344585419,2.33690690994,6.17175579071,0.187200009823,4.40000000879e-08
2019/02/01/15:55:52.283171,1714,1549058152,282965738,gps,510970.400376,19,2,1,21,55,52,400,2038,3,16,30.6243856,-96.3364229,73.218,-0.0309999994934,-0.0140000004321,0.0410000011325,2.51344585419,2.33690690994,6.17175579071,0.187200009823,4.40000000879e-08
2019/02/01/15:55:52.303096,1715,1549058152,302889656,gps,510970.400376,19,2,1,21,55,52,400,2038,3,16,30.6243856,-96.3364229,73.218,-0.0309999994934,-0.0140000004321,0.0410000011325,2.51344585419,2.33690690994,6.17175579071,0.187200009823,4.40000000879e-08
2019/02/01/15:55:52.323179,1716,1549058152,322938421,gps,510970.400376,19,2,1,21,55,52,400,2038,3,16,30.6243856,-96.3364229,73.218,-0.0309999994934,-0.0140000004321,0.0410000011325,2.51344585419,2.33690690994,6.17175579071,0.187200009823,4.40000000879e-08
2019/02/01/15:55:52.343096,1717,1549058152,342927209,gps,510970.600376,19,2,1,21,55,52,600,2038,3,16,30.6243854,-96.3364228,73.247,0.00300000002608,-0.0109999999404,0.0790000036359,2.50979232788,2.33474183083,6.17510128021,0.195200011134,4.40000000879e-08
2019/02/01/15:55:52.362975,1718,1549058152,362836311,gps,510970.600376,19,2,1,21,55,52,600,2038,3,16,30.6243854,-96.3364228,73.247,0.00300000002608,-0.0109999999404,0.0790000036359,2.50979232788,2.33474183083,6.17510128021,0.195200011134,4.40000000879e-08
2019/02/01/15:55:52.384849,1719,1549058152,384604938,gps,510970.600376,19,2,1,21,55,52,600,2038,3,16,30.6243854,-96.3364228,73.247,0.00300000002608,-0.0109999999404,0.0790000036359,2.50979232788,2.33474183083,6.17510128021,0.195200011134,4.40000000879e-08
2019/02/01/15:55:52.403044,1720,1549058152,402832283,gps,510970.600376,19,2,1,21,55,52,600,2038,3,16,30.6243854,-96.3364228,73.247,0.00300000002608,-0.0109999999404,0.0790000036359,2.50979232788,2.33474183083,6.17510128021,0.195200011134,4.40000000879e-08
2019/02/01/15:55:52.422876,1721,1549058152,422702772,gps,510970.600376,19,2,1,21,55,52,600,2038,3,16,30.6243854,-96.3364228,73.247,0.00300000002608,-0.0109999999404,0.0790000036359,2.50979232788,2.33474183083,6.17510128021,0.195200011134,4.40000000879e-08
2019/02/01/15:55:52.443910,1722,1549058152,443722767,gps,510970.600376,19,2,1,21,55,52,600,2038,3,16,30.6243854,-96.3364228,73.247,0.00300000002608,-0.0109999999404,0.0790000036359,2.50979232788,2.33474183083,6.17510128021,0.195200011134,4.40000000879e-08
2019/02/01/15:55:52.464030,1723,1549058152,463723247,gps,510970.600376,19,2,1,21,55,52,600,2038,3,16,30.6243854,-96.3364228,73.247,0.00300000002608,-0.0109999999404,0.0790000036359,2.50979232788,2.33474183083,6.17510128021,0.195200011134,4.40000000879e-08
