time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.gps_time,.Mag.x,.Mag.y,.Mag.z,.Accel.x,.Accel.y,.Accel.z,.Gyro.x,.Gyro.y,.Gyro.z,.Temp,.Pressure
2020/02/28/11:32:48.814686,64,1582911168,814632890,vectornav,1266946386.8,0.0,0.0,0.0,-0.119709827006,-0.359928965569,-9.76474475861,0.000120623677503,0.000693516340107,0.0007514199242,0.0,0.0
2020/02/28/11:32:48.834703,65,1582911168,834661741,vectornav,1266946386.82,0.0,0.0,0.0,-0.139031663537,-0.364120155573,-9.79501152039,-8.44406895339e-05,0.000190199352801,0.0017154449597,0.0,0.0
2020/02/28/11:32:48.854690,66,1582911168,854645461,vectornav,1266946386.84,0.0,0.0,0.0,-0.11580915004,-0.368537843227,-9.81195735931,0.00149857474025,0.00106847146526,-0.000136325135827,0.0,0.0
2020/02/28/11:32:48.874712,67,1582911168,874674082,vectornav,1266946386.86,0.0,0.0,0.0,-0.128883197904,-0.372071295977,-9.80050373077,0.000869585608598,0.00194519921206,0.000507201068103,0.0,0.0
2020/02/28/11:32:48.894650,68,1582911168,894577938,vectornav,1266946386.88,0.0,0.0,0.0,-0.156724750996,-0.348565787077,-9.80763721466,0.000568611023482,-0.00120445992798,-0.000410319305956,0.0,0.0
2020/02/28/11:32:48.914673,69,1582911168,914614393,vectornav,1266946386.9,0.0,0.0,0.0,-0.157269641757,-0.348286300898,-9.75180339813,7.25429272279e-05,0.000193822663277,0.000503298826516,0.0,0.0
2020/02/28/11:32:48.934609,70,1582911168,934566725,vectornav,1266946386.92,0.0,0.0,0.0,-0.179090574384,-0.314298123121,-9.73372364044,-0.000204062322155,-0.000761756673455,0.00111030135304,0.0,0.0
2020/02/28/11:32:48.954681,71,1582911168,954631539,vectornav,1266946386.94,0.0,0.0,0.0,-0.156738504767,-0.333062380552,-9.70588302612,-0.00135531881824,-0.00131137203425,0.000558466650546,0.0,0.0
2020/02/28/11:32:48.974660,72,1582911168,974620069,vectornav,1266946386.96,0.0,0.0,0.0,-0.143264293671,-0.321810096502,-9.71140766144,-0.000849761534482,-0.00185589585453,-0.000131544657052,0.0,0.0
2020/02/28/11:32:48.994647,73,1582911168,994567358,vectornav,1266946386.98,0.0,0.0,0.0,-0.104103207588,-0.344298571348,-9.74303150177,-0.000867087161168,-0.000477987341583,-0.000533957034349,0.0,0.0
2020/02/28/11:32:49.014648,74,1582911169,14559974,vectornav,1266946387.0,0.0,0.0,0.0,-0.0878455638885,-0.339209645987,-9.78660964966,-0.000409581232816,-0.00104650901631,0.00127063132823,0.0,0.0
2020/02/28/11:32:49.034641,75,1582911169,34567033,vectornav,1266946387.02,0.0,0.0,0.0,-0.0693629160523,-0.362936764956,-9.776512146,-1.11652188934e-05,0.000567360781133,0.000949786044657,0.0,0.0
2020/02/28/11:32:49.054713,76,1582911169,54615906,vectornav,1266946387.04,0.0,0.0,0.0,-0.0623137652874,-0.333676487207,-9.81913661957,0.000684377911966,-0.000904027372599,0.000176083296537,0.0,0.0
2020/02/28/11:32:49.074637,77,1582911169,74575282,vectornav,1266946387.06,0.0,0.0,0.0,-0.080555036664,-0.338027447462,-9.82320594788,0.000534955179319,0.000604611821473,0.000308502465487,0.0,0.0
2020/02/28/11:32:49.094585,78,1582911169,94501167,vectornav,1266946387.08,0.0,0.0,0.0,-0.105197578669,-0.320616573095,-9.76324462891,0.00224616797641,0.000708654522896,0.000227238982916,0.0,0.0
2020/02/28/11:32:49.114616,79,1582911169,114537656,vectornav,1266946387.1,0.0,0.0,0.0,-0.0934389308095,-0.340950101614,-9.79570960999,0.00181120855268,0.000856356229633,0.000745581462979,0.0,0.0
2020/02/28/11:32:49.134596,80,1582911169,134553266,vectornav,1266946387.12,0.0,0.0,0.0,-0.0881097316742,-0.341393202543,-9.75196647644,0.000253482721746,-6.6056381911e-05,0.000701619312167,0.0,0.0
2020/02/28/11:32:49.154768,81,1582911169,154655880,vectornav,1266946387.14,0.0,0.0,0.0,-0.0953212678432,-0.354388684034,-9.81911754608,0.000680585973896,5.62192872167e-06,0.000103225931525,0.0,0.0
2020/02/28/11:32:49.174624,82,1582911169,174544877,vectornav,1266946387.16,0.0,0.0,0.0,-0.122263282537,-0.369969397783,-9.75628185272,0.0022882213816,-0.000501583795995,-0.000709339976311,0.0,0.0
2020/02/28/11:32:49.194602,83,1582911169,194501727,vectornav,1266946387.18,0.0,0.0,0.0,-0.103959940374,-0.359547317028,-9.79707622528,0.000659710902255,-0.00103135639802,-0.000510403886437,0.0,0.0
2020/02/28/11:32:49.214594,84,1582911169,214550617,vectornav,1266946387.2,0.0,0.0,0.0,-0.123030878603,-0.372334361076,-9.75726222992,-0.000418230338255,-0.00080555351451,-0.00107439421117,0.0,0.0
2020/02/28/11:32:49.234561,85,1582911169,234512477,vectornav,1266946387.22,0.0,0.0,0.0,-0.122879125178,-0.348719120026,-9.74433231354,0.00171133992262,6.60633668303e-05,-0.000555261969566,0.0,0.0
2020/02/28/11:32:49.254594,86,1582911169,254514054,vectornav,1266946387.24,0.0,0.0,0.0,-0.136143431067,-0.340362638235,-9.74036502838,0.000950369983912,0.00112949544564,-0.00060551520437,0.0,0.0
2020/02/28/11:32:49.274592,87,1582911169,274541659,vectornav,1266946387.26,0.0,0.0,0.0,-0.135588631034,-0.342714071274,-9.72873020172,8.70286603458e-05,0.00153400376439,-0.000990834087133,0.0,0.0
2020/02/28/11:32:49.294630,88,1582911169,294559610,vectornav,1266946387.28,0.0,0.0,0.0,-0.144299522042,-0.351371377707,-9.76779937744,0.000780763686635,-0.00104692624882,0.000340735539794,0.0,0.0
2020/02/28/11:32:49.314550,89,1582911169,314506920,vectornav,1266946387.3,0.0,0.0,0.0,-0.147355601192,-0.325587719679,-9.75064182281,-0.0012108841911,0.000476032029837,-0.0012376094237,0.0,0.0
2020/02/28/11:32:49.334548,90,1582911169,334511530,vectornav,1266946387.32,0.0,0.0,0.0,-0.147772014141,-0.34035217762,-9.789894104,0.00033204065403,0.000968614360318,0.000536535866559,0.0,0.0
2020/02/28/11:32:49.354527,91,1582911169,354476428,vectornav,1266946387.34,0.0,0.0,0.0,-0.132797539234,-0.344086408615,-9.78235626221,-0.00127280363813,-0.00101838214323,0.000213333405554,0.0,0.0
2020/02/28/11:32:49.374661,92,1582911169,374556203,vectornav,1266946387.36,0.0,0.0,0.0,-0.124470606446,-0.352454423904,-9.79918670654,-0.000612302334048,-1.03563070297e-06,0.000161200761795,0.0,0.0
2020/02/28/11:32:49.394500,93,1582911169,394467844,vectornav,1266946387.38,0.0,0.0,0.0,-0.158997923136,-0.376058518887,-9.80773735046,-0.000893719610758,-0.00129459192976,0.000781007111073,0.0,0.0
2020/02/28/11:32:49.414501,94,1582911169,414452869,vectornav,1266946387.4,0.0,0.0,0.0,-0.129707038403,-0.325736284256,-9.82116794586,0.000173624197487,0.000117190182209,0.00120341498405,0.0,0.0
2020/02/28/11:32:49.434543,95,1582911169,434498576,vectornav,1266946387.42,0.0,0.0,0.0,-0.144933566451,-0.350300192833,-9.78371238708,-0.000207216420677,0.000151597894728,8.91508534551e-05,0.0,0.0
2020/02/28/11:32:49.454506,96,1582911169,454458489,vectornav,1266946387.44,0.0,0.0,0.0,-0.123529866338,-0.316120445728,-9.75881958008,0.000191085680854,-0.000357563607395,-0.000525529496372,0.0,0.0
2020/02/28/11:32:49.474641,97,1582911169,474531319,vectornav,1266946387.46,0.0,0.0,0.0,-0.0962683111429,-0.335664600134,-9.72821044922,0.000971472472884,9.17003490031e-05,0.000858266837895,0.0,0.0
2020/02/28/11:32:49.494508,98,1582911169,494422485,vectornav,1266946387.48,0.0,0.0,0.0,-0.122471734881,-0.361791670322,-9.71658706665,-0.00205719820224,0.000411288347095,-0.000364727340639,0.0,0.0
2020/02/28/11:32:49.514499,99,1582911169,514452265,vectornav,1266946387.5,0.0,0.0,0.0,-0.1229159832,-0.346186935902,-9.66579627991,-0.00155481207184,-0.00227607460693,-0.00075962767005,0.0,0.0
2020/02/28/11:32:49.534493,100,1582911169,534398767,vectornav,1266946387.52,0.0,0.0,0.0,-0.109803594649,-0.337732315063,-9.73863124847,0.0012850034982,-0.000122487545013,-0.000106032006443,0.0,0.0
2020/02/28/11:32:49.554505,101,1582911169,554429994,vectornav,1266946387.54,0.0,0.0,0.0,-0.0644082948565,-0.325694441795,-9.76504325867,-0.00139117857907,-0.000965887214988,0.000307586975396,0.0,0.0
2020/02/28/11:32:49.574526,102,1582911169,574485881,vectornav,1266946387.56,0.0,0.0,0.0,-0.0675747320056,-0.33795556426,-9.85626125336,-0.00166329229251,-0.000960695091635,-0.000218775123358,0.0,0.0
2020/02/28/11:32:49.594501,103,1582911169,594443991,vectornav,1266946387.58,0.0,0.0,0.0,-0.126357346773,-0.360588461161,-9.8636007309,0.00188838643953,0.000279694795609,0.000200103968382,0.0,0.0
2020/02/28/11:32:49.614563,104,1582911169,614516858,vectornav,1266946387.6,0.0,0.0,0.0,-0.0769214108586,-0.342122107744,-9.82815647125,0.000438684539404,0.0022015075665,-0.00152714364231,0.0,0.0
2020/02/28/11:32:49.634454,105,1582911169,634413572,vectornav,1266946387.62,0.0,0.0,0.0,-0.131051123142,-0.308926224709,-9.76507282257,0.000260710075963,0.000809454824775,-0.000427559018135,0.0,0.0
2020/02/28/11:32:49.654476,106,1582911169,654440153,vectornav,1266946387.64,0.0,0.0,0.0,-0.145403116941,-0.30829513073,-9.72954654694,0.000744118995499,0.00106563209556,0.00057234428823,0.0,0.0
2020/02/28/11:32:49.674513,107,1582911169,674471791,vectornav,1266946387.66,0.0,0.0,0.0,-0.126327216625,-0.357667058706,-9.66112804413,0.000127604289446,-0.000880082603544,0.00152195990086,0.0,0.0
2020/02/28/11:32:49.694472,108,1582911169,694396324,vectornav,1266946387.68,0.0,0.0,0.0,-0.133195817471,-0.32445821166,-9.69246578217,-0.000541010929737,0.000125701073557,0.000896153971553,0.0,0.0
2020/02/28/11:32:49.714443,109,1582911169,714403867,vectornav,1266946387.7,0.0,0.0,0.0,-0.118642829359,-0.375673085451,-9.66720294952,3.29405302182e-05,-0.000772939063609,0.000515008345246,0.0,0.0
2020/02/28/11:32:49.734399,110,1582911169,734358748,vectornav,1266946387.72,0.0,0.0,0.0,-0.133931398392,-0.362390905619,-9.72299575806,0.000105129030999,-0.00120730511844,0.00123764108866,0.0,0.0
2020/02/28/11:32:49.754451,111,1582911169,754380443,vectornav,1266946387.74,0.0,0.0,0.0,-0.144101172686,-0.401643007994,-9.82721042633,0.00128139136359,-0.000668473541737,8.71075317264e-05,0.0,0.0
2020/02/28/11:32:49.774441,112,1582911169,774363958,vectornav,1266946387.76,0.0,0.0,0.0,-0.107490114868,-0.386721968651,-9.77935695648,0.000659715151414,0.000546709634364,4.1164457798e-06,0.0,0.0
2020/02/28/11:32:49.794421,113,1582911169,794333686,vectornav,1266946387.78,0.0,0.0,0.0,-0.145211979747,-0.358415037394,-9.84837245941,0.00082204391947,0.00120761431754,-0.000733764842153,0.0,0.0
2020/02/28/11:32:49.814430,114,1582911169,814353017,vectornav,1266946387.8,0.0,0.0,0.0,-0.107825867832,-0.340645968914,-9.82654094696,0.000697759038303,0.00112054334022,-0.000668263062835,0.0,0.0
2020/02/28/11:32:49.834360,115,1582911169,834324009,vectornav,1266946387.82,0.0,0.0,0.0,-0.140748649836,-0.321210920811,-9.77794551849,-0.00112639414147,0.0026551312767,-9.93870198727e-05,0.0,0.0
2020/02/28/11:32:49.854398,116,1582911169,854317095,vectornav,1266946387.84,0.0,0.0,0.0,-0.151416137815,-0.301631659269,-9.73365688324,-0.00148852949496,0.00200339080766,6.39166682959e-05,0.0,0.0
2020/02/28/11:32:49.874387,117,1582911169,874342476,vectornav,1266946387.86,0.0,0.0,0.0,-0.169873058796,-0.340455830097,-9.67592334747,0.000348681060132,-9.49618406594e-05,0.00121264532208,0.0,0.0
2020/02/28/11:32:49.894394,118,1582911169,894315763,vectornav,1266946387.88,0.0,0.0,0.0,-0.148988038301,-0.357817471027,-9.71327590942,-5.03871706314e-05,-0.00215316750109,-0.000253494828939,0.0,0.0
2020/02/28/11:32:49.914446,119,1582911169,914323408,vectornav,1266946387.9,0.0,0.0,0.0,-0.145716995001,-0.354637145996,-9.72203350067,0.000158226932399,-0.000869547016919,0.000768109224737,0.0,0.0
2020/02/28/11:32:49.934354,120,1582911169,934322885,vectornav,1266946387.92,0.0,0.0,0.0,-0.141220703721,-0.323258012533,-9.75427818298,0.00042785925325,-0.000924567691982,0.00212430395186,0.0,0.0
2020/02/28/11:32:49.954337,121,1582911169,954287935,vectornav,1266946387.94,0.0,0.0,0.0,-0.115979239345,-0.345933943987,-9.773229599,0.00237837876193,-0.00193535396829,0.000236818566918,0.0,0.0
2020/02/28/11:32:49.974269,122,1582911169,974240456,vectornav,1266946387.96,0.0,0.0,0.0,-0.107134521008,-0.367054969072,-9.79489803314,0.000721298914868,-0.000611970201135,0.000573975965381,0.0,0.0
2020/02/28/11:32:49.994278,123,1582911169,994232491,vectornav,1266946387.98,0.0,0.0,0.0,-0.104813173413,-0.350000411272,-9.78886032104,0.00099887419492,0.000709797721356,0.000424437224865,0.0,0.0
2020/02/28/11:32:50.014349,124,1582911170,14305041,vectornav,1266946388.0,0.0,0.0,0.0,-0.119511604309,-0.36555826664,-9.77228736877,-0.000478221278172,0.000510002952069,0.000677408650517,0.0,0.0
2020/02/28/11:32:50.034292,125,1582911170,34244006,vectornav,1266946388.02,0.0,0.0,0.0,-0.109185546637,-0.370638638735,-9.77761077881,-0.000827147741802,0.00218121754006,-0.00149464607239,0.0,0.0
