time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.gps_time,.Mag.x,.Mag.y,.Mag.z,.Accel.x,.Accel.y,.Accel.z,.Gyro.x,.Gyro.y,.Gyro.z,.Temp,.Pressure
2020/02/28/11:00:39.548548,1970,1582909239,548500974,vectornav,1266944457.49,0.0,0.0,0.0,-0.0932495072484,0.30382335186,-9.5938949585,-0.0172028001398,0.0135349910706,0.0037706932053,0.0,0.0
2020/02/28/11:00:39.568637,1971,1582909239,568542395,vectornav,1266944457.51,0.0,0.0,0.0,0.0148742608726,0.814560115337,-9.40454101562,0.0101832319051,0.00691145844758,0.00803748611361,0.0,0.0
2020/02/28/11:00:39.589467,1972,1582909239,589390400,vectornav,1266944457.53,0.0,0.0,0.0,-0.100091874599,-0.432994902134,-9.15085124969,-0.0190938729793,-0.000410014763474,0.00949967000633,0.0,0.0
2020/02/28/11:00:39.608420,1973,1582909239,608359799,vectornav,1266944457.55,0.0,0.0,0.0,0.179790526628,-0.927224695683,-10.8739652634,-0.0623544193804,-0.00431013572961,0.00230583548546,0.0,0.0
2020/02/28/11:00:39.628460,1974,1582909239,628397825,vectornav,1266944457.57,0.0,0.0,0.0,-0.415094822645,0.618530154228,-9.57652854919,0.132122218609,-0.0113505776972,-0.000253937207162,0.0,0.0
2020/02/28/11:00:39.648522,1975,1582909239,648462563,vectornav,1266944457.59,0.0,0.0,0.0,-0.14917114377,1.60407066345,-8.16233348846,0.0813991054893,-0.0330867767334,0.00839862972498,0.0,0.0
2020/02/28/11:00:39.668456,1976,1582909239,668420436,vectornav,1266944457.61,0.0,0.0,0.0,0.011319254525,0.165062665939,-9.30431652069,-0.0324868820608,-0.0105522703379,0.00868628919125,0.0,0.0
2020/02/28/11:00:39.688378,1977,1582909239,688346902,vectornav,1266944457.63,0.0,0.0,0.0,-0.286850988865,-0.108680181205,-11.0450782776,-0.0342498011887,-0.0118536818773,0.00522912107408,0.0,0.0
2020/02/28/11:00:39.708425,1978,1582909239,708345966,vectornav,1266944457.65,0.0,0.0,0.0,-0.229141920805,0.620109140873,-10.1036586761,0.0910980850458,-0.0234649293125,0.00509001221508,0.0,0.0
2020/02/28/11:00:39.729440,1979,1582909239,729331786,vectornav,1266944457.67,0.0,0.0,0.0,0.123292252421,0.857502400875,-8.57767677307,0.0605888962746,-0.0133500946686,0.0081846434623,0.0,0.0
2020/02/28/11:00:39.749474,1980,1582909239,749414081,vectornav,1266944457.69,0.0,0.0,0.0,-0.0131919588894,-0.0273013487458,-8.76789665222,-0.0747322812676,-0.00438814330846,0.00849466957152,0.0,0.0
2020/02/28/11:00:39.769370,1981,1582909239,769334130,vectornav,1266944457.71,0.0,0.0,0.0,0.00658546946943,-0.257493913174,-11.2047271729,-0.00221551209688,0.0015584693756,0.00671959482133,0.0,0.0
2020/02/28/11:00:39.789358,1982,1582909239,789315851,vectornav,1266944457.73,0.0,0.0,0.0,0.0467498674989,0.095174357295,-9.40378856659,0.120691329241,-0.0196905061603,0.00860123615712,0.0,0.0
2020/02/28/11:00:39.809361,1983,1582909239,809318686,vectornav,1266944457.75,0.0,0.0,0.0,0.16776587069,0.00731586012989,-8.82368373871,0.00604791706428,-0.00510124210268,0.00756130088121,0.0,0.0
2020/02/28/11:00:39.829443,1984,1582909239,829348304,vectornav,1266944457.77,0.0,0.0,0.0,0.0390146151185,0.0647926405072,-10.0696802139,-0.0261601302773,0.0108021860942,0.00825455505401,0.0,0.0
2020/02/28/11:00:39.849321,1985,1582909239,849290279,vectornav,1266944457.79,0.0,0.0,0.0,-0.25996285677,0.5651460886,-9.7086687088,0.0604818575084,0.0050580650568,0.00783997029066,0.0,0.0
2020/02/28/11:00:39.869357,1986,1582909239,869298907,vectornav,1266944457.81,0.0,0.0,0.0,-0.0966200307012,0.128678485751,-8.95430278778,-0.0164913721383,-0.00403652898967,0.00906514190137,0.0,0.0
2020/02/28/11:00:39.889285,1987,1582909239,889238085,vectornav,1266944457.83,0.0,0.0,0.0,-0.0681872293353,-0.0450923256576,-10.7122678757,-0.0526264235377,0.0136210154742,0.00730842538178,0.0,0.0
2020/02/28/11:00:39.909333,1988,1582909239,909273608,vectornav,1266944457.85,0.0,0.0,0.0,-0.256477624178,0.105036616325,-10.1266956329,0.0484616309404,0.00675581209362,0.00598615221679,0.0,0.0
2020/02/28/11:00:39.929345,1989,1582909239,929297010,vectornav,1266944457.87,0.0,0.0,0.0,-0.0919054225087,0.264390796423,-8.7717294693,-0.0151830250397,0.000783527735621,0.00672173500061,0.0,0.0
2020/02/28/11:00:39.949346,1990,1582909239,949275936,vectornav,1266944457.89,0.0,0.0,0.0,-0.00972823798656,0.012835434638,-9.66284370422,-0.076819755137,0.00839251000434,0.00566943641752,0.0,0.0
2020/02/28/11:00:39.969326,1991,1582909239,969239265,vectornav,1266944457.91,0.0,0.0,0.0,-0.145178064704,-0.185884222388,-10.0011940002,-0.01653040573,0.00473728310317,0.00483407080173,0.0,0.0
2020/02/28/11:00:39.989395,1992,1582909239,989332350,vectornav,1266944457.93,0.0,0.0,0.0,-0.0592088624835,0.33559140563,-9.3751039505,0.00417929794639,-0.0116122411564,0.00362906698138,0.0,0.0
2020/02/28/11:00:40.009470,1993,1582909240,9408268,vectornav,1266944457.95,0.0,0.0,0.0,-0.0187719110399,0.248264089227,-9.74853420258,-0.0496775731444,-0.00612410670146,0.00668235868216,0.0,0.0
2020/02/28/11:00:40.029459,1994,1582909240,29412565,vectornav,1266944457.97,0.0,0.0,0.0,0.0105725675821,-0.253928869963,-10.1258401871,-0.0534310750663,0.000262500485405,0.00659999065101,0.0,0.0
2020/02/28/11:00:40.049332,1995,1582909240,49277257,vectornav,1266944457.99,0.0,0.0,0.0,-0.209865316749,-0.221316739917,-10.5426282883,-0.0248571038246,-0.00383375282399,0.00270405318588,0.0,0.0
2020/02/28/11:00:40.069264,1996,1582909240,69224541,vectornav,1266944458.01,0.0,0.0,0.0,-0.180748596787,0.019698401913,-10.0830917358,-0.012433311902,-0.00484839547426,0.00357068702579,0.0,0.0
2020/02/28/11:00:40.089254,1997,1582909240,89215409,vectornav,1266944458.03,0.0,0.0,0.0,0.0250462219119,0.153541088104,-10.0567684174,-0.0197072513402,-0.000142041826621,0.00526165962219,0.0,0.0
2020/02/28/11:00:40.109262,1998,1582909240,109228615,vectornav,1266944458.05,0.0,0.0,0.0,-0.0857449173927,0.219977721572,-9.52139091492,-0.048352971673,0.00567915197462,0.00771117769182,0.0,0.0
2020/02/28/11:00:40.129315,1999,1582909240,129264920,vectornav,1266944458.07,0.0,0.0,0.0,0.117605797946,-0.166825398803,-10.107465744,-0.0843965709209,0.00724626891315,0.00829942710698,0.0,0.0
2020/02/28/11:00:40.149284,2000,1582909240,149217707,vectornav,1266944458.09,0.0,0.0,0.0,0.120855160058,-0.0719290152192,-10.2461528778,-0.0298270173371,0.0101355900988,0.00827483274043,0.0,0.0
2020/02/28/11:00:40.169258,2001,1582909240,169217554,vectornav,1266944458.11,0.0,0.0,0.0,-0.139488443732,0.73381882906,-9.10458946228,0.00924080982804,-0.00423332769424,0.0111799389124,0.0,0.0
2020/02/28/11:00:40.189270,2002,1582909240,189219137,vectornav,1266944458.13,0.0,0.0,0.0,-0.118581362069,0.0869038924575,-9.23101329803,-0.0494557917118,0.000252217054367,0.00930866505951,0.0,0.0
2020/02/28/11:00:40.209273,2003,1582909240,209234768,vectornav,1266944458.15,0.0,0.0,0.0,-0.298914343119,0.0198441315442,-10.3583831787,-0.0491195581853,0.00407222332433,0.00798210781068,0.0,0.0
2020/02/28/11:00:40.229289,2004,1582909240,229237556,vectornav,1266944458.17,0.0,0.0,0.0,-0.14188721776,0.154355213046,-9.78503990173,0.0227575413883,-0.00652464106679,0.00782769266516,0.0,0.0
2020/02/28/11:00:40.249352,2005,1582909240,249274026,vectornav,1266944458.19,0.0,0.0,0.0,-0.258714854717,0.449302613735,-9.0225315094,-0.00977425184101,-0.00891943834722,0.00789152178913,0.0,0.0
2020/02/28/11:00:40.269251,2006,1582909240,269205246,vectornav,1266944458.21,0.0,0.0,0.0,-0.208585739136,0.61533498764,-10.1800203323,-0.0718771368265,-0.00617761630565,0.00853586569428,0.0,0.0
2020/02/28/11:00:40.289251,2007,1582909240,289157827,vectornav,1266944458.23,0.0,0.0,0.0,-0.11103361845,0.0373820997775,-10.5998373032,-0.0269990116358,-0.0147918183357,0.00575621146709,0.0,0.0
2020/02/28/11:00:40.309362,2008,1582909240,309299807,vectornav,1266944458.25,0.0,0.0,0.0,-0.106672853231,0.766910433769,-9.87626647949,0.0219556726515,-0.0166123732924,0.00518632121384,0.0,0.0
2020/02/28/11:00:40.329248,2009,1582909240,329193864,vectornav,1266944458.27,0.0,0.0,0.0,-0.124640971422,0.525219678879,-9.22319984436,-0.00388806709088,-0.00907270144671,0.00614833645523,0.0,0.0
2020/02/28/11:00:40.349206,2010,1582909240,349163660,vectornav,1266944458.29,0.0,0.0,0.0,0.00892200320959,0.554355025291,-9.94947624207,-0.0441144183278,-0.00858048908412,0.00445151608437,0.0,0.0
2020/02/28/11:00:40.369255,2011,1582909240,369183802,vectornav,1266944458.31,0.0,0.0,0.0,0.0173707939684,0.348113387823,-9.89564990997,0.0192388724536,-0.00843405351043,0.00368426460773,0.0,0.0
2020/02/28/11:00:40.389242,2012,1582909240,389194172,vectornav,1266944458.33,0.0,0.0,0.0,0.0224609747529,0.138878017664,-9.47195053101,0.00313914846629,-0.0074043921195,0.00405850820243,0.0,0.0
2020/02/28/11:00:40.409299,2013,1582909240,409178239,vectornav,1266944458.35,0.0,0.0,0.0,-0.222552210093,0.407038241625,-9.33749961853,0.0150702865794,-0.00422198325396,0.00394872482866,0.0,0.0
2020/02/28/11:00:40.429210,2014,1582909240,429147119,vectornav,1266944458.37,0.0,0.0,0.0,-0.127490013838,0.47677102685,-9.14102935791,0.0295735150576,-0.00649342313409,0.0046989871189,0.0,0.0
2020/02/28/11:00:40.449262,2015,1582909240,449167947,vectornav,1266944458.39,0.0,0.0,0.0,-0.121714413166,0.215576171875,-8.96517658234,0.00696306116879,-0.00862869154662,0.00589581299573,0.0,0.0
2020/02/28/11:00:40.469226,2016,1582909240,469126796,vectornav,1266944458.41,0.0,0.0,0.0,-0.0971893668175,0.078153885901,-9.81752586365,0.02351263538,-0.00460713449866,0.00350791029632,0.0,0.0
2020/02/28/11:00:40.489225,2017,1582909240,489187210,vectornav,1266944458.43,0.0,0.0,0.0,0.000595714896917,0.486106008291,-9.40691375732,0.0325001776218,-0.0156693719327,0.00546524394304,0.0,0.0
2020/02/28/11:00:40.509154,2018,1582909240,509121519,vectornav,1266944458.45,0.0,0.0,0.0,0.0905019044876,0.584025084972,-9.277551651,0.018775921315,-0.00855899509043,0.0074363052845,0.0,0.0
2020/02/28/11:00:40.529312,2019,1582909240,529234965,vectornav,1266944458.47,0.0,0.0,0.0,-0.140202909708,0.285767138004,-9.79423618317,0.010692181997,-0.00331787252799,0.00830540060997,0.0,0.0
2020/02/28/11:00:40.549215,2020,1582909240,549141251,vectornav,1266944458.49,0.0,0.0,0.0,-0.253645777702,0.0022083662916,-10.1296701431,0.0264775808901,-0.00376575021073,0.0048902137205,0.0,0.0
2020/02/28/11:00:40.569171,2021,1582909240,569130671,vectornav,1266944458.51,0.0,0.0,0.0,-0.0259358100593,0.350861161947,-9.80688381195,0.0292188394815,-0.00382355437614,0.00679321866482,0.0,0.0
2020/02/28/11:00:40.589212,2022,1582909240,589167190,vectornav,1266944458.53,0.0,0.0,0.0,-0.0269562918693,0.540111303329,-9.52506923676,0.00867548864335,0.00234486162663,0.008444881998,0.0,0.0
2020/02/28/11:00:40.609190,2023,1582909240,609136993,vectornav,1266944458.55,0.0,0.0,0.0,-0.200177893043,0.134569257498,-9.98802852631,-0.0183042492718,0.000315679935738,0.00778179522604,0.0,0.0
2020/02/28/11:00:40.629192,2024,1582909240,629153556,vectornav,1266944458.57,0.0,0.0,0.0,-0.242287904024,-0.0243286136538,-10.4840555191,-0.00729095982388,-0.00222309282981,0.00611975602806,0.0,0.0
2020/02/28/11:00:40.649149,2025,1582909240,649088182,vectornav,1266944458.59,0.0,0.0,0.0,-0.104601956904,0.172210350633,-10.1465568542,0.0227731447667,0.00709202047437,0.00478210393339,0.0,0.0
2020/02/28/11:00:40.669221,2026,1582909240,669147132,vectornav,1266944458.61,0.0,0.0,0.0,-0.329990148544,0.398098647594,-9.57427501678,-0.0228890050203,0.00334001658484,0.00410998240113,0.0,0.0
2020/02/28/11:00:40.689121,2027,1582909240,689075245,vectornav,1266944458.63,0.0,0.0,0.0,-0.039238139987,0.258404910564,-10.2401990891,-0.0231106784195,-0.00147934979759,0.00385422538966,0.0,0.0
2020/02/28/11:00:40.709165,2028,1582909240,709130450,vectornav,1266944458.65,0.0,0.0,0.0,-0.141673058271,0.130406349897,-9.98061275482,0.011469181627,0.00135020306334,0.00268861372024,0.0,0.0
2020/02/28/11:00:40.729254,2029,1582909240,729160014,vectornav,1266944458.67,0.0,0.0,0.0,-0.334244996309,0.164362207055,-9.72307491302,-0.0110249044374,-0.00313303386793,0.00314892921597,0.0,0.0
2020/02/28/11:00:40.749155,2030,1582909240,749117246,vectornav,1266944458.69,0.0,0.0,0.0,-0.199256390333,0.226352959871,-10.2958135605,0.01133290492,-0.000839827815071,0.00638442765921,0.0,0.0
2020/02/28/11:00:40.769085,2031,1582909240,769046268,vectornav,1266944458.71,0.0,0.0,0.0,-0.226143762469,0.302853137255,-9.87824726105,0.00613236892968,-0.00165671948344,0.0081802746281,0.0,0.0
2020/02/28/11:00:40.789074,2032,1582909240,789032131,vectornav,1266944458.73,0.0,0.0,0.0,-0.174593225121,0.359721750021,-9.83632850647,-0.0301003139466,-0.00427107512951,0.0064572673291,0.0,0.0
2020/02/28/11:00:40.809065,2033,1582909240,809023880,vectornav,1266944458.75,0.0,0.0,0.0,-0.130550518632,0.304420143366,-9.92391204834,-0.011329241097,0.00188321457244,0.00647707190365,0.0,0.0
2020/02/28/11:00:40.829082,2034,1582909240,829050836,vectornav,1266944458.77,0.0,0.0,0.0,-0.233734771609,0.368424326181,-9.45604038239,-0.00593783799559,0.00206496194005,0.00801489595324,0.0,0.0
2020/02/28/11:00:40.849124,2035,1582909240,849029161,vectornav,1266944458.79,0.0,0.0,0.0,-0.0199906378984,0.0402732342482,-9.74363803864,-0.0258816294372,0.00304650422186,0.00763587560505,0.0,0.0
2020/02/28/11:00:40.869072,2036,1582909240,869020567,vectornav,1266944458.81,0.0,0.0,0.0,-0.116345763206,0.138830810785,-9.74693584442,-0.0174870751798,0.00536896940321,0.00572334229946,0.0,0.0
2020/02/28/11:00:40.889109,2037,1582909240,889014830,vectornav,1266944458.83,0.0,0.0,0.0,-0.173082277179,0.0253747273237,-9.60458660126,-0.0253481287509,-0.00131356297061,0.00586984399706,0.0,0.0
2020/02/28/11:00:40.909058,2038,1582909240,909012637,vectornav,1266944458.85,0.0,0.0,0.0,-0.199294090271,-0.101365961134,-9.65024089813,-0.0124001614749,-0.00320075452328,0.00568731222302,0.0,0.0
2020/02/28/11:00:40.929063,2039,1582909240,929012387,vectornav,1266944458.87,0.0,0.0,0.0,-0.186338305473,0.19761043787,-9.44440746307,0.00606029108167,0.0074732019566,0.00439776480198,0.0,0.0
2020/02/28/11:00:40.949147,2040,1582909240,949071252,vectornav,1266944458.89,0.0,0.0,0.0,-0.16281311214,0.122410051525,-9.71935176849,-0.0298498962075,0.00411236146465,0.00501692667603,0.0,0.0
2020/02/28/11:00:40.969102,2041,1582909240,969027771,vectornav,1266944458.91,0.0,0.0,0.0,-0.0734269469976,0.313974738121,-10.4626293182,-0.041340649128,0.00245231180452,0.00618210621178,0.0,0.0
2020/02/28/11:00:40.988957,2042,1582909240,988921244,vectornav,1266944458.93,0.0,0.0,0.0,-0.0983980000019,0.296340316534,-10.1250133514,0.0287613756955,0.00809971801937,0.00556599348783,0.0,0.0
2020/02/28/11:00:41.008957,2043,1582909241,8909273,vectornav,1266944458.95,0.0,0.0,0.0,-0.324768185616,0.401054829359,-9.13482666016,-0.00616510026157,0.00706368219107,0.00696990452707,0.0,0.0
2020/02/28/11:00:41.028992,2044,1582909241,28947804,vectornav,1266944458.97,0.0,0.0,0.0,-0.308676689863,0.193355381489,-9.68808364868,-0.0385348573327,0.00254439096898,0.00798005796969,0.0,0.0
2020/02/28/11:00:41.048998,2045,1582909241,48942791,vectornav,1266944458.99,0.0,0.0,0.0,-0.0915643125772,-0.168216526508,-10.086561203,-0.0133591024205,0.00356259895489,0.00694689434022,0.0,0.0
2020/02/28/11:00:41.069033,2046,1582909241,68945863,vectornav,1266944459.01,0.0,0.0,0.0,-0.327137082815,0.481305629015,-9.38209819794,0.00879572425038,-0.00142250652425,0.00680979434401,0.0,0.0
2020/02/28/11:00:41.089052,2047,1582909241,88933271,vectornav,1266944459.03,0.0,0.0,0.0,-0.103462383151,0.524001181126,-9.60808181763,-0.020776649937,-0.0141792064533,0.00633341446519,0.0,0.0
2020/02/28/11:00:41.108943,2048,1582909241,108909781,vectornav,1266944459.05,0.0,0.0,0.0,-0.211121603847,0.165238112211,-9.76517486572,-0.00490192044526,-0.0112866684794,0.00642278790474,0.0,0.0
2020/02/28/11:00:41.128965,2049,1582909241,128906152,vectornav,1266944459.07,0.0,0.0,0.0,-0.243671864271,0.415414124727,-10.0047206879,0.00164175964892,-0.0109483189881,0.00688259210438,0.0,0.0
2020/02/28/11:00:41.148964,2050,1582909241,148920174,vectornav,1266944459.09,0.0,0.0,0.0,-0.20141556859,0.300121933222,-10.1477241516,-0.00150937610306,-0.0128721753135,0.00483383983374,0.0,0.0
2020/02/28/11:00:41.168968,2051,1582909241,168925507,vectornav,1266944459.11,0.0,0.0,0.0,-0.00284935161471,0.402596622705,-10.2425193787,0.00691091502085,-0.00242192181759,0.00473823212087,0.0,0.0
2020/02/28/11:00:41.189027,2052,1582909241,188981873,vectornav,1266944459.13,0.0,0.0,0.0,-0.129661291838,0.205983608961,-9.7983751297,-0.0253297835588,0.00486180512235,0.00426650512964,0.0,0.0
2020/02/28/11:00:41.208930,2053,1582909241,208896642,vectornav,1266944459.15,0.0,0.0,0.0,-0.00504207424819,0.256864219904,-9.61711502075,-0.0209649186581,0.00392971467227,0.00348037481308,0.0,0.0
2020/02/28/11:00:41.228960,2054,1582909241,228913124,vectornav,1266944459.17,0.0,0.0,0.0,-0.142905771732,0.302989542484,-9.27574729919,0.0131788114086,0.00831533316523,0.00501870177686,0.0,0.0
2020/02/28/11:00:41.248924,2055,1582909241,248882083,vectornav,1266944459.19,0.0,0.0,0.0,-0.1160274297,0.183059126139,-8.85565280914,-0.00160679104738,0.00332851381972,0.00412533245981,0.0,0.0
2020/02/28/11:00:41.269029,2056,1582909241,268993059,vectornav,1266944459.21,0.0,0.0,0.0,-0.0944019109011,0.0814237222075,-9.27795314789,-0.00649362197146,0.00748907215893,0.00443761516362,0.0,0.0
2020/02/28/11:00:41.288915,2057,1582909241,288869373,vectornav,1266944459.23,0.0,0.0,0.0,-0.0839503109455,0.0631433203816,-9.62667274475,-0.000207084929571,0.00583348749205,0.00436456967145,0.0,0.0
2020/02/28/11:00:41.308925,2058,1582909241,308879930,vectornav,1266944459.25,0.0,0.0,0.0,-0.163732424378,0.234650418162,-9.75207996368,0.0101615283638,0.000610164599493,0.00705596990883,0.0,0.0
2020/02/28/11:00:41.328954,2059,1582909241,328894753,vectornav,1266944459.27,0.0,0.0,0.0,-0.111073315144,0.303083479404,-10.1592636108,0.0298750717193,0.00188255275134,0.00882610864937,0.0,0.0
2020/02/28/11:00:41.348956,2060,1582909241,348910773,vectornav,1266944459.29,0.0,0.0,0.0,-0.155581399798,0.623275279999,-10.073143959,0.0295485146344,0.000413208734244,0.00999730732292,0.0,0.0
2020/02/28/11:00:41.368945,2061,1582909241,368900157,vectornav,1266944459.31,0.0,0.0,0.0,-0.177590981126,0.39087459445,-10.0455579758,0.00826192833483,0.00281676719896,0.010338450782,0.0,0.0
2020/02/28/11:00:41.388989,2062,1582909241,388910385,vectornav,1266944459.33,0.0,0.0,0.0,-0.131638586521,0.39089769125,-9.93217658997,0.00243661855347,0.00454941624776,0.00882718805224,0.0,0.0
2020/02/28/11:00:41.408898,2063,1582909241,408852994,vectornav,1266944459.35,0.0,0.0,0.0,-0.305663973093,0.340621203184,-9.53572845459,0.0105853173882,-0.000132514163852,0.00805056095123,0.0,0.0
2020/02/28/11:00:41.428962,2064,1582909241,428879263,vectornav,1266944459.37,0.0,0.0,0.0,-0.315507918596,0.300327330828,-9.87305355072,-0.0048572733067,-0.00603939406574,0.0074837198481,0.0,0.0
2020/02/28/11:00:41.448931,2065,1582909241,448878295,vectornav,1266944459.39,0.0,0.0,0.0,-0.117829523981,-0.235312446952,-10.0091094971,-0.00188752310351,-0.00892104953527,0.00451972708106,0.0,0.0
2020/02/28/11:00:41.468889,2066,1582909241,468829815,vectornav,1266944459.41,0.0,0.0,0.0,-0.177673920989,0.14954122901,-10.1321630478,0.0234571620822,-0.0066883303225,0.00348033476621,0.0,0.0
2020/02/28/11:00:41.488992,2067,1582909241,488874994,vectornav,1266944459.43,0.0,0.0,0.0,-0.0297378133982,0.454810738564,-10.1536979675,0.0232767369598,-0.0204128231853,0.00483357347548,0.0,0.0
2020/02/28/11:00:41.508893,2068,1582909241,508849080,vectornav,1266944459.45,0.0,0.0,0.0,-0.0920603424311,0.547752261162,-10.0040740967,0.0268514398485,-0.0123127102852,0.00374327600002,0.0,0.0
