time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.Time,.Week,.Status,.RPY.x,.RPY.y,.RPY.z,.LLA.x,.LLA.y,.LLA.z,.NedVel.x,.NedVel.y,.NedVel.z,.YawUncertainty,.PitchUncertainty,.RollUncertainty,.PosUncertainty,.VelUncertainty,.SyncInTime,.SyncInCount
2020/02/28/11:00:53.190287,13667,1582909253,190215575,vectornav,1266944471.13,2094,45830,-0.960203647614,-1.08475697041,-170.555175781,30.6719250377,-96.3730710409,86.8228731835,-2.90203094482,-0.553885579109,0.055960059166,1.11864805222,0.079090334475,0.081052929163,0.511784732342,0.0747206434608,1582908092.53,0
2020/02/28/11:00:53.210328,13668,1582909253,210245371,vectornav,1266944471.15,2094,45830,-0.953046739101,-1.07928407192,-170.54095459,30.6719245136,-96.3730711567,86.8216647641,-2.89628314972,-0.552027404308,0.0639896392822,1.11889815331,0.0792184099555,0.0811830088496,0.512324512005,0.0750632286072,1582908092.53,0
2020/02/28/11:00:53.230279,13669,1582909253,230221107,vectornav,1266944471.17,2094,774,-0.942629218102,-1.07766354084,-170.526473999,30.6719239927,-96.3730712718,86.820203172,-2.88839507103,-0.550097465515,0.0805929899216,1.11914825439,0.0793465673923,0.081313200295,0.512868285179,0.0754027366638,1582908092.53,0
2020/02/28/11:00:53.250345,13670,1582909253,250251371,vectornav,1266944471.19,2094,774,-0.928049981594,-1.07918655872,-170.512145996,30.6719234723,-96.3730713869,86.8184698499,-2.88198447227,-0.548592150211,0.0907890796661,1.11939823627,0.0794748067856,0.0814431384206,0.513416230679,0.075743176043,1582908092.53,0
2020/02/28/11:00:53.270392,13671,1582909253,270251670,vectornav,1266944471.21,2094,33542,-0.920881032944,-1.08499467373,-170.497528076,30.6719229529,-96.3730715015,86.8165947464,-2.87399673462,-0.547760605812,0.100299477577,1.11964857578,0.0796030983329,0.081573061645,0.513968288898,0.0760875418782,1582908092.53,0
2020/02/28/11:00:53.290286,13672,1582909253,290226077,vectornav,1266944471.23,2094,33542,-0.901157736778,-1.09175729752,-170.483093262,30.6719224351,-96.3730716163,86.8145298846,-2.86554718018,-0.548269748688,0.106311798096,1.1198990345,0.0797315239906,0.0817035585642,0.514524459839,0.0764318853617,1582908092.53,0
2020/02/28/11:00:53.310332,13673,1582909253,310265407,vectornav,1266944471.25,2094,33542,-0.879552006721,-1.10199069977,-170.466033936,30.6719219189,-96.3730717311,86.8123562597,-2.85687398911,-0.551359951496,0.106677174568,1.12014961243,0.0798600390553,0.081833742559,0.515084862709,0.0767812356353,1582908092.53,0
2020/02/28/11:00:53.330254,13674,1582909253,330188848,vectornav,1266944471.27,2094,774,-0.861702442169,-1.11083936691,-170.446166992,30.6719214033,-96.3730718459,86.8104570159,-2.84738445282,-0.553702354431,0.105761051178,1.12039983273,0.079988591373,0.081964597106,0.515649497509,0.0771357938647,1582908092.53,0
2020/02/28/11:00:53.350251,13675,1582909253,350187312,vectornav,1266944471.29,2094,774,-0.858136057854,-1.11732709408,-170.426513672,30.6719208913,-96.3730719618,86.8082610653,-2.83916163445,-0.554655313492,0.0973975658417,1.12065029144,0.0801172554493,0.0820945799351,0.516218364239,0.0774946808815,1582908092.53,0
2020/02/28/11:00:53.370265,13676,1582909253,370178996,vectornav,1266944471.31,2094,33542,-0.840251863003,-1.12333106995,-170.406005859,30.6719203796,-96.3730720771,86.806393405,-2.82961726189,-0.555904269218,0.0897768735886,1.12090086937,0.080246001482,0.0822251662612,0.516791582108,0.0778518617153,1582908092.53,0
2020/02/28/11:00:53.390273,13677,1582909253,390210874,vectornav,1266944471.33,2094,33542,-0.831214845181,-1.12866687775,-170.384399414,30.6719198867,-96.3730721284,86.8201971105,-2.81923151016,-0.552876591682,0.0807332992554,1.12074542046,0.0791565924883,0.0812602117658,0.511630356312,0.0749140828848,1582908092.53,0
2020/02/28/11:00:53.410313,13678,1582909253,410239111,vectornav,1266944471.35,2094,33542,-0.834549367428,-1.13292646408,-170.362564087,30.671919379,-96.3730722441,86.8186359038,-2.80788779259,-0.554213941097,0.0784113407135,1.12099587917,0.0792846828699,0.0813901647925,0.512172758579,0.0752705261111,1582908092.53,0
2020/02/28/11:00:53.430294,13679,1582909253,430231063,vectornav,1266944471.37,2094,774,-0.850289523602,-1.13612985611,-170.342071533,30.6719188727,-96.3730723594,86.8170462917,-2.79468131065,-0.552051305771,0.0778633356094,1.12124681473,0.0794128850102,0.0815204158425,0.512719273567,0.0756273642182,1582908092.53,0
2020/02/28/11:00:53.450255,13680,1582909253,450170659,vectornav,1266944471.39,2094,774,-0.862126469612,-1.14415693283,-170.322250366,30.67191837,-96.3730724743,86.8154358296,-2.78102374077,-0.547929108143,0.0803089141846,1.12149739265,0.0795411616564,0.0816505178809,0.513269841671,0.0759817883372,1582908092.53,0
2020/02/28/11:00:53.470279,13681,1582909253,470149632,vectornav,1266944471.41,2094,774,-0.88582855463,-1.15329682827,-170.303512573,30.6719178698,-96.3730725885,86.813805046,-2.76547813416,-0.542481184006,0.0859996080399,1.121748209,0.0796695202589,0.081780642271,0.513824701309,0.0763388872147,1582908092.53,0
2020/02/28/11:00:53.490220,13682,1582909253,490147405,vectornav,1266944471.43,2094,33542,-0.913847565651,-1.16501379013,-170.287200928,30.6719173723,-96.373072701,86.8120463639,-2.75135993958,-0.533594727516,0.0865823030472,1.12199914455,0.0797979608178,0.0819108262658,0.514383673668,0.0766970962286,1582908092.53,0
2020/02/28/11:00:53.510356,13683,1582909253,510243365,vectornav,1266944471.45,2094,33542,-0.926878154278,-1.17486774921,-170.273757935,30.6719168771,-96.3730728115,86.8103378899,-2.73920297623,-0.523506402969,0.0840781927109,1.12225008011,0.0799264833331,0.0820408836007,0.51494705677,0.0770561173558,1582908092.53,0
2020/02/28/11:00:53.530232,13684,1582909253,530145492,vectornav,1266944471.47,2094,774,-0.941143751144,-1.18369531631,-170.26159668,30.6719163846,-96.3730729201,86.8087429642,-2.72918844223,-0.515334010124,0.0803374052048,1.12250089645,0.0800550654531,0.0821715369821,0.515514671803,0.0774180591106,1582908092.53,0
2020/02/28/11:00:53.550254,13685,1582909253,550180535,vectornav,1266944471.49,2094,774,-0.947614073753,-1.19025218487,-170.24899292,30.6719158926,-96.3730730273,86.8072003829,-2.71902036667,-0.512147665024,0.0774470567703,1.12275183201,0.0801837593317,0.0823017880321,0.516086637974,0.0777778476477,1582908092.53,0
2020/02/28/11:00:53.570253,13686,1582909253,570199248,vectornav,1266944471.51,2094,774,-0.947245776653,-1.19467127323,-170.234939575,30.6719154028,-96.3730731341,86.8056279151,-2.70896720886,-0.512108206749,0.0767588615417,1.12300276756,0.0803125202656,0.0824319124222,0.516663074493,0.0781348645687,1582908092.53,0
2020/02/28/11:00:53.590311,13687,1582909253,590217509,vectornav,1266944471.53,2094,33542,-0.943635642529,-1.20261859894,-170.219268799,30.6719148599,-96.3730731517,86.8162351074,-2.70075845718,-0.512256503105,0.077427983284,1.12257063389,0.0792188346386,0.0814713165164,0.511530101299,0.0751909315586,1582908092.53,0
2020/02/28/11:00:53.610309,13688,1582909253,610153961,vectornav,1266944471.55,2094,33542,-0.95483648777,-1.21088218689,-170.201873779,30.6719143739,-96.3730732591,86.8146141837,-2.68754243851,-0.516478478909,0.0850775241852,1.12282180786,0.0793469920754,0.081600651145,0.512075722218,0.0755455046892,1582908092.53,0
2020/02/28/11:00:53.630290,13689,1582909253,630185119,vectornav,1266944471.57,2094,33542,-0.975306034088,-1.22431278229,-170.182632446,30.6719138908,-96.3730733664,86.8131337124,-2.67126584053,-0.522873997688,0.09270632267,1.09179329872,0.0794751495123,0.081601165235,0.512622535229,0.075890108943,1582908092.53,0
2020/02/28/11:00:53.650213,13690,1582909253,650135382,vectornav,1266944471.59,2094,774,-0.992930471897,-1.24483776093,-170.16166687,30.6719134106,-96.3730734753,86.8111659391,-2.65407729149,-0.525732278824,0.103470921516,1.09203732014,0.0796034559608,0.0817308872938,0.513176321983,0.0762457251549,1582908092.53,0
2020/02/28/11:00:53.670268,13691,1582909253,670188940,vectornav,1266944471.61,2094,774,-1.01713490486,-1.27023363113,-170.141235352,30.6719129321,-96.3730735867,86.8086757669,-2.63555693626,-0.52637386322,0.111338973045,1.09228169918,0.0797318294644,0.0818610489368,0.513734281063,0.0766062960029,1582908092.53,0
2020/02/28/11:00:53.690146,13692,1582909253,690084785,vectornav,1266944471.63,2094,64262,-1.03908848763,-1.29956114292,-170.121185303,30.6719124587,-96.3730736953,86.8066830304,-2.62076568604,-0.523775279522,0.11146402359,1.09252631664,0.0798603445292,0.0819909125566,0.514296472073,0.0769677981734,1582908092.53,0
2020/02/28/11:00:53.710129,13693,1582909253,710071613,vectornav,1266944471.65,2094,64262,-1.04936826229,-1.3226146698,-170.101928711,30.6719119864,-96.3730738054,86.8042218564,-2.6083714962,-0.519072115421,0.107847929001,1.0927708149,0.0799889042974,0.0821215435863,0.514862954617,0.0773309618235,1582908092.53,0
2020/02/28/11:00:53.730119,13694,1582909253,730061975,vectornav,1266944471.67,2094,64262,-1.0624871254,-1.33966875076,-170.08480835,30.6719115168,-96.3730739133,86.8022100721,-2.60034799576,-0.513286709785,0.0986396074295,1.09301519394,0.0801175385714,0.0822515115142,0.5154337883,0.0776946246624,1582908092.53,0
2020/02/28/11:00:53.750262,13695,1582909253,750181046,vectornav,1266944471.69,2094,2822,-1.06991326809,-1.34498405457,-170.069793701,30.6719110478,-96.3730740195,86.8003673381,-2.59455060959,-0.508112132549,0.0870591402054,1.0932598114,0.0802462622523,0.0823820158839,0.516008913517,0.0780564695597,1582908092.53,0
2020/02/28/11:00:53.770236,13696,1582909253,770112695,vectornav,1266944471.71,2094,2822,-1.07284498215,-1.33632397652,-170.05619812,30.6719105807,-96.3730741242,86.7986800023,-2.58806991577,-0.504042327404,0.0792120695114,1.09350430965,0.0803750306368,0.0825121253729,0.516588568687,0.0784168839455,1582908092.53,0
2020/02/28/11:00:53.790138,13697,1582909253,790044661,vectornav,1266944471.73,2094,2822,-1.07812213898,-1.31872975826,-170.04359436,30.6719099589,-96.3730742652,86.8041256056,-2.59092569351,-0.504382908344,0.0728950500488,1.09260582924,0.0792560577393,0.0815318450332,0.5114325881,0.0753887146711,1582908092.53,0
2020/02/28/11:00:53.810174,13698,1582909253,810053926,vectornav,1266944471.75,2094,41734,-1.0831592083,-1.29613816738,-170.031967163,30.6719094925,-96.3730743706,86.8026528438,-2.58004975319,-0.502718150616,0.074053645134,1.09285008907,0.0793841779232,0.0816617831588,0.511980593204,0.0757433772087,1582908092.53,0
2020/02/28/11:00:53.830095,13699,1582909253,830027505,vectornav,1266944471.77,2094,41734,-1.08778059483,-1.2746694088,-170.020950317,30.6719090285,-96.3730744754,86.8011129582,-2.56515884399,-0.501074671745,0.0810873508453,1.09309482574,0.079512424767,0.0817915797234,0.512532711029,0.076100282371,1582908092.53,0
2020/02/28/11:00:53.850158,13700,1582909253,850070875,vectornav,1266944471.79,2094,17158,-1.09936034679,-1.2558401823,-170.008499146,30.6719085669,-96.37307458,86.7994262879,-2.54884886742,-0.500739574432,0.089407324791,1.093339324,0.0796407833695,0.0819218978286,0.513089060783,0.0764594227076,1582908092.53,0
2020/02/28/11:00:53.870134,13701,1582909253,870015699,vectornav,1266944471.81,2094,17158,-1.10339009762,-1.24340522289,-169.994949341,30.671908109,-96.3730746841,86.7975956141,-2.53115820885,-0.49838912487,0.0977330207825,1.09358406067,0.0797691866755,0.0820520073175,0.513649582863,0.0768214911222,1582908092.53,0
2020/02/28/11:00:53.890068,13702,1582909253,890013533,vectornav,1266944471.83,2094,17158,-1.11642467976,-1.24000310898,-169.979934692,30.6719076535,-96.3730747887,86.795590695,-2.51501846313,-0.498290002346,0.102259397507,1.09382843971,0.0798976644874,0.0821817293763,0.514214396477,0.0771857947111,1582908092.53,0
2020/02/28/11:00:53.910110,13703,1582909253,910024615,vectornav,1266944471.85,2094,43782,-1.12607479095,-1.23954153061,-169.964187622,30.6719072012,-96.373074893,86.7934646523,-2.49999046326,-0.498949289322,0.104105949402,1.09407365322,0.0800262391567,0.0823124349117,0.51478356123,0.0775495767593,1582908092.53,0
2020/02/28/11:00:53.930057,13704,1582909253,929976455,vectornav,1266944471.87,2094,43782,-1.13931119442,-1.24410641193,-169.947418213,30.6719067513,-96.3730749977,86.7914186991,-2.487844944,-0.499074578285,0.104280591011,1.09431815147,0.0801548883319,0.0824428573251,0.515357017517,0.0779125541449,1582908092.53,0
2020/02/28/11:00:53.950076,13705,1582909253,950007718,vectornav,1266944471.89,2094,21254,-1.16897153854,-1.25034916401,-169.930328369,30.6719063036,-96.3730751018,86.7893338022,-2.47600889206,-0.4991748631,0.102121591568,1.09456300735,0.0802836343646,0.0825729891658,0.515934824944,0.0782764777541,1582908092.53,0
2020/02/28/11:00:53.970068,13706,1582909253,969993855,vectornav,1266944471.91,2094,21254,-1.19649672508,-1.25888741016,-169.912811279,30.6719058595,-96.373075205,86.7877095928,-2.46530103683,-0.496187150478,0.100369811058,1.09480810165,0.0804124549031,0.0827036872506,0.516517102718,0.0786383152008,1582908092.53,0
2020/02/28/11:00:53.990131,13707,1582909253,990062239,vectornav,1266944471.93,2094,21254,-1.22135651112,-1.269967556,-169.895797729,30.6719055007,-96.3730752619,86.7889372432,-2.44647359848,-0.488897144794,0.0970050096512,1.09364807606,0.0793870389462,0.0819056406617,0.511554896832,0.0758651718497,1582908092.53,0
2020/02/28/11:00:54.010051,13708,1582909254,9997667,vectornav,1266944471.95,2094,58118,-1.24734687805,-1.28387522697,-169.880371094,30.671905061,-96.3730753634,86.7870561071,-2.43320250511,-0.480779111385,0.0950039625168,1.09389269352,0.0795152783394,0.0820357501507,0.512108325958,0.0762306451797,1582908092.53,0
2020/02/28/11:00:54.030118,13709,1582909254,30054746,vectornav,1266944471.97,2094,58118,-1.26683402061,-1.29719817638,-169.865142822,30.6719046232,-96.3730754629,86.7851863825,-2.41865468025,-0.473211824894,0.0906330347061,1.09413743019,0.0796435698867,0.0821659788489,0.51266592741,0.0765987187624,1582908092.53,0
2020/02/28/11:00:54.050095,13710,1582909254,50007528,vectornav,1266944471.99,2094,58118,-1.27627921104,-1.3143774271,-169.849304199,30.6719041882,-96.3730755614,86.7834056136,-2.40294575691,-0.467467486858,0.0880135297775,1.09438240528,0.0797719657421,0.0822956934571,0.513227880001,0.0769694000483,1582908092.53,0
2020/02/28/11:00:54.070138,13711,1582909254,70048039,vectornav,1266944472.01,2094,4870,-1.28774666786,-1.33261597157,-169.834762573,30.6719037564,-96.3730756587,86.7816819735,-2.38731694221,-0.463875681162,0.0851712226868,1.09462738037,0.0799004435539,0.0824261084199,0.513794183731,0.07734233886,1582908092.53,0
2020/02/28/11:00:54.090235,13712,1582909254,90121041,vectornav,1266944472.03,2094,4870,-1.29723620415,-1.34837841988,-169.819732666,30.6719033266,-96.3730757551,86.7800182598,-2.37444353104,-0.462238073349,0.0797758102417,1.09487199783,0.0800289958715,0.0825559794903,0.5143648386,0.0777127742767,1582908092.53,0
2020/02/28/11:00:54.110022,13713,1582909254,109937082,vectornav,1266944472.05,2094,56070,-1.31053292751,-1.35790264606,-169.805160522,30.6719028993,-96.3730758516,86.7784635499,-2.36341094971,-0.463838100433,0.0740932226181,1.09511721134,0.0801576450467,0.0826864019036,0.514939844608,0.0780792161822,1582908092.53,0
2020/02/28/11:00:54.129987,13714,1582909254,129921443,vectornav,1266944472.07,2094,56070,-1.32934916019,-1.36250019073,-169.790115356,30.6719024737,-96.3730759486,86.7770466111,-2.35364556313,-0.464697957039,0.0705471038818,1.09536218643,0.0802863687277,0.0828169584274,0.51551926136,0.0784420371056,1582908092.53,0
2020/02/28/11:00:54.150015,13715,1582909254,149909357,vectornav,1266944472.09,2094,56070,-1.35273611546,-1.36178576946,-169.775054932,30.6719020501,-96.3730760457,86.7756460709,-2.34321975708,-0.466501355171,0.0677952170372,1.09560716152,0.0804151520133,0.0829469710588,0.516103088856,0.0788040980697,1582908092.53,0
2020/02/28/11:00:54.170011,13716,1582909254,169929470,vectornav,1266944472.11,2094,27398,-1.37401139736,-1.35369813442,-169.760314941,30.6719016283,-96.3730761427,86.7743149628,-2.33248639107,-0.465723991394,0.0699091553688,1.09585261345,0.0805440843105,0.083077929914,0.516691446304,0.0791655853391,1582908092.53,0
2020/02/28/11:00:54.189974,13717,1582909254,189908746,vectornav,1266944472.13,2094,27398,-1.39260959625,-1.34179520607,-169.746444702,30.6719012089,-96.3730762398,86.77286448,-2.32008695602,-0.463373273611,0.0748290419579,1.09609770775,0.0806730687618,0.0832085087895,0.517284214497,0.0795269683003,1582908092.53,0
2020/02/28/11:00:54.210042,13718,1582909254,209947952,vectornav,1266944472.15,2094,27398,-1.40287673473,-1.33390450478,-169.732772827,30.6719006488,-96.3730762454,86.7699737055,-2.31338644028,-0.456429541111,0.0829980373383,1.09437918663,0.0796527713537,0.0823784843087,0.512306690216,0.0767590105534,1582908092.53,0
2020/02/28/11:00:54.229997,13719,1582909254,229898906,vectornav,1266944472.17,2094,39686,-1.4057148695,-1.32881462574,-169.720718384,30.6719002337,-96.3730763408,86.7682823539,-2.29597735405,-0.45426774025,0.0937826037407,1.09462416172,0.0797811746597,0.0825087428093,0.512870490551,0.0771229490638,1582908092.53,0
2020/02/28/11:00:54.250034,13720,1582909254,249921563,vectornav,1266944472.19,2094,39686,-1.40657675266,-1.32476615906,-169.708648682,30.6718998205,-96.373076436,86.7663058857,-2.27784347534,-0.454342365265,0.102745473385,1.0948690176,0.0799096897244,0.0826387628913,0.51343858242,0.0774920657277,1582908092.53,0
2020/02/28/11:00:54.270000,13721,1582909254,269941110,vectornav,1266944472.21,2094,13062,-1.39646136761,-1.32765173912,-169.696655273,30.6718994118,-96.3730765307,86.7641799571,-2.26096963882,-0.454110324383,0.110334694386,1.09511399269,0.0800382569432,0.0827690437436,0.514010965824,0.0778587833047,1582908092.53,0
2020/02/28/11:00:54.289950,13722,1582909254,289888896,vectornav,1266944472.23,2094,13062,-1.38844585419,-1.33413314819,-169.683898926,30.6718990056,-96.3730766255,86.7618133919,-2.24517393112,-0.456478893757,0.116296470165,1.09535908699,0.0801669359207,0.0828994587064,0.514587759972,0.0782273262739,1582908092.53,0
2020/02/28/11:00:54.309993,13723,1582909254,309871796,vectornav,1266944472.25,2094,13062,-1.38772368431,-1.34113097191,-169.67086792,30.6718986019,-96.3730767207,86.7595301988,-2.2319791317,-0.455688774586,0.117587327957,1.09560406208,0.0802956447005,0.0830297991633,0.515168964863,0.0785945430398,1582908092.53,0
2020/02/28/11:00:54.329932,13724,1582909254,329869113,vectornav,1266944472.27,2094,45830,-1.37901687622,-1.34683442116,-169.657501221,30.6718981995,-96.373076816,86.7572323042,-2.2198176384,-0.457054078579,0.112725257874,1.09584915638,0.0804244950414,0.0831605195999,0.515754640102,0.078960724175,1582908092.53,0
2020/02/28/11:00:54.349943,13725,1582909254,349866992,vectornav,1266944472.29,2094,45830,-1.37112343311,-1.35560631752,-169.643951416,30.671897801,-96.3730769107,86.7549588648,-2.20791435242,-0.455660462379,0.10960483551,1.09609472752,0.0805534273386,0.0832909941673,0.51634478569,0.0793282687664,1582908092.53,0
2020/02/28/11:00:54.370001,13726,1582909254,369898555,vectornav,1266944472.31,2094,13062,-1.37017309666,-1.36062443256,-169.631439209,30.6718974038,-96.3730770057,86.7528496659,-2.19642138481,-0.454059779644,0.103970170021,1.09633970261,0.0806823819876,0.0834217816591,0.516939520836,0.0796996131539,1582908092.53,0
2020/02/28/11:00:54.390000,13727,1582909254,389926893,vectornav,1266944472.33,2094,13062,-1.36357247829,-1.3638753891,-169.61958313,30.6718970389,-96.373077129,86.7616517297,-2.18480157852,-0.453099250793,0.0926334857941,1.09392619133,0.079573109746,0.0826143473387,0.511847734451,0.0766855701804,1582908092.53,0
2020/02/28/11:00:54.409971,13728,1582909254,409884291,vectornav,1266944472.35,2094,13062,-1.34842395782,-1.3664239645,-169.606216431,30.6718966462,-96.373077223,86.7598820352,-2.17811107635,-0.451846152544,0.0841974616051,1.094170928,0.0797014459968,0.0827447026968,0.512410998344,0.0770435035229,1582908092.53,0
2020/02/28/11:00:54.429920,13729,1582909254,429853932,vectornav,1266944472.37,2094,45830,-1.34511566162,-1.36573410034,-169.593399048,30.6718962539,-96.3730773171,86.7582161818,-2.17347311974,-0.448752045631,0.0757559537888,1.09441578388,0.0798298865557,0.0828746929765,0.512978553772,0.077400483191,1582908092.53,0
2020/02/28/11:00:54.449907,13730,1582909254,449852007,vectornav,1266944472.39,2094,45830,-1.33771955967,-1.36028897762,-169.58102417,30.6718958613,-96.3730774104,86.7568492573,-2.16897702217,-0.447231322527,0.0666151642799,1.09466063976,0.0799583792686,0.0830051600933,0.513550519943,0.0777548775077,1582908092.53,0
2020/02/28/11:00:54.469970,13731,1582909254,469861834,vectornav,1266944472.41,2094,45830,-1.32436990738,-1.353094697,-169.569320679,30.671895471,-96.3730775036,86.755540363,-2.16619157791,-0.445722520351,0.0637980103493,1.09490537643,0.0800870135427,0.0831355676055,0.514126837254,0.0781036317348,1582908092.53,0
2020/02/28/11:00:54.489894,13732,1582909254,489834458,vectornav,1266944472.43,2094,13062,-1.31709289551,-1.34449982643,-169.556243896,30.6718950806,-96.3730775965,86.7542590634,-2.16298341751,-0.445148169994,0.0613172650337,1.09515035152,0.0802156925201,0.0832660868764,0.514707505703,0.0784499421716,1582908092.53,0
2020/02/28/11:00:54.509973,13733,1582909254,509848711,vectornav,1266944472.45,2094,13062,-1.31629860401,-1.33543920517,-169.543426514,30.6718946903,-96.3730776891,86.7530995253,-2.1603717804,-0.442812919617,0.0594124794006,1.09539532661,0.0803444460034,0.0833963900805,0.515292704105,0.0787974298,1582908092.53,0
2020/02/28/11:00:54.529902,13734,1582909254,529835743,vectornav,1266944472.47,2094,33542,-1.30700433254,-1.32324290276,-169.531890869,30.6718943009,-96.3730777813,86.7518435013,-2.15734124184,-0.441299676895,0.0616536736488,1.09564042091,0.080473318696,0.0835273563862,0.515882313251,0.0791420042515,1582908092.53,0
2020/02/28/11:00:54.549940,13735,1582909254,549846203,vectornav,1266944472.49,2094,33542,-1.29989469051,-1.31154644489,-169.519058228,30.6718939118,-96.3730778734,86.7505655256,-2.15471506119,-0.440461993217,0.0655068159103,1.095885396,0.0806022211909,0.0836582630873,0.516476511955,0.0794846862555,1582908092.53,0
2020/02/28/11:00:54.569919,13736,1582909254,569862618,vectornav,1266944472.51,2094,33542,-1.29844093323,-1.29875469208,-169.506713867,30.6718935232,-96.3730779648,86.7492299369,-2.15419530869,-0.435212403536,0.0709804296494,1.09613060951,0.0807312354445,0.0837887302041,0.517075181007,0.0798264443874,1582908092.53,0
2020/02/28/11:00:54.589896,13737,1582909254,589814868,vectornav,1266944472.53,2094,774,-1.28394317627,-1.28162705898,-169.496856689,30.6718931251,-96.3730779461,86.7533065085,-2.14703273773,-0.426953494549,0.0613139271736,1.09354817867,0.0795742794871,0.0829501226544,0.511903941631,0.0766796991229,1582908092.53,0
2020/02/28/11:00:54.609949,13738,1582909254,609827688,vectornav,1266944472.55,2094,774,-1.23365819454,-1.26891171932,-169.487136841,30.6718927375,-96.3730780349,86.752126385,-2.14361953735,-0.4249394238,0.058599114418,1.09379279613,0.0797026231885,0.0830803364515,0.512469768524,0.077028170228,1582908092.53,0
2020/02/28/11:00:54.629847,13739,1582909254,629793844,vectornav,1266944472.57,2094,774,-1.21513152122,-1.24125826359,-169.47807312,30.6718923519,-96.3730781233,86.7508618603,-2.13412070274,-0.424703419209,0.0596049427986,1.09403717518,0.0798310637474,0.0832107812166,0.513039886951,0.0773841738701,1582908092.53,0
2020/02/28/11:00:54.649850,13740,1582909254,649777569,vectornav,1266944472.59,2094,41734,-1.16596114635,-1.21565818787,-169.46824646,30.6718919672,-96.3730782115,86.7496299739,-2.13223576546,-0.425860106945,0.0451504588127,1.09428215027,0.0799596086144,0.0833415016532,0.513614356518,0.0777346938848,1582908092.53,0
2020/02/28/11:00:54.669960,13741,1582909254,669875889,vectornav,1266944472.61,2094,41734,-1.10032081604,-1.18763387203,-169.457000732,30.6718915831,-96.3730783011,86.7489466229,-2.12470984459,-0.431853294373,0.0398689508438,1.09452700615,0.0800881758332,0.0834718644619,0.514193236828,0.0780897065997,1582908092.53,0
2020/02/28/11:00:54.689911,13742,1582909254,689825077,vectornav,1266944472.63,2094,31494,-1.06071519852,-1.15963542461,-169.441574097,30.6718912005,-96.373078392,86.7481744713,-2.11563062668,-0.444263100624,0.0411183238029,1.0947715044,0.0802168622613,0.0836030095816,0.514776408672,0.0784455090761,1582908092.53,0
2020/02/28/11:00:54.709875,13743,1582909254,709803278,vectornav,1266944472.65,2094,31494,-1.00744605064,-1.12965381145,-169.422729492,30.6718908196,-96.3730784848,86.7472476717,-2.10756468773,-0.451551318169,0.0369055867195,1.09501612186,0.0803456157446,0.0837338119745,0.515363991261,0.0787961855531,1582908092.53,0
2020/02/28/11:00:54.729846,13744,1582909254,729767819,vectornav,1266944472.67,2094,31494,-0.947608947754,-1.11204016209,-169.403289795,30.6718904405,-96.3730785801,86.7464800342,-2.09609532356,-0.458900332451,0.0452803373337,1.09526133537,0.080474473536,0.0838652104139,0.515955984592,0.0791490599513,1582908092.53,0
2020/02/28/11:00:54.749873,13745,1582909254,749814915,vectornav,1266944472.69,2094,45830,-0.926197707653,-1.09541738033,-169.383804321,30.6718900628,-96.3730786763,86.7456746805,-2.08683609962,-0.462581396103,0.0523118376732,1.09550619125,0.0806033983827,0.083996117115,0.516552388668,0.0795057415962,1582908092.53,0
2020/02/28/11:00:54.769808,13746,1582909254,769738044,vectornav,1266944472.71,2094,45830,-0.87865626812,-1.08302664757,-169.365036011,30.6718896877,-96.3730787722,86.744381269,-2.07923388481,-0.461888253689,0.0565851330757,1.09575116634,0.0807324051857,0.0841275900602,0.517153382301,0.0798536166549,1582908092.53,0
2020/02/28/11:00:54.789812,13747,1582909254,789754197,vectornav,1266944472.73,2094,45830,-0.835251033306,-1.08202242851,-169.348602295,30.6718893083,-96.3730790717,86.744465115,-2.07117199898,-0.468305706978,0.0649700760841,1.09372425079,0.0795020088553,0.0832176655531,0.511818766594,0.0765353143215,1582908092.53,0
2020/02/28/11:00:54.809855,13748,1582909254,809781439,vectornav,1266944472.75,2094,4870,-0.804489910603,-1.08431506157,-169.335769653,30.6718889351,-96.3730791689,86.7432470904,-2.06360769272,-0.462264835835,0.0721007585526,1.09396874905,0.0796302780509,0.0833485499024,0.512384593487,0.076885253191,1582908092.53,0
2020/02/28/11:00:54.829844,13749,1582909254,829743268,vectornav,1266944472.77,2094,4870,-0.758031249046,-1.09089279175,-169.324508667,30.6718885639,-96.3730792654,86.7416099845,-2.05640172958,-0.455429553986,0.0727837085724,1.09421348572,0.0797586292028,0.0834794566035,0.512954771519,0.0772308185697,1582908092.53,0
2020/02/28/11:00:54.849847,13750,1582909254,849738461,vectornav,1266944472.79,2094,35590,-0.707809984684,-1.09946656227,-169.316101074,30.6718881934,-96.3730793593,86.7402070919,-2.04928231239,-0.447707235813,0.0799525976181,1.09445798397,0.0798870548606,0.0836102589965,0.513529241085,0.0775803998113,1582908092.53,0
2020/02/28/11:00:54.869833,13751,1582909254,869754276,vectornav,1266944472.81,2094,35590,-0.679973602295,-1.10879266262,-169.309463501,30.6718878238,-96.3730794521,86.7388809724,-2.0440659523,-0.442672967911,0.0785572528839,1.09470283985,0.0800155997276,0.0837411135435,0.514108121395,0.0779310613871,1582908092.53,0
