time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.Time,.UtcTime.year,.UtcTime.month,.UtcTime.day,.UtcTime.hour,.UtcTime.minute,.UtcTime.second,.UtcTime.millisecond,.Week,.GpsFix,.NumSats,.LLA.x,.LLA.y,.LLA.z,.NedVel.x,.NedVel.y,.NedVel.z,.NedAcc.x,.NedAcc.y,.NedAcc.z,.SpeedAcc,.TimeAcc
2020/02/28/11:00:07.706765,11393,1582909207,706667809,vectornav,493225.399652,20,2,28,17,0,7,399,2094,3,16,30.6730849,-96.3728908,86.334,-0.0219999998808,0.0010000000475,-0.0949999988079,1.75101399422,1.92566120625,5.90153551102,0.200800016522,2.99999980413e-09
2020/02/28/11:00:07.726722,11394,1582909207,726639703,vectornav,493225.399652,20,2,28,17,0,7,399,2094,3,16,30.6730849,-96.3728908,86.334,-0.0219999998808,0.0010000000475,-0.0949999988079,1.75101399422,1.92566120625,5.90153551102,0.200800016522,2.99999980413e-09
2020/02/28/11:00:07.746772,11395,1582909207,746631791,vectornav,493225.399652,20,2,28,17,0,7,399,2094,3,16,30.6730849,-96.3728908,86.334,-0.0219999998808,0.0010000000475,-0.0949999988079,1.75101399422,1.92566120625,5.90153551102,0.200800016522,2.99999980413e-09
2020/02/28/11:00:07.766676,11396,1582909207,766558680,vectornav,493225.599652,20,2,28,17,0,7,599,2094,3,16,30.6730849,-96.3728908,86.372,-0.0140000004321,-0.0260000005364,0.0529999993742,1.75573706627,1.92696082592,5.9088344574,0.187200009823,2.99999980413e-09
2020/02/28/11:00:07.786786,11397,1582909207,786669785,vectornav,493225.599652,20,2,28,17,0,7,599,2094,3,16,30.6730849,-96.3728908,86.372,-0.0140000004321,-0.0260000005364,0.0529999993742,1.75573706627,1.92696082592,5.9088344574,0.187200009823,2.99999980413e-09
2020/02/28/11:00:07.806682,11398,1582909207,806567627,vectornav,493225.599652,20,2,28,17,0,7,599,2094,3,16,30.6730849,-96.3728908,86.372,-0.0140000004321,-0.0260000005364,0.0529999993742,1.75573706627,1.92696082592,5.9088344574,0.187200009823,2.99999980413e-09
2020/02/28/11:00:07.826680,11399,1582909207,826584178,vectornav,493225.599652,20,2,28,17,0,7,599,2094,3,16,30.6730849,-96.3728908,86.372,-0.0140000004321,-0.0260000005364,0.0529999993742,1.75573706627,1.92696082592,5.9088344574,0.187200009823,2.99999980413e-09
2020/02/28/11:00:07.846707,11400,1582909207,846597489,vectornav,493225.599652,20,2,28,17,0,7,599,2094,3,16,30.6730849,-96.3728908,86.372,-0.0140000004321,-0.0260000005364,0.0529999993742,1.75573706627,1.92696082592,5.9088344574,0.187200009823,2.99999980413e-09
2020/02/28/11:00:07.866632,11401,1582909207,866565845,vectornav,493225.599652,20,2,28,17,0,7,599,2094,3,16,30.6730849,-96.3728908,86.372,-0.0140000004321,-0.0260000005364,0.0529999993742,1.75573706627,1.92696082592,5.9088344574,0.187200009823,2.99999980413e-09
2020/02/28/11:00:07.886745,11402,1582909207,886590695,vectornav,493225.599652,20,2,28,17,0,7,599,2094,3,16,30.6730849,-96.3728908,86.372,-0.0140000004321,-0.0260000005364,0.0529999993742,1.75573706627,1.92696082592,5.9088344574,0.187200009823,2.99999980413e-09
2020/02/28/11:00:07.906730,11403,1582909207,906584330,vectornav,493225.599652,20,2,28,17,0,7,599,2094,3,16,30.6730849,-96.3728908,86.372,-0.0140000004321,-0.0260000005364,0.0529999993742,1.75573706627,1.92696082592,5.9088344574,0.187200009823,2.99999980413e-09
2020/02/28/11:00:07.926827,11404,1582909207,926556057,vectornav,493225.599652,20,2,28,17,0,7,599,2094,3,16,30.6730849,-96.3728908,86.372,-0.0140000004321,-0.0260000005364,0.0529999993742,1.75573706627,1.92696082592,5.9088344574,0.187200009823,2.99999980413e-09
2020/02/28/11:00:07.946664,11405,1582909207,946556327,vectornav,493225.599652,20,2,28,17,0,7,599,2094,3,16,30.6730849,-96.3728908,86.372,-0.0140000004321,-0.0260000005364,0.0529999993742,1.75573706627,1.92696082592,5.9088344574,0.187200009823,2.99999980413e-09
2020/02/28/11:00:07.966571,11406,1582909207,966501590,vectornav,493225.799652,20,2,28,17,0,7,799,2094,3,16,30.673085,-96.3728908,86.401,0.0010000000475,-0.00300000002608,-0.01600000076,1.75961899757,1.92784357071,5.91512680054,0.172800004482,2.99999980413e-09
2020/02/28/11:00:07.986664,11407,1582909207,986560484,vectornav,493225.799652,20,2,28,17,0,7,799,2094,3,16,30.673085,-96.3728908,86.401,0.0010000000475,-0.00300000002608,-0.01600000076,1.75961899757,1.92784357071,5.91512680054,0.172800004482,2.99999980413e-09
2020/02/28/11:00:08.006703,11408,1582909208,6566452,vectornav,493225.799652,20,2,28,17,0,7,799,2094,3,16,30.673085,-96.3728908,86.401,0.0010000000475,-0.00300000002608,-0.01600000076,1.75961899757,1.92784357071,5.91512680054,0.172800004482,2.99999980413e-09
2020/02/28/11:00:08.026591,11409,1582909208,26501335,vectornav,493225.799652,20,2,28,17,0,7,799,2094,3,16,30.673085,-96.3728908,86.401,0.0010000000475,-0.00300000002608,-0.01600000076,1.75961899757,1.92784357071,5.91512680054,0.172800004482,2.99999980413e-09
2020/02/28/11:00:08.046624,11410,1582909208,46537010,vectornav,493225.799652,20,2,28,17,0,7,799,2094,3,16,30.673085,-96.3728908,86.401,0.0010000000475,-0.00300000002608,-0.01600000076,1.75961899757,1.92784357071,5.91512680054,0.172800004482,2.99999980413e-09
2020/02/28/11:00:08.066633,11411,1582909208,66534712,vectornav,493225.799652,20,2,28,17,0,7,799,2094,3,16,30.673085,-96.3728908,86.401,0.0010000000475,-0.00300000002608,-0.01600000076,1.75961899757,1.92784357071,5.91512680054,0.172800004482,2.99999980413e-09
2020/02/28/11:00:08.086649,11412,1582909208,86535626,vectornav,493225.799652,20,2,28,17,0,7,799,2094,3,16,30.673085,-96.3728908,86.401,0.0010000000475,-0.00300000002608,-0.01600000076,1.75961899757,1.92784357071,5.91512680054,0.172800004482,2.99999980413e-09
2020/02/28/11:00:08.106600,11413,1582909208,106502184,vectornav,493225.799652,20,2,28,17,0,7,799,2094,3,16,30.673085,-96.3728908,86.401,0.0010000000475,-0.00300000002608,-0.01600000076,1.75961899757,1.92784357071,5.91512680054,0.172800004482,2.99999980413e-09
2020/02/28/11:00:08.126532,11414,1582909208,126472519,vectornav,493225.799652,20,2,28,17,0,7,799,2094,3,16,30.673085,-96.3728908,86.401,0.0010000000475,-0.00300000002608,-0.01600000076,1.75961899757,1.92784357071,5.91512680054,0.172800004482,2.99999980413e-09
2020/02/28/11:00:08.146636,11415,1582909208,146520252,vectornav,493225.799652,20,2,28,17,0,7,799,2094,3,16,30.673085,-96.3728908,86.401,0.0010000000475,-0.00300000002608,-0.01600000076,1.75961899757,1.92784357071,5.91512680054,0.172800004482,2.99999980413e-09
2020/02/28/11:00:08.166550,11416,1582909208,166475647,vectornav,493225.799652,20,2,28,17,0,7,799,2094,3,16,30.673085,-96.3728908,86.401,0.0010000000475,-0.00300000002608,-0.01600000076,1.75961899757,1.92784357071,5.91512680054,0.172800004482,2.99999980413e-09
2020/02/28/11:00:08.186643,11417,1582909208,186534375,vectornav,493225.999652,20,2,28,17,0,8,0,2094,3,16,30.6730851,-96.3728908,86.45,0.0240000002086,-0.00899999961257,-0.00999999977648,1.76339042187,1.92864990234,5.92103672028,0.143200010061,2.99999980413e-09
2020/02/28/11:00:08.206573,11418,1582909208,206497750,vectornav,493225.999652,20,2,28,17,0,8,0,2094,3,16,30.6730851,-96.3728908,86.45,0.0240000002086,-0.00899999961257,-0.00999999977648,1.76339042187,1.92864990234,5.92103672028,0.143200010061,2.99999980413e-09
2020/02/28/11:00:08.226665,11419,1582909208,226519422,vectornav,493225.999652,20,2,28,17,0,8,0,2094,3,16,30.6730851,-96.3728908,86.45,0.0240000002086,-0.00899999961257,-0.00999999977648,1.76339042187,1.92864990234,5.92103672028,0.143200010061,2.99999980413e-09
2020/02/28/11:00:08.246669,11420,1582909208,246517908,vectornav,493225.999652,20,2,28,17,0,8,0,2094,3,16,30.6730851,-96.3728908,86.45,0.0240000002086,-0.00899999961257,-0.00999999977648,1.76339042187,1.92864990234,5.92103672028,0.143200010061,2.99999980413e-09
2020/02/28/11:00:08.266643,11421,1582909208,266510927,vectornav,493225.999652,20,2,28,17,0,8,0,2094,3,16,30.6730851,-96.3728908,86.45,0.0240000002086,-0.00899999961257,-0.00999999977648,1.76339042187,1.92864990234,5.92103672028,0.143200010061,2.99999980413e-09
2020/02/28/11:00:08.286604,11422,1582909208,286462398,vectornav,493225.999652,20,2,28,17,0,8,0,2094,3,16,30.6730851,-96.3728908,86.45,0.0240000002086,-0.00899999961257,-0.00999999977648,1.76339042187,1.92864990234,5.92103672028,0.143200010061,2.99999980413e-09
2020/02/28/11:00:08.306564,11423,1582909208,306440142,vectornav,493225.999652,20,2,28,17,0,8,0,2094,3,16,30.6730851,-96.3728908,86.45,0.0240000002086,-0.00899999961257,-0.00999999977648,1.76339042187,1.92864990234,5.92103672028,0.143200010061,2.99999980413e-09
2020/02/28/11:00:08.326571,11424,1582909208,326477770,vectornav,493225.999652,20,2,28,17,0,8,0,2094,3,16,30.6730851,-96.3728908,86.45,0.0240000002086,-0.00899999961257,-0.00999999977648,1.76339042187,1.92864990234,5.92103672028,0.143200010061,2.99999980413e-09
2020/02/28/11:00:08.346666,11425,1582909208,346487364,vectornav,493225.999652,20,2,28,17,0,8,0,2094,3,16,30.6730851,-96.3728908,86.45,0.0240000002086,-0.00899999961257,-0.00999999977648,1.76339042187,1.92864990234,5.92103672028,0.143200010061,2.99999980413e-09
2020/02/28/11:00:08.366567,11426,1582909208,366482628,vectornav,493226.199652,20,2,28,17,0,8,199,2094,3,16,30.6730852,-96.3728907,86.488,0.00700000021607,-0.0219999998808,-0.0649999976158,1.76609301567,1.92871999741,5.92665243149,0.188000008464,2.99999980413e-09
2020/02/28/11:00:08.386606,11427,1582909208,386453184,vectornav,493226.199652,20,2,28,17,0,8,199,2094,3,16,30.6730852,-96.3728907,86.488,0.00700000021607,-0.0219999998808,-0.0649999976158,1.76609301567,1.92871999741,5.92665243149,0.188000008464,2.99999980413e-09
2020/02/28/11:00:08.406557,11428,1582909208,406432235,vectornav,493226.199652,20,2,28,17,0,8,199,2094,3,16,30.6730852,-96.3728907,86.488,0.00700000021607,-0.0219999998808,-0.0649999976158,1.76609301567,1.92871999741,5.92665243149,0.188000008464,2.99999980413e-09
2020/02/28/11:00:08.426589,11429,1582909208,426430851,vectornav,493226.199652,20,2,28,17,0,8,199,2094,3,16,30.6730852,-96.3728907,86.488,0.00700000021607,-0.0219999998808,-0.0649999976158,1.76609301567,1.92871999741,5.92665243149,0.188000008464,2.99999980413e-09
2020/02/28/11:00:08.446527,11430,1582909208,446403433,vectornav,493226.199652,20,2,28,17,0,8,199,2094,3,16,30.6730852,-96.3728907,86.488,0.00700000021607,-0.0219999998808,-0.0649999976158,1.76609301567,1.92871999741,5.92665243149,0.188000008464,2.99999980413e-09
2020/02/28/11:00:08.466517,11431,1582909208,466410950,vectornav,493226.199652,20,2,28,17,0,8,199,2094,3,16,30.6730852,-96.3728907,86.488,0.00700000021607,-0.0219999998808,-0.0649999976158,1.76609301567,1.92871999741,5.92665243149,0.188000008464,2.99999980413e-09
2020/02/28/11:00:08.486512,11432,1582909208,486407347,vectornav,493226.199652,20,2,28,17,0,8,199,2094,3,16,30.6730852,-96.3728907,86.488,0.00700000021607,-0.0219999998808,-0.0649999976158,1.76609301567,1.92871999741,5.92665243149,0.188000008464,2.99999980413e-09
2020/02/28/11:00:08.506500,11433,1582909208,506381537,vectornav,493226.199652,20,2,28,17,0,8,199,2094,3,16,30.6730852,-96.3728907,86.488,0.00700000021607,-0.0219999998808,-0.0649999976158,1.76609301567,1.92871999741,5.92665243149,0.188000008464,2.99999980413e-09
2020/02/28/11:00:08.526503,11434,1582909208,526380455,vectornav,493226.199652,20,2,28,17,0,8,199,2094,3,16,30.6730852,-96.3728907,86.488,0.00700000021607,-0.0219999998808,-0.0649999976158,1.76609301567,1.92871999741,5.92665243149,0.188000008464,2.99999980413e-09
2020/02/28/11:00:08.546466,11435,1582909208,546338432,vectornav,493226.199652,20,2,28,17,0,8,199,2094,3,16,30.6730852,-96.3728907,86.488,0.00700000021607,-0.0219999998808,-0.0649999976158,1.76609301567,1.92871999741,5.92665243149,0.188000008464,2.99999980413e-09
2020/02/28/11:00:08.566436,11436,1582909208,566340448,vectornav,493226.399652,20,2,28,17,0,8,399,2094,3,16,30.6730853,-96.3728906,86.509,0.0250000003725,-0.0010000000475,-0.035000000149,1.76913690567,1.92869102955,5.93221521378,0.168000012636,2.99999980413e-09
2020/02/28/11:00:08.586410,11437,1582909208,586320445,vectornav,493226.399652,20,2,28,17,0,8,399,2094,3,16,30.6730853,-96.3728906,86.509,0.0250000003725,-0.0010000000475,-0.035000000149,1.76913690567,1.92869102955,5.93221521378,0.168000012636,2.99999980413e-09
2020/02/28/11:00:08.606487,11438,1582909208,606364710,vectornav,493226.399652,20,2,28,17,0,8,399,2094,3,16,30.6730853,-96.3728906,86.509,0.0250000003725,-0.0010000000475,-0.035000000149,1.76913690567,1.92869102955,5.93221521378,0.168000012636,2.99999980413e-09
2020/02/28/11:00:08.626436,11439,1582909208,626301834,vectornav,493226.399652,20,2,28,17,0,8,399,2094,3,16,30.6730853,-96.3728906,86.509,0.0250000003725,-0.0010000000475,-0.035000000149,1.76913690567,1.92869102955,5.93221521378,0.168000012636,2.99999980413e-09
2020/02/28/11:00:08.646392,11440,1582909208,646300610,vectornav,493226.399652,20,2,28,17,0,8,399,2094,3,16,30.6730853,-96.3728906,86.509,0.0250000003725,-0.0010000000475,-0.035000000149,1.76913690567,1.92869102955,5.93221521378,0.168000012636,2.99999980413e-09
2020/02/28/11:00:08.666410,11441,1582909208,666321627,vectornav,493226.399652,20,2,28,17,0,8,399,2094,3,16,30.6730853,-96.3728906,86.509,0.0250000003725,-0.0010000000475,-0.035000000149,1.76913690567,1.92869102955,5.93221521378,0.168000012636,2.99999980413e-09
2020/02/28/11:00:08.686433,11442,1582909208,686331993,vectornav,493226.399652,20,2,28,17,0,8,399,2094,3,16,30.6730853,-96.3728906,86.509,0.0250000003725,-0.0010000000475,-0.035000000149,1.76913690567,1.92869102955,5.93221521378,0.168000012636,2.99999980413e-09
2020/02/28/11:00:08.706391,11443,1582909208,706311941,vectornav,493226.399652,20,2,28,17,0,8,399,2094,3,16,30.6730853,-96.3728906,86.509,0.0250000003725,-0.0010000000475,-0.035000000149,1.76913690567,1.92869102955,5.93221521378,0.168000012636,2.99999980413e-09
2020/02/28/11:00:08.726417,11444,1582909208,726307845,vectornav,493226.399652,20,2,28,17,0,8,399,2094,3,16,30.6730853,-96.3728906,86.509,0.0250000003725,-0.0010000000475,-0.035000000149,1.76913690567,1.92869102955,5.93221521378,0.168000012636,2.99999980413e-09
2020/02/28/11:00:08.746423,11445,1582909208,746304081,vectornav,493226.399652,20,2,28,17,0,8,399,2094,3,16,30.6730853,-96.3728906,86.509,0.0250000003725,-0.0010000000475,-0.035000000149,1.76913690567,1.92869102955,5.93221521378,0.168000012636,2.99999980413e-09
2020/02/28/11:00:08.766379,11446,1582909208,766284822,vectornav,493226.599652,20,2,28,17,0,8,599,2094,3,16,30.6730854,-96.3728905,86.556,0.0250000003725,-0.0140000004321,-0.0250000003725,1.77218413353,1.92874217033,5.93794822693,0.160000011325,2.99999980413e-09
2020/02/28/11:00:08.786458,11447,1582909208,786266032,vectornav,493226.599652,20,2,28,17,0,8,599,2094,3,16,30.6730854,-96.3728905,86.556,0.0250000003725,-0.0140000004321,-0.0250000003725,1.77218413353,1.92874217033,5.93794822693,0.160000011325,2.99999980413e-09
2020/02/28/11:00:08.806392,11448,1582909208,806274601,vectornav,493226.599652,20,2,28,17,0,8,599,2094,3,16,30.6730854,-96.3728905,86.556,0.0250000003725,-0.0140000004321,-0.0250000003725,1.77218413353,1.92874217033,5.93794822693,0.160000011325,2.99999980413e-09
2020/02/28/11:00:08.826454,11449,1582909208,826305670,vectornav,493226.599652,20,2,28,17,0,8,599,2094,3,16,30.6730854,-96.3728905,86.556,0.0250000003725,-0.0140000004321,-0.0250000003725,1.77218413353,1.92874217033,5.93794822693,0.160000011325,2.99999980413e-09
2020/02/28/11:00:08.846471,11450,1582909208,846329943,vectornav,493226.599652,20,2,28,17,0,8,599,2094,3,16,30.6730854,-96.3728905,86.556,0.0250000003725,-0.0140000004321,-0.0250000003725,1.77218413353,1.92874217033,5.93794822693,0.160000011325,2.99999980413e-09
2020/02/28/11:00:08.866389,11451,1582909208,866298152,vectornav,493226.599652,20,2,28,17,0,8,599,2094,3,16,30.6730854,-96.3728905,86.556,0.0250000003725,-0.0140000004321,-0.0250000003725,1.77218413353,1.92874217033,5.93794822693,0.160000011325,2.99999980413e-09
2020/02/28/11:00:08.886364,11452,1582909208,886247864,vectornav,493226.599652,20,2,28,17,0,8,599,2094,3,16,30.6730854,-96.3728905,86.556,0.0250000003725,-0.0140000004321,-0.0250000003725,1.77218413353,1.92874217033,5.93794822693,0.160000011325,2.99999980413e-09
2020/02/28/11:00:08.906361,11453,1582909208,906284995,vectornav,493226.599652,20,2,28,17,0,8,599,2094,3,16,30.6730854,-96.3728905,86.556,0.0250000003725,-0.0140000004321,-0.0250000003725,1.77218413353,1.92874217033,5.93794822693,0.160000011325,2.99999980413e-09
2020/02/28/11:00:08.926405,11454,1582909208,926287010,vectornav,493226.599652,20,2,28,17,0,8,599,2094,3,16,30.6730854,-96.3728905,86.556,0.0250000003725,-0.0140000004321,-0.0250000003725,1.77218413353,1.92874217033,5.93794822693,0.160000011325,2.99999980413e-09
2020/02/28/11:00:08.946378,11455,1582909208,946279242,vectornav,493226.599652,20,2,28,17,0,8,599,2094,3,16,30.6730854,-96.3728905,86.556,0.0250000003725,-0.0140000004321,-0.0250000003725,1.77218413353,1.92874217033,5.93794822693,0.160000011325,2.99999980413e-09
2020/02/28/11:00:08.966412,11456,1582909208,966294570,vectornav,493226.799652,20,2,28,17,0,8,799,2094,3,16,30.6730854,-96.3728904,86.6,0.00499999988824,-0.00899999961257,-0.00999999977648,1.77561855316,1.92910766602,5.94374847412,0.168800011277,2.99999980413e-09
2020/02/28/11:00:08.986416,11457,1582909208,986284929,vectornav,493226.799652,20,2,28,17,0,8,799,2094,3,16,30.6730854,-96.3728904,86.6,0.00499999988824,-0.00899999961257,-0.00999999977648,1.77561855316,1.92910766602,5.94374847412,0.168800011277,2.99999980413e-09
2020/02/28/11:00:09.006348,11458,1582909209,6255906,vectornav,493226.799652,20,2,28,17,0,8,799,2094,3,16,30.6730854,-96.3728904,86.6,0.00499999988824,-0.00899999961257,-0.00999999977648,1.77561855316,1.92910766602,5.94374847412,0.168800011277,2.99999980413e-09
2020/02/28/11:00:09.026375,11459,1582909209,26254821,vectornav,493226.799652,20,2,28,17,0,8,799,2094,3,16,30.6730854,-96.3728904,86.6,0.00499999988824,-0.00899999961257,-0.00999999977648,1.77561855316,1.92910766602,5.94374847412,0.168800011277,2.99999980413e-09
2020/02/28/11:00:09.046355,11460,1582909209,46212764,vectornav,493226.799652,20,2,28,17,0,8,799,2094,3,16,30.6730854,-96.3728904,86.6,0.00499999988824,-0.00899999961257,-0.00999999977648,1.77561855316,1.92910766602,5.94374847412,0.168800011277,2.99999980413e-09
2020/02/28/11:00:09.066306,11461,1582909209,66237722,vectornav,493226.799652,20,2,28,17,0,8,799,2094,3,16,30.6730854,-96.3728904,86.6,0.00499999988824,-0.00899999961257,-0.00999999977648,1.77561855316,1.92910766602,5.94374847412,0.168800011277,2.99999980413e-09
2020/02/28/11:00:09.086458,11462,1582909209,86278332,vectornav,493226.799652,20,2,28,17,0,8,799,2094,3,16,30.6730854,-96.3728904,86.6,0.00499999988824,-0.00899999961257,-0.00999999977648,1.77561855316,1.92910766602,5.94374847412,0.168800011277,2.99999980413e-09
2020/02/28/11:00:09.106349,11463,1582909209,106246137,vectornav,493226.799652,20,2,28,17,0,8,799,2094,3,16,30.6730854,-96.3728904,86.6,0.00499999988824,-0.00899999961257,-0.00999999977648,1.77561855316,1.92910766602,5.94374847412,0.168800011277,2.99999980413e-09
2020/02/28/11:00:09.126402,11464,1582909209,126249017,vectornav,493226.799652,20,2,28,17,0,8,799,2094,3,16,30.6730854,-96.3728904,86.6,0.00499999988824,-0.00899999961257,-0.00999999977648,1.77561855316,1.92910766602,5.94374847412,0.168800011277,2.99999980413e-09
2020/02/28/11:00:09.146348,11465,1582909209,146252866,vectornav,493226.799652,20,2,28,17,0,8,799,2094,3,16,30.6730854,-96.3728904,86.6,0.00499999988824,-0.00899999961257,-0.00999999977648,1.77561855316,1.92910766602,5.94374847412,0.168800011277,2.99999980413e-09
2020/02/28/11:00:09.166275,11466,1582909209,166203391,vectornav,493226.799652,20,2,28,17,0,8,799,2094,3,16,30.6730854,-96.3728904,86.6,0.00499999988824,-0.00899999961257,-0.00999999977648,1.77561855316,1.92910766602,5.94374847412,0.168800011277,2.99999980413e-09
2020/02/28/11:00:09.186325,11467,1582909209,186208128,vectornav,493226.999652,20,2,28,17,0,9,0,2094,3,16,30.6730855,-96.3728903,86.663,0.0250000003725,-0.0010000000475,0.00800000037998,1.77818441391,1.92855978012,5.94044113159,0.140000015497,2.99999980413e-09
2020/02/28/11:00:09.206273,11468,1582909209,206177485,vectornav,493226.999652,20,2,28,17,0,9,0,2094,3,16,30.6730855,-96.3728903,86.663,0.0250000003725,-0.0010000000475,0.00800000037998,1.77818441391,1.92855978012,5.94044113159,0.140000015497,2.99999980413e-09
