time,.data
2019/02/01/15:56:00.270394,1.5556992
2019/02/01/15:56:00.300621,1.5467584
2019/02/01/15:56:00.341016,1.5333472
2019/02/01/15:56:00.371803,1.5467584
2019/02/01/15:56:00.401763,1.5959328
2019/02/01/15:56:00.442315,1.6451072
2019/02/01/15:56:00.472307,1.6451072
2019/02/01/15:56:00.502506,1.6272256
2019/02/01/15:56:00.543113,1.6182848
2019/02/01/15:56:00.573035,1.6138144
2019/02/01/15:56:00.603388,1.609344
2019/02/01/15:56:00.633404,1.586992
2019/02/01/15:56:00.673803,1.586992
2019/02/01/15:56:00.704175,1.5735808
2019/02/01/15:56:00.734100,1.5467584
2019/02/01/15:56:00.774797,1.5512288
2019/02/01/15:56:00.804976,1.5333472
2019/02/01/15:56:00.835029,1.5288768
2019/02/01/15:56:00.875761,1.5333472
2019/02/01/15:56:00.906063,1.5556992
2019/02/01/15:56:00.936095,1.5959328
2019/02/01/15:56:00.976761,1.5959328
2019/02/01/15:56:01.007074,1.5914624
2019/02/01/15:56:01.037299,1.5825216
2019/02/01/15:56:01.067441,1.5780512
2019/02/01/15:56:01.107978,1.5691104
2019/02/01/15:56:01.138282,1.5556992
2019/02/01/15:56:01.168206,1.5512288
2019/02/01/15:56:01.209364,1.5378176
2019/02/01/15:56:01.239157,1.5288768
2019/02/01/15:56:01.269509,1.5244064
2019/02/01/15:56:01.309935,1.5244064
2019/02/01/15:56:01.340175,1.5601696
2019/02/01/15:56:01.370149,1.5601696
2019/02/01/15:56:01.410826,1.5735808
2019/02/01/15:56:01.441375,1.5691104
2019/02/01/15:56:01.471953,1.5556992
2019/02/01/15:56:01.501557,1.5512288
2019/02/01/15:56:01.542058,1.5333472
2019/02/01/15:56:01.572085,1.5244064
2019/02/01/15:56:01.602317,1.519936
2019/02/01/15:56:01.642933,1.5109952
2019/02/01/15:56:01.673216,1.5109952
2019/02/01/15:56:01.703246,1.519936
2019/02/01/15:56:01.744437,1.5333472
2019/02/01/15:56:01.774087,1.5467584
2019/02/01/15:56:01.803996,1.5333472
2019/02/01/15:56:01.844612,1.5333472
2019/02/01/15:56:01.874755,1.5244064
2019/02/01/15:56:01.904868,1.5109952
2019/02/01/15:56:01.945307,1.5065248
2019/02/01/15:56:01.975502,1.4931136
2019/02/01/15:56:02.005783,1.4931136
2019/02/01/15:56:02.046087,1.4886432
2019/02/01/15:56:02.076694,1.519936
2019/02/01/15:56:02.106811,1.5109952
2019/02/01/15:56:02.136718,1.519936
2019/02/01/15:56:02.177549,1.519936
2019/02/01/15:56:02.207586,1.5020544
2019/02/01/15:56:02.237749,1.5020544
2019/02/01/15:56:02.278458,1.4931136
2019/02/01/15:56:02.308633,1.4797024
2019/02/01/15:56:02.338832,1.4841728
2019/02/01/15:56:02.379241,1.4797024
2019/02/01/15:56:02.409792,1.4886432
2019/02/01/15:56:02.439924,1.4931136
2019/02/01/15:56:02.480622,1.4931136
2019/02/01/15:56:02.510819,1.4931136
2019/02/01/15:56:02.540929,1.4797024
2019/02/01/15:56:02.580981,1.4797024
2019/02/01/15:56:02.611451,1.4707616
2019/02/01/15:56:02.641770,1.4618208
2019/02/01/15:56:02.671930,1.4707616
2019/02/01/15:56:02.712740,1.4618208
2019/02/01/15:56:02.742827,1.4707616
2019/02/01/15:56:02.772965,1.4662912
2019/02/01/15:56:02.813256,1.4618208
2019/02/01/15:56:02.844014,1.475232
2019/02/01/15:56:02.874155,1.4618208
2019/02/01/15:56:02.914626,1.4573504
2019/02/01/15:56:02.944829,1.4573504
2019/02/01/15:56:02.974962,1.4618208
2019/02/01/15:56:03.015657,1.4573504
2019/02/01/15:56:03.045489,1.4484096
2019/02/01/15:56:03.075719,1.4394688
2019/02/01/15:56:03.106034,1.4394688
2019/02/01/15:56:03.146976,1.4484096
2019/02/01/15:56:03.176824,1.4484096
2019/02/01/15:56:03.206933,1.45288
2019/02/01/15:56:03.247640,1.4439392
2019/02/01/15:56:03.277962,1.4394688
2019/02/01/15:56:03.308072,1.430528
2019/02/01/15:56:03.348734,1.430528
2019/02/01/15:56:03.378845,1.4260576
2019/02/01/15:56:03.409127,1.4260576
2019/02/01/15:56:03.439116,1.430528
2019/02/01/15:56:03.479964,1.430528
2019/02/01/15:56:03.510487,1.430528
2019/02/01/15:56:03.540322,1.4260576
2019/02/01/15:56:03.580709,1.4171168
2019/02/01/15:56:03.610946,1.4171168
2019/02/01/15:56:03.641155,1.408176
2019/02/01/15:56:03.682059,1.3992352
2019/02/01/15:56:03.711998,1.3947648
2019/02/01/15:56:03.742218,1.385824
2019/02/01/15:56:03.783728,1.3947648
2019/02/01/15:56:03.813155,1.3947648
2019/02/01/15:56:03.843085,1.3947648
2019/02/01/15:56:03.884039,1.408176
2019/02/01/15:56:03.913942,1.4037056
2019/02/01/15:56:03.944134,1.3947648
2019/02/01/15:56:03.984931,1.3947648
2019/02/01/15:56:04.014972,1.3902944
2019/02/01/15:56:04.044838,1.3902944
2019/02/01/15:56:04.085353,1.3813536
2019/02/01/15:56:04.115564,1.3768832
2019/02/01/15:56:04.145855,1.3679424
2019/02/01/15:56:04.176052,1.363472
2019/02/01/15:56:04.216963,1.3590016
2019/02/01/15:56:04.247067,1.3590016
2019/02/01/15:56:04.277057,1.3679424
2019/02/01/15:56:04.317648,1.3679424
2019/02/01/15:56:04.348256,1.3679424
2019/02/01/15:56:04.378221,1.363472
2019/02/01/15:56:04.418958,1.3813536
2019/02/01/15:56:04.449006,1.3768832
2019/02/01/15:56:04.479260,1.3724128
2019/02/01/15:56:04.509362,1.3590016
2019/02/01/15:56:04.555047,1.3500608
2019/02/01/15:56:04.580365,1.3455904
2019/02/01/15:56:04.610641,1.3455904
2019/02/01/15:56:04.650928,1.34112
2019/02/01/15:56:04.681388,1.34112
2019/02/01/15:56:04.711454,1.3455904
2019/02/01/15:56:04.752052,1.3455904
2019/02/01/15:56:04.782321,1.3366496
2019/02/01/15:56:04.812347,1.3321792
2019/02/01/15:56:04.842612,1.3277088
2019/02/01/15:56:04.884014,1.3321792
2019/02/01/15:56:04.913701,1.3321792
2019/02/01/15:56:04.943917,1.3321792
2019/02/01/15:56:04.984567,1.34112
2019/02/01/15:56:05.015643,1.3277088
2019/02/01/15:56:05.044525,1.318768
2019/02/01/15:56:05.085400,1.3142976
2019/02/01/15:56:05.115359,1.3098272
2019/02/01/15:56:05.145486,1.3053568
2019/02/01/15:56:05.185937,1.3008864
2019/02/01/15:56:05.216118,1.3053568
2019/02/01/15:56:05.247142,1.3098272
2019/02/01/15:56:05.276582,1.3098272
2019/02/01/15:56:05.317063,1.3008864
2019/02/01/15:56:05.347116,1.3008864
2019/02/01/15:56:05.377222,1.296416
2019/02/01/15:56:05.418241,1.3008864
2019/02/01/15:56:05.449448,1.2874752
2019/02/01/15:56:05.478398,1.2919456
2019/02/01/15:56:05.519161,1.296416
2019/02/01/15:56:05.549445,1.2874752
2019/02/01/15:56:05.579324,1.2874752
2019/02/01/15:56:05.619905,1.296416
2019/02/01/15:56:05.650519,1.2874752
2019/02/01/15:56:05.680706,1.2919456
2019/02/01/15:56:05.710860,1.2830048
2019/02/01/15:56:05.751383,1.2830048
2019/02/01/15:56:05.781395,1.2785344
2019/02/01/15:56:05.822058,1.274064
2019/02/01/15:56:05.852094,1.274064
2019/02/01/15:56:05.882552,1.2651232
2019/02/01/15:56:05.912547,1.2651232
2019/02/01/15:56:05.953418,1.2606528
2019/02/01/15:56:05.983488,1.2695936
2019/02/01/15:56:06.013598,1.2561824
2019/02/01/15:56:06.054106,1.2606528
2019/02/01/15:56:06.084542,1.2651232
2019/02/01/15:56:06.114240,1.2606528
2019/02/01/15:56:06.155308,1.2695936
2019/02/01/15:56:06.184952,1.2651232
2019/02/01/15:56:06.215355,1.2606528
2019/02/01/15:56:06.255942,1.2606528
2019/02/01/15:56:06.285970,1.251712
2019/02/01/15:56:06.316228,1.2472416
2019/02/01/15:56:06.356779,1.2472416
2019/02/01/15:56:06.386975,1.2427712
2019/02/01/15:56:06.417305,1.2472416
2019/02/01/15:56:06.447472,1.2427712
2019/02/01/15:56:06.488307,1.2427712
2019/02/01/15:56:06.518290,1.2472416
2019/02/01/15:56:06.548580,1.2338304
2019/02/01/15:56:06.589318,1.22936
2019/02/01/15:56:06.619042,1.2248896
2019/02/01/15:56:06.649523,1.22936
2019/02/01/15:56:06.679564,1.2204192
2019/02/01/15:56:06.720094,1.2204192
2019/02/01/15:56:06.750294,1.2248896
2019/02/01/15:56:06.790813,1.22936
2019/02/01/15:56:06.821723,1.22936
2019/02/01/15:56:06.851997,1.22936
2019/02/01/15:56:06.881547,1.2204192
2019/02/01/15:56:06.922482,1.2114784
2019/02/01/15:56:06.952504,1.2114784
2019/02/01/15:56:06.982497,1.207008
2019/02/01/15:56:07.023386,1.2025376
2019/02/01/15:56:07.056232,1.1935968
2019/02/01/15:56:07.083546,1.1935968
2019/02/01/15:56:07.123982,1.2159488
2019/02/01/15:56:07.154134,1.2114784
2019/02/01/15:56:07.184351,1.2114784
2019/02/01/15:56:07.225005,1.2114784
2019/02/01/15:56:07.254914,1.207008
2019/02/01/15:56:07.284950,1.1980672
2019/02/01/15:56:07.315261,1.1935968
2019/02/01/15:56:07.355575,1.207008
2019/02/01/15:56:07.388137,1.1935968
2019/02/01/15:56:07.415953,1.184656
2019/02/01/15:56:07.456668,1.1801856
2019/02/01/15:56:07.486605,1.1801856
2019/02/01/15:56:07.516864,1.184656
2019/02/01/15:56:07.557710,1.1801856
2019/02/01/15:56:07.587790,1.1801856
2019/02/01/15:56:07.617812,1.1757152
2019/02/01/15:56:07.658758,1.1667744
2019/02/01/15:56:07.688537,1.162304
2019/02/01/15:56:07.718996,1.1533632
2019/02/01/15:56:07.749042,1.1533632
2019/02/01/15:56:07.789611,1.1444224
2019/02/01/15:56:07.819860,1.1354816
2019/02/01/15:56:07.849994,1.1310112
2019/02/01/15:56:07.890519,1.1310112
2019/02/01/15:56:07.920670,1.1265408
2019/02/01/15:56:07.951065,1.1265408
2019/02/01/15:56:07.991984,1.1265408
2019/02/01/15:56:08.022204,1.1265408
2019/02/01/15:56:08.052337,1.1220704
2019/02/01/15:56:08.092854,1.1176
2019/02/01/15:56:08.123113,1.1176
2019/02/01/15:56:08.153359,1.1041888
2019/02/01/15:56:08.193961,1.1041888
2019/02/01/15:56:08.224329,1.0997184
2019/02/01/15:56:08.254284,1.0907776
2019/02/01/15:56:08.284192,1.0907776
2019/02/01/15:56:08.325094,1.0997184
2019/02/01/15:56:08.355172,1.1041888
2019/02/01/15:56:08.385183,1.1131296
2019/02/01/15:56:08.425867,1.1310112
2019/02/01/15:56:08.456119,1.1533632
2019/02/01/15:56:08.486392,1.1667744
2019/02/01/15:56:08.526774,1.1980672
2019/02/01/15:56:08.557215,1.207008
2019/02/01/15:56:08.587264,1.1131296
2019/02/01/15:56:08.617466,0.9745472
2019/02/01/15:56:08.658315,0.9700768
2019/02/01/15:56:08.688598,1.0013696
2019/02/01/15:56:08.718650,1.0594848
2019/02/01/15:56:08.759333,1.1220704
2019/02/01/15:56:08.789418,1.1488928
2019/02/01/15:56:08.819669,1.1712448
2019/02/01/15:56:08.860312,1.072896
2019/02/01/15:56:08.890511,1.0103104
2019/02/01/15:56:08.920630,1.0103104
2019/02/01/15:56:08.961028,1.0863072
2019/02/01/15:56:08.991064,1.1354816
2019/02/01/15:56:09.021663,1.1354816
2019/02/01/15:56:09.051556,1.072896
2019/02/01/15:56:09.092314,1.028192
2019/02/01/15:56:09.122651,1.0416032
2019/02/01/15:56:09.152478,1.095248
2019/02/01/15:56:09.193201,1.1176
2019/02/01/15:56:09.225054,1.1131296
2019/02/01/15:56:09.253530,1.0639552
2019/02/01/15:56:09.294458,1.0594848
2019/02/01/15:56:09.324565,1.0684256
2019/02/01/15:56:09.354392,1.1131296
2019/02/01/15:56:09.394930,1.1176
2019/02/01/15:56:09.425135,1.0773664
2019/02/01/15:56:09.455281,1.0639552
2019/02/01/15:56:09.495989,1.0594848
2019/02/01/15:56:09.526122,1.0997184
2019/02/01/15:56:09.557092,1.1354816
2019/02/01/15:56:09.586552,1.1310112
2019/02/01/15:56:09.627164,1.0997184
2019/02/01/15:56:09.657180,1.0639552
2019/02/01/15:56:09.687541,1.0684256
2019/02/01/15:56:09.727974,1.1041888
2019/02/01/15:56:09.758450,1.1310112
2019/02/01/15:56:09.788840,1.1354816
2019/02/01/15:56:09.829611,1.0863072
2019/02/01/15:56:09.859789,1.050544
2019/02/01/15:56:09.889937,1.0550144
2019/02/01/15:56:09.930164,1.0818368
2019/02/01/15:56:09.960603,1.095248
2019/02/01/15:56:09.990918,1.1131296
2019/02/01/15:56:10.021031,1.0997184
2019/02/01/15:56:10.061852,1.072896
2019/02/01/15:56:10.092090,1.072896
2019/02/01/15:56:10.122056,1.0818368
2019/02/01/15:56:10.162712,1.0863072
2019/02/01/15:56:10.192610,1.0818368
2019/02/01/15:56:10.222701,1.0460736
2019/02/01/15:56:10.263663,1.0371328
2019/02/01/15:56:10.293683,1.050544
2019/02/01/15:56:10.323716,1.0594848
2019/02/01/15:56:10.353965,1.0326624
2019/02/01/15:56:10.394838,1.0237216
2019/02/01/15:56:10.424855,1.0192512
2019/02/01/15:56:10.454787,1.0192512
2019/02/01/15:56:10.495769,1.028192
2019/02/01/15:56:10.525778,1.0237216
2019/02/01/15:56:10.555943,1.0416032
2019/02/01/15:56:10.596831,1.0416032
2019/02/01/15:56:10.627029,1.0594848
2019/02/01/15:56:10.656954,1.0818368
2019/02/01/15:56:10.697694,1.072896
2019/02/01/15:56:10.727822,1.0237216
2019/02/01/15:56:10.757941,0.9700768
2019/02/01/15:56:10.798491,0.9656064
2019/02/01/15:56:10.828938,0.9924288
2019/02/01/15:56:10.858961,1.028192
2019/02/01/15:56:10.889103,1.0416032
2019/02/01/15:56:10.929760,1.0550144
2019/02/01/15:56:10.959991,0.9968992
2019/02/01/15:56:10.989977,0.9700768
2019/02/01/15:56:11.030582,0.961136
2019/02/01/15:56:11.060906,0.9924288
2019/02/01/15:56:11.091083,1.0326624
2019/02/01/15:56:11.131672,1.0371328
2019/02/01/15:56:11.162052,0.9968992
2019/02/01/15:56:11.192109,0.9566656
2019/02/01/15:56:11.232445,0.9521952
2019/02/01/15:56:11.263110,0.9745472
2019/02/01/15:56:11.293133,0.9968992
2019/02/01/15:56:11.323562,1.0013696
2019/02/01/15:56:11.364382,0.983488
2019/02/01/15:56:11.394404,0.9656064
2019/02/01/15:56:11.424349,0.961136
2019/02/01/15:56:11.465265,0.9745472
2019/02/01/15:56:11.495111,0.983488
2019/02/01/15:56:11.525180,0.983488
2019/02/01/15:56:11.565616,0.9745472
2019/02/01/15:56:11.595651,0.961136
2019/02/01/15:56:11.625996,0.9566656
2019/02/01/15:56:11.666702,0.9521952
2019/02/01/15:56:11.696671,0.9656064
2019/02/01/15:56:11.726578,0.9745472
2019/02/01/15:56:11.767331,0.9656064
2019/02/01/15:56:11.797849,0.9566656
2019/02/01/15:56:11.827935,0.9566656
