time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.Time,.UtcTime.year,.UtcTime.month,.UtcTime.day,.UtcTime.hour,.UtcTime.minute,.UtcTime.second,.UtcTime.millisecond,.Week,.GpsFix,.NumSats,.LLA.x,.LLA.y,.LLA.z,.NedVel.x,.NedVel.y,.NedVel.z,.NedAcc.x,.NedAcc.y,.NedAcc.z,.SpeedAcc,.TimeAcc
2020/02/28/11:32:48.193777,24024,1582911168,193663004,vectornav,495186.000261,20,2,28,17,32,48,0,2094,3,16,30.6724183,-96.372524,89.328,0.0280000008643,-0.00200000009499,0.082000002265,2.10271692276,2.48734068871,6.33838748932,0.218400001526,2.99999980413e-09
2020/02/28/11:32:48.213783,24025,1582911168,213658755,vectornav,495186.000261,20,2,28,17,32,48,0,2094,3,16,30.6724183,-96.372524,89.328,0.0280000008643,-0.00200000009499,0.082000002265,2.10271692276,2.48734068871,6.33838748932,0.218400001526,2.99999980413e-09
2020/02/28/11:32:48.233769,24026,1582911168,233649157,vectornav,495186.000261,20,2,28,17,32,48,0,2094,3,16,30.6724183,-96.372524,89.328,0.0280000008643,-0.00200000009499,0.082000002265,2.10271692276,2.48734068871,6.33838748932,0.218400001526,2.99999980413e-09
2020/02/28/11:32:48.253840,24027,1582911168,253713210,vectornav,495186.000261,20,2,28,17,32,48,0,2094,3,16,30.6724183,-96.372524,89.328,0.0280000008643,-0.00200000009499,0.082000002265,2.10271692276,2.48734068871,6.33838748932,0.218400001526,2.99999980413e-09
2020/02/28/11:32:48.273713,24028,1582911168,273626151,vectornav,495186.000261,20,2,28,17,32,48,0,2094,3,16,30.6724183,-96.372524,89.328,0.0280000008643,-0.00200000009499,0.082000002265,2.10271692276,2.48734068871,6.33838748932,0.218400001526,2.99999980413e-09
2020/02/28/11:32:48.293792,24029,1582911168,293629133,vectornav,495186.000261,20,2,28,17,32,48,0,2094,3,16,30.6724183,-96.372524,89.328,0.0280000008643,-0.00200000009499,0.082000002265,2.10271692276,2.48734068871,6.33838748932,0.218400001526,2.99999980413e-09
2020/02/28/11:32:48.313861,24030,1582911168,313671789,vectornav,495186.000261,20,2,28,17,32,48,0,2094,3,16,30.6724183,-96.372524,89.328,0.0280000008643,-0.00200000009499,0.082000002265,2.10271692276,2.48734068871,6.33838748932,0.218400001526,2.99999980413e-09
2020/02/28/11:32:48.334716,24031,1582911168,334634362,vectornav,495186.200261,20,2,28,17,32,48,200,2094,3,16,30.6724183,-96.3725239,89.282,0.0170000009239,-0.0240000002086,0.0930000022054,2.11462211609,2.49065709114,6.36348342896,0.217600017786,2.99999980413e-09
2020/02/28/11:32:48.353766,24032,1582911168,353626579,vectornav,495186.200261,20,2,28,17,32,48,200,2094,3,16,30.6724183,-96.3725239,89.282,0.0170000009239,-0.0240000002086,0.0930000022054,2.11462211609,2.49065709114,6.36348342896,0.217600017786,2.99999980413e-09
2020/02/28/11:32:48.373703,24033,1582911168,373626369,vectornav,495186.200261,20,2,28,17,32,48,200,2094,3,16,30.6724183,-96.3725239,89.282,0.0170000009239,-0.0240000002086,0.0930000022054,2.11462211609,2.49065709114,6.36348342896,0.217600017786,2.99999980413e-09
2020/02/28/11:32:48.393705,24034,1582911168,393604322,vectornav,495186.200261,20,2,28,17,32,48,200,2094,3,16,30.6724183,-96.3725239,89.282,0.0170000009239,-0.0240000002086,0.0930000022054,2.11462211609,2.49065709114,6.36348342896,0.217600017786,2.99999980413e-09
2020/02/28/11:32:48.413755,24035,1582911168,413637044,vectornav,495186.200261,20,2,28,17,32,48,200,2094,3,16,30.6724183,-96.3725239,89.282,0.0170000009239,-0.0240000002086,0.0930000022054,2.11462211609,2.49065709114,6.36348342896,0.217600017786,2.99999980413e-09
2020/02/28/11:32:48.433708,24036,1582911168,433582162,vectornav,495186.200261,20,2,28,17,32,48,200,2094,3,16,30.6724183,-96.3725239,89.282,0.0170000009239,-0.0240000002086,0.0930000022054,2.11462211609,2.49065709114,6.36348342896,0.217600017786,2.99999980413e-09
2020/02/28/11:32:48.454683,24037,1582911168,454587068,vectornav,495186.200261,20,2,28,17,32,48,200,2094,3,16,30.6724183,-96.3725239,89.282,0.0170000009239,-0.0240000002086,0.0930000022054,2.11462211609,2.49065709114,6.36348342896,0.217600017786,2.99999980413e-09
2020/02/28/11:32:48.474674,24038,1582911168,474579304,vectornav,495186.200261,20,2,28,17,32,48,200,2094,3,16,30.6724183,-96.3725239,89.282,0.0170000009239,-0.0240000002086,0.0930000022054,2.11462211609,2.49065709114,6.36348342896,0.217600017786,2.99999980413e-09
2020/02/28/11:32:48.493730,24039,1582911168,493611955,vectornav,495186.200261,20,2,28,17,32,48,200,2094,3,16,30.6724183,-96.3725239,89.282,0.0170000009239,-0.0240000002086,0.0930000022054,2.11462211609,2.49065709114,6.36348342896,0.217600017786,2.99999980413e-09
2020/02/28/11:32:48.514669,24040,1582911168,514577663,vectornav,495186.200261,20,2,28,17,32,48,200,2094,3,16,30.6724183,-96.3725239,89.282,0.0170000009239,-0.0240000002086,0.0930000022054,2.11462211609,2.49065709114,6.36348342896,0.217600017786,2.99999980413e-09
2020/02/28/11:32:48.534806,24041,1582911168,534645145,vectornav,495186.400261,20,2,28,17,32,48,400,2094,3,16,30.6724183,-96.3725237,89.26,0.0280000008643,0.0320000015199,0.0879999995232,2.1267786026,2.49406766891,6.38980102539,0.211199998856,2.99999980413e-09
2020/02/28/11:32:48.554737,24042,1582911168,554616860,vectornav,495186.400261,20,2,28,17,32,48,400,2094,3,16,30.6724183,-96.3725237,89.26,0.0280000008643,0.0320000015199,0.0879999995232,2.1267786026,2.49406766891,6.38980102539,0.211199998856,2.99999980413e-09
2020/02/28/11:32:48.574677,24043,1582911168,574579058,vectornav,495186.400261,20,2,28,17,32,48,400,2094,3,16,30.6724183,-96.3725237,89.26,0.0280000008643,0.0320000015199,0.0879999995232,2.1267786026,2.49406766891,6.38980102539,0.211199998856,2.99999980413e-09
2020/02/28/11:32:48.594686,24044,1582911168,594556170,vectornav,495186.400261,20,2,28,17,32,48,400,2094,3,16,30.6724183,-96.3725237,89.26,0.0280000008643,0.0320000015199,0.0879999995232,2.1267786026,2.49406766891,6.38980102539,0.211199998856,2.99999980413e-09
2020/02/28/11:32:48.614653,24045,1582911168,614560405,vectornav,495186.400261,20,2,28,17,32,48,400,2094,3,16,30.6724183,-96.3725237,89.26,0.0280000008643,0.0320000015199,0.0879999995232,2.1267786026,2.49406766891,6.38980102539,0.211199998856,2.99999980413e-09
2020/02/28/11:32:48.634635,24046,1582911168,634540104,vectornav,495186.400261,20,2,28,17,32,48,400,2094,3,16,30.6724183,-96.3725237,89.26,0.0280000008643,0.0320000015199,0.0879999995232,2.1267786026,2.49406766891,6.38980102539,0.211199998856,2.99999980413e-09
2020/02/28/11:32:48.654634,24047,1582911168,654509304,vectornav,495186.400261,20,2,28,17,32,48,400,2094,3,16,30.6724183,-96.3725237,89.26,0.0280000008643,0.0320000015199,0.0879999995232,2.1267786026,2.49406766891,6.38980102539,0.211199998856,2.99999980413e-09
2020/02/28/11:32:48.674649,24048,1582911168,674539935,vectornav,495186.400261,20,2,28,17,32,48,400,2094,3,16,30.6724183,-96.3725237,89.26,0.0280000008643,0.0320000015199,0.0879999995232,2.1267786026,2.49406766891,6.38980102539,0.211199998856,2.99999980413e-09
2020/02/28/11:32:48.694648,24049,1582911168,694539915,vectornav,495186.400261,20,2,28,17,32,48,400,2094,3,16,30.6724183,-96.3725237,89.26,0.0280000008643,0.0320000015199,0.0879999995232,2.1267786026,2.49406766891,6.38980102539,0.211199998856,2.99999980413e-09
2020/02/28/11:32:48.714628,24050,1582911168,714489514,vectornav,495186.400261,20,2,28,17,32,48,400,2094,3,16,30.6724183,-96.3725237,89.26,0.0280000008643,0.0320000015199,0.0879999995232,2.1267786026,2.49406766891,6.38980102539,0.211199998856,2.99999980413e-09
2020/02/28/11:32:48.734572,24051,1582911168,734502603,vectornav,495186.600261,20,2,28,17,32,48,600,2094,3,16,30.6724184,-96.3725235,89.236,0.0260000005364,-0.00899999961257,0.0450000017881,2.13956785202,2.49852180481,6.4161939621,0.214400008321,2.99999980413e-09
2020/02/28/11:32:48.754589,24052,1582911168,754495787,vectornav,495186.600261,20,2,28,17,32,48,600,2094,3,16,30.6724184,-96.3725235,89.236,0.0260000005364,-0.00899999961257,0.0450000017881,2.13956785202,2.49852180481,6.4161939621,0.214400008321,2.99999980413e-09
2020/02/28/11:32:48.774555,24053,1582911168,774486866,vectornav,495186.600261,20,2,28,17,32,48,600,2094,3,16,30.6724184,-96.3725235,89.236,0.0260000005364,-0.00899999961257,0.0450000017881,2.13956785202,2.49852180481,6.4161939621,0.214400008321,2.99999980413e-09
2020/02/28/11:32:48.794591,24054,1582911168,794485775,vectornav,495186.600261,20,2,28,17,32,48,600,2094,3,16,30.6724184,-96.3725235,89.236,0.0260000005364,-0.00899999961257,0.0450000017881,2.13956785202,2.49852180481,6.4161939621,0.214400008321,2.99999980413e-09
2020/02/28/11:32:48.814595,24055,1582911168,814495029,vectornav,495186.600261,20,2,28,17,32,48,600,2094,3,16,30.6724184,-96.3725235,89.236,0.0260000005364,-0.00899999961257,0.0450000017881,2.13956785202,2.49852180481,6.4161939621,0.214400008321,2.99999980413e-09
2020/02/28/11:32:48.834564,24056,1582911168,834492625,vectornav,495186.600261,20,2,28,17,32,48,600,2094,3,16,30.6724184,-96.3725235,89.236,0.0260000005364,-0.00899999961257,0.0450000017881,2.13956785202,2.49852180481,6.4161939621,0.214400008321,2.99999980413e-09
2020/02/28/11:32:48.854618,24057,1582911168,854502406,vectornav,495186.600261,20,2,28,17,32,48,600,2094,3,16,30.6724184,-96.3725235,89.236,0.0260000005364,-0.00899999961257,0.0450000017881,2.13956785202,2.49852180481,6.4161939621,0.214400008321,2.99999980413e-09
2020/02/28/11:32:48.874600,24058,1582911168,874501493,vectornav,495186.600261,20,2,28,17,32,48,600,2094,3,16,30.6724184,-96.3725235,89.236,0.0260000005364,-0.00899999961257,0.0450000017881,2.13956785202,2.49852180481,6.4161939621,0.214400008321,2.99999980413e-09
2020/02/28/11:32:48.894576,24059,1582911168,894453157,vectornav,495186.600261,20,2,28,17,32,48,600,2094,3,16,30.6724184,-96.3725235,89.236,0.0260000005364,-0.00899999961257,0.0450000017881,2.13956785202,2.49852180481,6.4161939621,0.214400008321,2.99999980413e-09
2020/02/28/11:32:48.914664,24060,1582911168,914485587,vectornav,495186.600261,20,2,28,17,32,48,600,2094,3,16,30.6724184,-96.3725235,89.236,0.0260000005364,-0.00899999961257,0.0450000017881,2.13956785202,2.49852180481,6.4161939621,0.214400008321,2.99999980413e-09
2020/02/28/11:32:48.934511,24061,1582911168,934417962,vectornav,495186.800261,20,2,28,17,32,48,800,2094,3,16,30.6724184,-96.3725233,89.199,-0.0189999993891,0.0280000008643,0.00899999961257,2.15129518509,2.50264596939,6.4425907135,0.181600019336,2.99999980413e-09
2020/02/28/11:32:48.954597,24062,1582911168,954458898,vectornav,495186.800261,20,2,28,17,32,48,800,2094,3,16,30.6724184,-96.3725233,89.199,-0.0189999993891,0.0280000008643,0.00899999961257,2.15129518509,2.50264596939,6.4425907135,0.181600019336,2.99999980413e-09
2020/02/28/11:32:48.974537,24063,1582911168,974441915,vectornav,495186.800261,20,2,28,17,32,48,800,2094,3,16,30.6724184,-96.3725233,89.199,-0.0189999993891,0.0280000008643,0.00899999961257,2.15129518509,2.50264596939,6.4425907135,0.181600019336,2.99999980413e-09
2020/02/28/11:32:48.994575,24064,1582911168,994435240,vectornav,495186.800261,20,2,28,17,32,48,800,2094,3,16,30.6724184,-96.3725233,89.199,-0.0189999993891,0.0280000008643,0.00899999961257,2.15129518509,2.50264596939,6.4425907135,0.181600019336,2.99999980413e-09
2020/02/28/11:32:49.014560,24065,1582911169,14437497,vectornav,495186.800261,20,2,28,17,32,48,800,2094,3,16,30.6724184,-96.3725233,89.199,-0.0189999993891,0.0280000008643,0.00899999961257,2.15129518509,2.50264596939,6.4425907135,0.181600019336,2.99999980413e-09
2020/02/28/11:32:49.034520,24066,1582911169,34444350,vectornav,495186.800261,20,2,28,17,32,48,800,2094,3,16,30.6724184,-96.3725233,89.199,-0.0189999993891,0.0280000008643,0.00899999961257,2.15129518509,2.50264596939,6.4425907135,0.181600019336,2.99999980413e-09
2020/02/28/11:32:49.054630,24067,1582911169,54486666,vectornav,495186.800261,20,2,28,17,32,48,800,2094,3,16,30.6724184,-96.3725233,89.199,-0.0189999993891,0.0280000008643,0.00899999961257,2.15129518509,2.50264596939,6.4425907135,0.181600019336,2.99999980413e-09
2020/02/28/11:32:49.074596,24068,1582911169,74447541,vectornav,495186.800261,20,2,28,17,32,48,800,2094,3,16,30.6724184,-96.3725233,89.199,-0.0189999993891,0.0280000008643,0.00899999961257,2.15129518509,2.50264596939,6.4425907135,0.181600019336,2.99999980413e-09
2020/02/28/11:32:49.094467,24069,1582911169,94377009,vectornav,495186.800261,20,2,28,17,32,48,800,2094,3,16,30.6724184,-96.3725233,89.199,-0.0189999993891,0.0280000008643,0.00899999961257,2.15129518509,2.50264596939,6.4425907135,0.181600019336,2.99999980413e-09
2020/02/28/11:32:49.114530,24070,1582911169,114402844,vectornav,495186.800261,20,2,28,17,32,48,800,2094,3,16,30.6724184,-96.3725233,89.199,-0.0189999993891,0.0280000008643,0.00899999961257,2.15129518509,2.50264596939,6.4425907135,0.181600019336,2.99999980413e-09
2020/02/28/11:32:49.134510,24071,1582911169,134421496,vectornav,495187.000261,20,2,28,17,32,49,0,2094,3,16,30.6724184,-96.372523,89.179,0.0140000004321,-0.0109999999404,0.0450000017881,2.16311001778,2.50744438171,6.46897315979,0.219200015068,2.99999980413e-09
2020/02/28/11:32:49.154592,24072,1582911169,154461614,vectornav,495187.000261,20,2,28,17,32,49,0,2094,3,16,30.6724184,-96.372523,89.179,0.0140000004321,-0.0109999999404,0.0450000017881,2.16311001778,2.50744438171,6.46897315979,0.219200015068,2.99999980413e-09
2020/02/28/11:32:49.174529,24073,1582911169,174421325,vectornav,495187.000261,20,2,28,17,32,49,0,2094,3,16,30.6724184,-96.372523,89.179,0.0140000004321,-0.0109999999404,0.0450000017881,2.16311001778,2.50744438171,6.46897315979,0.219200015068,2.99999980413e-09
2020/02/28/11:32:49.194524,24074,1582911169,194354917,vectornav,495187.000261,20,2,28,17,32,49,0,2094,3,16,30.6724184,-96.372523,89.179,0.0140000004321,-0.0109999999404,0.0450000017881,2.16311001778,2.50744438171,6.46897315979,0.219200015068,2.99999980413e-09
2020/02/28/11:32:49.214528,24075,1582911169,214415409,vectornav,495187.000261,20,2,28,17,32,49,0,2094,3,16,30.6724184,-96.372523,89.179,0.0140000004321,-0.0109999999404,0.0450000017881,2.16311001778,2.50744438171,6.46897315979,0.219200015068,2.99999980413e-09
2020/02/28/11:32:49.234485,24076,1582911169,234376675,vectornav,495187.000261,20,2,28,17,32,49,0,2094,3,16,30.6724184,-96.372523,89.179,0.0140000004321,-0.0109999999404,0.0450000017881,2.16311001778,2.50744438171,6.46897315979,0.219200015068,2.99999980413e-09
2020/02/28/11:32:49.254494,24077,1582911169,254371004,vectornav,495187.000261,20,2,28,17,32,49,0,2094,3,16,30.6724184,-96.372523,89.179,0.0140000004321,-0.0109999999404,0.0450000017881,2.16311001778,2.50744438171,6.46897315979,0.219200015068,2.99999980413e-09
2020/02/28/11:32:49.274454,24078,1582911169,274360577,vectornav,495187.000261,20,2,28,17,32,49,0,2094,3,16,30.6724184,-96.372523,89.179,0.0140000004321,-0.0109999999404,0.0450000017881,2.16311001778,2.50744438171,6.46897315979,0.219200015068,2.99999980413e-09
2020/02/28/11:32:49.294464,24079,1582911169,294364359,vectornav,495187.000261,20,2,28,17,32,49,0,2094,3,16,30.6724184,-96.372523,89.179,0.0140000004321,-0.0109999999404,0.0450000017881,2.16311001778,2.50744438171,6.46897315979,0.219200015068,2.99999980413e-09
2020/02/28/11:32:49.314518,24080,1582911169,314375325,vectornav,495187.000261,20,2,28,17,32,49,0,2094,3,16,30.6724184,-96.372523,89.179,0.0140000004321,-0.0109999999404,0.0450000017881,2.16311001778,2.50744438171,6.46897315979,0.219200015068,2.99999980413e-09
2020/02/28/11:32:49.334451,24081,1582911169,334386286,vectornav,495187.200261,20,2,28,17,32,49,200,2094,3,16,30.6724184,-96.3725229,89.158,-0.00800000037998,-0.00600000005215,-0.0370000004768,2.1738448143,2.51156282425,6.49175405502,0.217600017786,2.99999980413e-09
2020/02/28/11:32:49.354475,24082,1582911169,354349287,vectornav,495187.200261,20,2,28,17,32,49,200,2094,3,16,30.6724184,-96.3725229,89.158,-0.00800000037998,-0.00600000005215,-0.0370000004768,2.1738448143,2.51156282425,6.49175405502,0.217600017786,2.99999980413e-09
2020/02/28/11:32:49.374507,24083,1582911169,374337977,vectornav,495187.200261,20,2,28,17,32,49,200,2094,3,16,30.6724184,-96.3725229,89.158,-0.00800000037998,-0.00600000005215,-0.0370000004768,2.1738448143,2.51156282425,6.49175405502,0.217600017786,2.99999980413e-09
2020/02/28/11:32:49.394428,24084,1582911169,394318907,vectornav,495187.200261,20,2,28,17,32,49,200,2094,3,16,30.6724184,-96.3725229,89.158,-0.00800000037998,-0.00600000005215,-0.0370000004768,2.1738448143,2.51156282425,6.49175405502,0.217600017786,2.99999980413e-09
2020/02/28/11:32:49.414391,24085,1582911169,414302218,vectornav,495187.200261,20,2,28,17,32,49,200,2094,3,16,30.6724184,-96.3725229,89.158,-0.00800000037998,-0.00600000005215,-0.0370000004768,2.1738448143,2.51156282425,6.49175405502,0.217600017786,2.99999980413e-09
2020/02/28/11:32:49.434409,24086,1582911169,434323445,vectornav,495187.200261,20,2,28,17,32,49,200,2094,3,16,30.6724184,-96.3725229,89.158,-0.00800000037998,-0.00600000005215,-0.0370000004768,2.1738448143,2.51156282425,6.49175405502,0.217600017786,2.99999980413e-09
2020/02/28/11:32:49.454428,24087,1582911169,454329332,vectornav,495187.200261,20,2,28,17,32,49,200,2094,3,16,30.6724184,-96.3725229,89.158,-0.00800000037998,-0.00600000005215,-0.0370000004768,2.1738448143,2.51156282425,6.49175405502,0.217600017786,2.99999980413e-09
2020/02/28/11:32:49.474463,24088,1582911169,474335078,vectornav,495187.200261,20,2,28,17,32,49,200,2094,3,16,30.6724184,-96.3725229,89.158,-0.00800000037998,-0.00600000005215,-0.0370000004768,2.1738448143,2.51156282425,6.49175405502,0.217600017786,2.99999980413e-09
2020/02/28/11:32:49.494418,24089,1582911169,494295837,vectornav,495187.200261,20,2,28,17,32,49,200,2094,3,16,30.6724184,-96.3725229,89.158,-0.00800000037998,-0.00600000005215,-0.0370000004768,2.1738448143,2.51156282425,6.49175405502,0.217600017786,2.99999980413e-09
