time,.data
2020/02/28/11:00:52.185310,1.5065248
2020/02/28/11:00:52.217874,1.4931136
2020/02/28/11:00:52.251483,1.4797024
2020/02/28/11:00:52.285563,1.4618208
2020/02/28/11:00:52.318129,1.45288
2020/02/28/11:00:52.351446,1.4484096
2020/02/28/11:00:52.385517,1.4215872
2020/02/28/11:00:52.418936,1.4171168
2020/02/28/11:00:52.452602,1.3992352
2020/02/28/11:00:52.485380,1.385824
2020/02/28/11:00:52.517987,1.3768832
2020/02/28/11:00:52.552141,1.3679424
2020/02/28/11:00:52.585279,1.3992352
2020/02/28/11:00:52.618072,1.4260576
2020/02/28/11:00:52.652298,1.4618208
2020/02/28/11:00:52.684929,1.4394688
2020/02/28/11:00:52.718604,1.4394688
2020/02/28/11:00:52.752707,1.4215872
2020/02/28/11:00:52.785915,1.408176
2020/02/28/11:00:52.818743,1.3992352
2020/02/28/11:00:52.851906,1.3813536
2020/02/28/11:00:52.885949,1.3679424
2020/02/28/11:00:52.919503,1.3679424
2020/02/28/11:00:52.952652,1.3455904
2020/02/28/11:00:52.986405,1.34112
2020/02/28/11:00:53.019562,1.3277088
2020/02/28/11:00:53.052225,1.318768
2020/02/28/11:00:53.086204,1.34112
2020/02/28/11:00:53.119138,1.3545312
2020/02/28/11:00:53.152611,1.3813536
2020/02/28/11:00:53.185785,1.3768832
2020/02/28/11:00:53.219947,1.3768832
2020/02/28/11:00:53.252714,1.3590016
2020/02/28/11:00:53.285894,1.3321792
2020/02/28/11:00:53.319783,1.318768
2020/02/28/11:00:53.352976,1.2874752
2020/02/28/11:00:53.386990,1.2472416
2020/02/28/11:00:53.420265,1.2248896
2020/02/28/11:00:53.453048,1.2472416
2020/02/28/11:00:53.486028,1.3098272
2020/02/28/11:00:53.519723,1.3277088
2020/02/28/11:00:53.552608,1.2919456
2020/02/28/11:00:53.586865,1.2204192
2020/02/28/11:00:53.619808,1.1891264
2020/02/28/11:00:53.653852,1.1712448
2020/02/28/11:00:53.686703,1.2248896
2020/02/28/11:00:53.720270,1.251712
2020/02/28/11:00:53.753188,1.2383008
2020/02/28/11:00:53.786062,1.1667744
2020/02/28/11:00:53.820326,1.1444224
2020/02/28/11:00:53.852965,1.1488928
2020/02/28/11:00:53.886383,1.1935968
2020/02/28/11:00:53.919971,1.1980672
2020/02/28/11:00:53.954034,1.1220704
2020/02/28/11:00:53.987002,1.0997184
2020/02/28/11:00:54.020257,1.072896
2020/02/28/11:00:54.054287,1.0907776
2020/02/28/11:00:54.087368,1.1310112
2020/02/28/11:00:54.121216,1.1310112
2020/02/28/11:00:54.154615,1.0863072
2020/02/28/11:00:54.187501,1.050544
2020/02/28/11:00:54.221164,1.0371328
2020/02/28/11:00:54.254797,1.0550144
2020/02/28/11:00:54.288085,1.0684256
2020/02/28/11:00:54.322013,1.0594848
2020/02/28/11:00:54.355136,1.0147808
2020/02/28/11:00:54.388025,1.072896
2020/02/28/11:00:54.421829,1.0863072
2020/02/28/11:00:54.455032,1.0684256
2020/02/28/11:00:54.488754,1.028192
2020/02/28/11:00:54.521742,1.028192
2020/02/28/11:00:54.555108,1.00584
2020/02/28/11:00:54.588259,0.9879584
2020/02/28/11:00:54.621577,0.983488
2020/02/28/11:00:54.655859,0.9700768
2020/02/28/11:00:54.688904,0.9566656
2020/02/28/11:00:54.722459,0.9521952
2020/02/28/11:00:54.755073,0.9432544
2020/02/28/11:00:54.789310,0.9343136
2020/02/28/11:00:54.822241,0.9432544
2020/02/28/11:00:54.855672,0.9566656
2020/02/28/11:00:54.889434,0.9656064
2020/02/28/11:00:54.922783,0.961136
2020/02/28/11:00:54.956937,0.9521952
2020/02/28/11:00:54.988840,0.9477248
2020/02/28/11:00:55.022913,0.9298432
2020/02/28/11:00:55.056030,0.9209024
2020/02/28/11:00:55.089062,0.89408
2020/02/28/11:00:55.122903,0.8761984
2020/02/28/11:00:55.156308,0.8672576
2020/02/28/11:00:55.188881,0.8806688
2020/02/28/11:00:55.222369,0.9074912
2020/02/28/11:00:55.255652,0.916432
2020/02/28/11:00:55.289508,0.89408
2020/02/28/11:00:55.322219,0.8404352
2020/02/28/11:00:55.356023,0.8225536
2020/02/28/11:00:55.389836,0.8136128
2020/02/28/11:00:55.422488,0.8449056
2020/02/28/11:00:55.456388,0.8538464
2020/02/28/11:00:55.489236,0.8359648
2020/02/28/11:00:55.522550,0.7957312
2020/02/28/11:00:55.556612,0.7733792
2020/02/28/11:00:55.589802,0.7733792
2020/02/28/11:00:55.622829,0.7912608
2020/02/28/11:00:55.656526,0.7957312
2020/02/28/11:00:55.689175,0.7689088
2020/02/28/11:00:55.723530,0.7286752
2020/02/28/11:00:55.756594,0.715264
2020/02/28/11:00:55.789820,0.715264
2020/02/28/11:00:55.823690,0.7286752
2020/02/28/11:00:55.857341,0.7286752
2020/02/28/11:00:55.891227,0.6973824
2020/02/28/11:00:55.924473,0.6616192
2020/02/28/11:00:55.957070,0.6526784
2020/02/28/11:00:55.990787,0.6616192
2020/02/28/11:00:56.023971,0.6660896
2020/02/28/11:00:56.057904,0.6526784
2020/02/28/11:00:56.090726,0.6213856
2020/02/28/11:00:56.124710,0.5945632
2020/02/28/11:00:56.157959,0.5945632
2020/02/28/11:00:56.191784,0.5945632
2020/02/28/11:00:56.224495,0.5900928
2020/02/28/11:00:56.257845,0.581152
2020/02/28/11:00:56.291596,0.5543296
2020/02/28/11:00:56.325489,0.5453888
2020/02/28/11:00:56.359253,0.5409184
2020/02/28/11:00:56.391304,0.536448
2020/02/28/11:00:56.425129,0.5275072
2020/02/28/11:00:56.459494,0.514096
2020/02/28/11:00:56.492523,0.5275072
2020/02/28/11:00:56.525515,0.5722112
2020/02/28/11:00:56.560199,0.5632704
2020/02/28/11:00:56.591908,0.5453888
2020/02/28/11:00:56.625157,0.5275072
2020/02/28/11:00:56.659225,0.5185664
2020/02/28/11:00:56.692972,0.5051552
2020/02/28/11:00:56.726337,0.4962144
2020/02/28/11:00:56.759141,0.4872736
2020/02/28/11:00:56.792013,0.4738624
2020/02/28/11:00:56.825725,0.4604512
2020/02/28/11:00:56.859073,0.4559808
2020/02/28/11:00:56.892867,0.44704
2020/02/28/11:00:56.925481,0.4336288
2020/02/28/11:00:56.959608,0.4291584
2020/02/28/11:00:56.992111,0.4202176
2020/02/28/11:00:57.026514,0.4112768
2020/02/28/11:00:57.059543,0.4112768
2020/02/28/11:00:57.092116,0.3978656
2020/02/28/11:00:57.126058,0.3933952
2020/02/28/11:00:57.159522,0.3933952
2020/02/28/11:00:57.192724,0.3889248
2020/02/28/11:00:57.226130,0.4157472
2020/02/28/11:00:57.259823,0.4336288
2020/02/28/11:00:57.292876,0.4559808
2020/02/28/11:00:57.326471,0.4559808
2020/02/28/11:00:57.359556,0.4559808
2020/02/28/11:00:57.393389,0.4515104
2020/02/28/11:00:57.426311,0.4559808
2020/02/28/11:00:57.459276,0.4604512
2020/02/28/11:00:57.493131,0.469392
2020/02/28/11:00:57.526675,0.4872736
2020/02/28/11:00:57.559497,0.4962144
2020/02/28/11:00:57.592740,0.44704
2020/02/28/11:00:57.626049,0.3621024
2020/02/28/11:00:57.659330,0.3397504
2020/02/28/11:00:57.693409,0.3755136
2020/02/28/11:00:57.726173,0.4425696
2020/02/28/11:00:57.759498,0.4649216
2020/02/28/11:00:57.793300,0.44704
2020/02/28/11:00:57.826867,0.3755136
2020/02/28/11:00:57.859501,0.357632
2020/02/28/11:00:57.892530,0.3844544
2020/02/28/11:00:57.926358,0.44704
2020/02/28/11:00:57.960686,0.4559808
2020/02/28/11:00:57.994053,0.4291584
2020/02/28/11:00:58.026959,0.3889248
2020/02/28/11:00:58.061218,0.3889248
2020/02/28/11:00:58.093851,0.4336288
2020/02/28/11:00:58.126784,0.469392
2020/02/28/11:00:58.160488,0.469392
2020/02/28/11:00:58.193315,0.4336288
2020/02/28/11:00:58.226965,0.4202176
2020/02/28/11:00:58.259924,0.4380992
2020/02/28/11:00:58.293560,0.4828032
2020/02/28/11:00:58.326621,0.491744
2020/02/28/11:00:58.360417,0.4783328
2020/02/28/11:00:58.394074,0.4559808
2020/02/28/11:00:58.426920,0.4738624
2020/02/28/11:00:58.460624,0.4962144
2020/02/28/11:00:58.494521,0.5275072
2020/02/28/11:00:58.527387,0.5185664
2020/02/28/11:00:58.561483,0.5051552
2020/02/28/11:00:58.593879,0.5006848
2020/02/28/11:00:58.627524,0.5319776
2020/02/28/11:00:58.660822,0.5453888
2020/02/28/11:00:58.694419,0.5588
2020/02/28/11:00:58.727641,0.5453888
2020/02/28/11:00:58.760802,0.5409184
2020/02/28/11:00:58.794220,0.5588
2020/02/28/11:00:58.827738,0.5856224
2020/02/28/11:00:58.861474,0.5900928
2020/02/28/11:00:58.894809,0.5900928
2020/02/28/11:00:58.928281,0.5856224
2020/02/28/11:00:58.961498,0.5945632
2020/02/28/11:00:58.994617,0.6169152
2020/02/28/11:00:59.027868,0.6347968
2020/02/28/11:00:59.061368,0.6347968
2020/02/28/11:00:59.094469,0.625856
2020/02/28/11:00:59.128396,0.6303264
2020/02/28/11:00:59.161570,0.6437376
2020/02/28/11:00:59.194936,0.67056
2020/02/28/11:00:59.227608,0.6750304
2020/02/28/11:00:59.261241,0.67056
2020/02/28/11:00:59.295232,0.6660896
2020/02/28/11:00:59.328911,0.6839712
2020/02/28/11:00:59.361473,0.6973824
2020/02/28/11:00:59.395065,0.7107936
2020/02/28/11:00:59.427957,0.6973824
2020/02/28/11:00:59.461262,0.7018528
2020/02/28/11:00:59.495353,0.7331456
2020/02/28/11:00:59.528699,0.759968
2020/02/28/11:00:59.561303,0.7644384
2020/02/28/11:00:59.594923,0.7510272
2020/02/28/11:00:59.629063,0.737616
2020/02/28/11:00:59.662354,0.7420864
2020/02/28/11:00:59.695076,0.7778496
2020/02/28/11:00:59.728073,0.8002016
2020/02/28/11:00:59.761392,0.8002016
2020/02/28/11:00:59.795316,0.78232
2020/02/28/11:00:59.828333,0.7867904
2020/02/28/11:00:59.861667,0.8002016
2020/02/28/11:00:59.895130,0.8314944
2020/02/28/11:00:59.928852,0.8359648
2020/02/28/11:00:59.961964,0.8314944
2020/02/28/11:00:59.995531,0.827024
2020/02/28/11:01:00.029225,0.8404352
2020/02/28/11:01:00.062124,0.8449056
2020/02/28/11:01:00.096092,0.8627872
2020/02/28/11:01:00.128883,0.871728
2020/02/28/11:01:00.162581,0.871728
2020/02/28/11:01:00.195469,0.8806688
2020/02/28/11:01:00.229375,0.8896096
2020/02/28/11:01:00.262288,0.8896096
2020/02/28/11:01:00.296197,0.8896096
2020/02/28/11:01:00.329646,0.8985504
2020/02/28/11:01:00.363354,0.916432
2020/02/28/11:01:00.396247,0.9253728
2020/02/28/11:01:00.429899,0.938784
2020/02/28/11:01:00.462738,0.938784
2020/02/28/11:01:00.496983,0.9298432
2020/02/28/11:01:00.530096,0.938784
2020/02/28/11:01:00.563377,0.9521952
2020/02/28/11:01:00.597499,0.9745472
2020/02/28/11:01:00.630159,0.9879584
2020/02/28/11:01:00.664431,0.9924288
2020/02/28/11:01:00.697131,0.9968992
2020/02/28/11:01:00.730658,0.9968992
2020/02/28/11:01:00.763936,0.9924288
2020/02/28/11:01:00.797654,1.00584
2020/02/28/11:01:00.830354,1.0147808
2020/02/28/11:01:00.863755,1.0326624
2020/02/28/11:01:00.896955,1.0326624
2020/02/28/11:01:00.931073,1.0416032
2020/02/28/11:01:00.963989,1.0460736
2020/02/28/11:01:00.997698,1.050544
2020/02/28/11:01:01.030928,1.0639552
2020/02/28/11:01:01.063503,1.0594848
2020/02/28/11:01:01.096912,1.0594848
2020/02/28/11:01:01.131119,1.0639552
2020/02/28/11:01:01.163996,1.0907776
2020/02/28/11:01:01.197892,1.095248
2020/02/28/11:01:01.231014,1.1041888
2020/02/28/11:01:01.263932,1.0907776
2020/02/28/11:01:01.297398,1.0907776
2020/02/28/11:01:01.330622,1.1131296
2020/02/28/11:01:01.364459,1.1354816
2020/02/28/11:01:01.397504,1.1354816
2020/02/28/11:01:01.431196,1.139952
2020/02/28/11:01:01.464908,1.1310112
2020/02/28/11:01:01.497728,1.1220704
2020/02/28/11:01:01.530805,1.1488928
2020/02/28/11:01:01.565041,1.1578336
2020/02/28/11:01:01.598154,1.1533632
2020/02/28/11:01:01.631054,1.1354816
2020/02/28/11:01:01.664988,1.1444224
2020/02/28/11:01:01.697918,1.1578336
2020/02/28/11:01:01.731264,1.1757152
2020/02/28/11:01:01.765588,1.1712448
2020/02/28/11:01:01.798366,1.162304
2020/02/28/11:01:01.831874,1.1533632
2020/02/28/11:01:01.865098,1.1801856
2020/02/28/11:01:01.898982,1.2025376
2020/02/28/11:01:01.931599,1.2204192
2020/02/28/11:01:01.964708,1.2025376
2020/02/28/11:01:01.998678,1.1891264
2020/02/28/11:01:02.032146,1.1935968
2020/02/28/11:01:02.065013,1.2114784
2020/02/28/11:01:02.097806,1.2248896
2020/02/28/11:01:02.131876,1.22936
2020/02/28/11:01:02.165498,1.2248896
2020/02/28/11:01:02.198467,1.2204192
2020/02/28/11:01:02.231632,1.22936
2020/02/28/11:01:02.265145,1.251712
2020/02/28/11:01:02.298754,1.2472416
2020/02/28/11:01:02.331901,1.2427712
2020/02/28/11:01:02.364995,1.2561824
2020/02/28/11:01:02.399043,1.2472416
2020/02/28/11:01:02.431860,1.2651232
2020/02/28/11:01:02.465688,1.2695936
2020/02/28/11:01:02.499454,1.2785344
2020/02/28/11:01:02.532556,1.274064
2020/02/28/11:01:02.566736,1.274064
2020/02/28/11:01:02.600454,1.2830048
2020/02/28/11:01:02.632237,1.3053568
2020/02/28/11:01:02.666300,1.3098272
2020/02/28/11:01:02.699206,1.3053568
2020/02/28/11:01:02.733234,1.296416
2020/02/28/11:01:02.766073,1.3053568
2020/02/28/11:01:02.798874,1.3098272
2020/02/28/11:01:02.833221,1.3321792
2020/02/28/11:01:02.865838,1.3455904
2020/02/28/11:01:02.899783,1.3277088
2020/02/28/11:01:02.933302,1.318768
2020/02/28/11:01:02.966421,1.3366496
2020/02/28/11:01:03.000215,1.3455904
2020/02/28/11:01:03.032685,1.34112
2020/02/28/11:01:03.065796,1.3366496
2020/02/28/11:01:03.099655,1.3366496
2020/02/28/11:01:03.132740,1.34112
2020/02/28/11:01:03.166837,1.3679424
2020/02/28/11:01:03.199941,1.3947648
2020/02/28/11:01:03.232740,1.3813536
2020/02/28/11:01:03.266239,1.3724128
2020/02/28/11:01:03.299844,1.3679424
2020/02/28/11:01:03.333534,1.385824
2020/02/28/11:01:03.366828,1.4037056
2020/02/28/11:01:03.399956,1.408176
2020/02/28/11:01:03.433337,1.4037056
2020/02/28/11:01:03.467129,1.4037056
2020/02/28/11:01:03.500208,1.3992352
2020/02/28/11:01:03.533516,1.4394688
2020/02/28/11:01:03.566340,1.4618208
2020/02/28/11:01:03.599816,1.4618208
2020/02/28/11:01:03.633784,1.4394688
2020/02/28/11:01:03.666746,1.430528
2020/02/28/11:01:03.700279,1.430528
2020/02/28/11:01:03.734343,1.45288
2020/02/28/11:01:03.767645,1.475232
2020/02/28/11:01:03.800837,1.475232
2020/02/28/11:01:03.834266,1.475232
2020/02/28/11:01:03.867937,1.4662912
2020/02/28/11:01:03.900778,1.475232
2020/02/28/11:01:03.934319,1.4931136
2020/02/28/11:01:03.967211,1.4886432
2020/02/28/11:01:04.000377,1.4797024
2020/02/28/11:01:04.034461,1.4886432
2020/02/28/11:01:04.068086,1.5065248
2020/02/28/11:01:04.101364,1.5244064
2020/02/28/11:01:04.135295,1.5109952
2020/02/28/11:01:04.167958,1.5020544
2020/02/28/11:01:04.201117,1.4931136
2020/02/28/11:01:04.234455,1.5244064
2020/02/28/11:01:04.267913,1.542288
2020/02/28/11:01:04.301619,1.5467584
2020/02/28/11:01:04.334354,1.542288
2020/02/28/11:01:04.368014,1.5333472
2020/02/28/11:01:04.401448,1.5333472
2020/02/28/11:01:04.434390,1.5556992
2020/02/28/11:01:04.468243,1.56464
2020/02/28/11:01:04.501161,1.5691104
2020/02/28/11:01:04.535017,1.5601696
2020/02/28/11:01:04.568102,1.5691104
2020/02/28/11:01:04.601268,1.5780512
2020/02/28/11:01:04.635137,1.6004032
2020/02/28/11:01:04.667802,1.5959328
2020/02/28/11:01:04.701941,1.5914624
2020/02/28/11:01:04.735036,1.5735808
2020/02/28/11:01:04.767816,1.609344
2020/02/28/11:01:04.801861,1.6182848
2020/02/28/11:01:04.834809,1.6048736
2020/02/28/11:01:04.868932,1.586992
2020/02/28/11:01:04.901675,1.586992
2020/02/28/11:01:04.934558,1.6182848
2020/02/28/11:01:04.968935,1.6406368
2020/02/28/11:01:05.001791,1.6272256
2020/02/28/11:01:05.035581,1.6361664
2020/02/28/11:01:05.068535,1.609344
2020/02/28/11:01:05.102374,1.6182848
2020/02/28/11:01:05.136241,1.6361664
2020/02/28/11:01:05.169519,1.6451072
2020/02/28/11:01:05.202264,1.6585184
2020/02/28/11:01:05.235874,1.6719296
2020/02/28/11:01:05.269865,1.654048
2020/02/28/11:01:05.302360,1.6406368
2020/02/28/11:01:05.335918,1.6495776
2020/02/28/11:01:05.369716,1.6674592
2020/02/28/11:01:05.402507,1.6674592
2020/02/28/11:01:05.436424,1.6585184
2020/02/28/11:01:05.469008,1.6585184
2020/02/28/11:01:05.503119,1.6585184
2020/02/28/11:01:05.535946,1.6629888
2020/02/28/11:01:05.569702,1.654048
2020/02/28/11:01:05.603650,1.6585184
2020/02/28/11:01:05.637321,1.6808704
2020/02/28/11:01:05.669838,1.7032224
2020/02/28/11:01:05.703472,1.7032224
2020/02/28/11:01:05.736950,1.6853408
2020/02/28/11:01:05.769995,1.6495776
2020/02/28/11:01:05.803891,1.6898112
2020/02/28/11:01:05.836634,1.7076928
2020/02/28/11:01:05.870481,1.7255744
2020/02/28/11:01:05.903436,1.6898112
2020/02/28/11:01:05.937132,1.6629888
2020/02/28/11:01:05.970761,1.6585184
2020/02/28/11:01:06.003883,1.7166336
2020/02/28/11:01:06.037047,1.7255744
2020/02/28/11:01:06.071041,1.7076928
2020/02/28/11:01:06.104470,1.6719296
2020/02/28/11:01:06.137397,1.6764
2020/02/28/11:01:06.170613,1.7166336
2020/02/28/11:01:06.203940,1.7255744
2020/02/28/11:01:06.237602,1.7255744
2020/02/28/11:01:06.270505,1.7076928
2020/02/28/11:01:06.303578,1.698752
2020/02/28/11:01:06.337936,1.7032224
2020/02/28/11:01:06.370590,1.7121632
2020/02/28/11:01:06.404390,1.7166336
2020/02/28/11:01:06.438157,1.721104
2020/02/28/11:01:06.471457,1.743456
2020/02/28/11:01:06.505071,1.7523968
2020/02/28/11:01:06.537520,1.7523968
2020/02/28/11:01:06.571627,1.7076928
2020/02/28/11:01:06.604328,1.7166336
2020/02/28/11:01:06.638057,1.743456
2020/02/28/11:01:06.671405,1.7702784
2020/02/28/11:01:06.704961,1.765808
2020/02/28/11:01:06.737672,1.7389856
2020/02/28/11:01:06.771242,1.7032224
2020/02/28/11:01:06.805107,1.7255744
2020/02/28/11:01:06.838163,1.7568672
2020/02/28/11:01:06.871256,1.7836896
2020/02/28/11:01:06.904624,1.7702784
2020/02/28/11:01:06.938208,1.7479264
2020/02/28/11:01:06.971232,1.7300448
2020/02/28/11:01:07.005071,1.7568672
2020/02/28/11:01:07.038070,1.78816
2020/02/28/11:01:07.071012,1.7971008
2020/02/28/11:01:07.105237,1.7747488
2020/02/28/11:01:07.138091,1.743456
2020/02/28/11:01:07.171122,1.7479264
2020/02/28/11:01:07.205349,1.7836896
2020/02/28/11:01:07.238347,1.7971008
2020/02/28/11:01:07.272295,1.7971008
2020/02/28/11:01:07.305873,1.7747488
2020/02/28/11:01:07.338668,1.7702784
2020/02/28/11:01:07.372884,1.765808
2020/02/28/11:01:07.405674,1.8015712
2020/02/28/11:01:07.439584,1.8149824
2020/02/28/11:01:07.472568,1.8149824
2020/02/28/11:01:07.506107,1.8060416
2020/02/28/11:01:07.539508,1.7792192
2020/02/28/11:01:07.572402,1.7836896
2020/02/28/11:01:07.606101,1.8149824
2020/02/28/11:01:07.639328,1.8283936
2020/02/28/11:01:07.672410,1.8149824
2020/02/28/11:01:07.706090,1.78816
2020/02/28/11:01:07.739699,1.7747488
2020/02/28/11:01:07.772943,1.810512
2020/02/28/11:01:07.805492,1.8373344
2020/02/28/11:01:07.839499,1.8418048
2020/02/28/11:01:07.872232,1.8060416
2020/02/28/11:01:07.906328,1.7926304
2020/02/28/11:01:07.939141,1.8015712
2020/02/28/11:01:07.973001,1.8194528
2020/02/28/11:01:08.005805,1.8283936
2020/02/28/11:01:08.039488,1.8239232
2020/02/28/11:01:08.072408,1.7971008
2020/02/28/11:01:08.106607,1.810512
2020/02/28/11:01:08.139621,1.810512
2020/02/28/11:01:08.172650,1.8149824
2020/02/28/11:01:08.206092,1.8239232
2020/02/28/11:01:08.239734,1.832864
2020/02/28/11:01:08.273454,1.8283936
2020/02/28/11:01:08.306906,1.8194528
2020/02/28/11:01:08.340229,1.8194528
2020/02/28/11:01:08.373346,1.8239232
2020/02/28/11:01:08.406390,1.832864
2020/02/28/11:01:08.439722,1.8149824
2020/02/28/11:01:08.473388,1.8060416
2020/02/28/11:01:08.506240,1.8015712
2020/02/28/11:01:08.540323,1.810512
2020/02/28/11:01:08.573168,1.8239232
2020/02/28/11:01:08.606820,1.8194528
2020/02/28/11:01:08.640736,1.8149824
2020/02/28/11:01:08.674532,1.7926304
2020/02/28/11:01:08.706441,1.7926304
2020/02/28/11:01:08.740272,1.7926304
2020/02/28/11:01:08.774112,1.8149824
2020/02/28/11:01:08.807265,1.8149824
2020/02/28/11:01:08.840036,1.8060416
2020/02/28/11:01:08.874090,1.7792192
2020/02/28/11:01:08.907304,1.7479264
2020/02/28/11:01:08.940499,1.7479264
2020/02/28/11:01:08.973549,1.7613376
2020/02/28/11:01:09.007947,1.7613376
2020/02/28/11:01:09.040674,1.7613376
2020/02/28/11:01:09.074356,1.7568672
2020/02/28/11:01:09.107264,1.743456
2020/02/28/11:01:09.140851,1.7300448
2020/02/28/11:01:09.174599,1.721104
2020/02/28/11:01:09.207419,1.7121632
2020/02/28/11:01:09.241062,1.7032224
2020/02/28/11:01:09.274755,1.6942816
2020/02/28/11:01:09.307412,1.721104
2020/02/28/11:01:09.341118,1.743456
2020/02/28/11:01:09.374891,1.7747488
2020/02/28/11:01:09.407761,1.765808
2020/02/28/11:01:09.442088,1.7568672
2020/02/28/11:01:09.475299,1.7389856
2020/02/28/11:01:09.507894,1.7255744
2020/02/28/11:01:09.541679,1.7166336
2020/02/28/11:01:09.574711,1.698752
2020/02/28/11:01:09.609131,1.6853408
2020/02/28/11:01:09.641828,1.6719296
2020/02/28/11:01:09.674897,1.6629888
2020/02/28/11:01:09.708508,1.6451072
2020/02/28/11:01:09.742276,1.6495776
2020/02/28/11:01:09.775431,1.631696
2020/02/28/11:01:09.808544,1.654048
2020/02/28/11:01:09.842026,1.6674592
2020/02/28/11:01:09.875540,1.6674592
2020/02/28/11:01:09.908545,1.6629888
2020/02/28/11:01:09.942595,1.6585184
2020/02/28/11:01:09.974844,1.6495776
2020/02/28/11:01:10.009228,1.6272256
2020/02/28/11:01:10.042242,1.6182848
2020/02/28/11:01:10.075493,1.6004032
2020/02/28/11:01:10.108700,1.5914624
2020/02/28/11:01:10.142486,1.5914624
2020/02/28/11:01:10.176090,1.5735808
2020/02/28/11:01:10.208380,1.5735808
2020/02/28/11:01:10.242361,1.586992
2020/02/28/11:01:10.275256,1.586992
2020/02/28/11:01:10.309041,1.586992
2020/02/28/11:01:10.343113,1.5735808
2020/02/28/11:01:10.376264,1.5601696
2020/02/28/11:01:10.408982,1.5556992
2020/02/28/11:01:10.442777,1.5467584
2020/02/28/11:01:10.476521,1.5333472
2020/02/28/11:01:10.509323,1.5244064
2020/02/28/11:01:10.543327,1.5244064
2020/02/28/11:01:10.576271,1.5154656
2020/02/28/11:01:10.609836,1.5109952
2020/02/28/11:01:10.643141,1.5020544
2020/02/28/11:01:10.675880,1.4931136
2020/02/28/11:01:10.710056,1.4886432
2020/02/28/11:01:10.742910,1.4886432
2020/02/28/11:01:10.775772,1.475232
2020/02/28/11:01:10.809411,1.475232
2020/02/28/11:01:10.843121,1.4662912
2020/02/28/11:01:10.876025,1.4573504
2020/02/28/11:01:10.909325,1.430528
2020/02/28/11:01:10.943381,1.4215872
2020/02/28/11:01:10.976723,1.3902944
2020/02/28/11:01:11.009249,1.363472
2020/02/28/11:01:11.043245,1.3679424
2020/02/28/11:01:11.076974,1.3947648
2020/02/28/11:01:11.109818,1.4171168
2020/02/28/11:01:11.142628,1.408176
2020/02/28/11:01:11.176744,1.363472
2020/02/28/11:01:11.209488,1.3142976
2020/02/28/11:01:11.243213,1.3008864
2020/02/28/11:01:11.276417,1.318768
2020/02/28/11:01:11.310986,1.3321792
2020/02/28/11:01:11.343673,1.3232384
2020/02/28/11:01:11.377129,1.2830048
2020/02/28/11:01:11.410287,1.2427712
2020/02/28/11:01:11.443534,1.2427712
2020/02/28/11:01:11.476774,1.2427712
2020/02/28/11:01:11.510421,1.251712
2020/02/28/11:01:11.543559,1.251712
2020/02/28/11:01:11.576787,1.2025376
2020/02/28/11:01:11.610780,1.1712448
2020/02/28/11:01:11.643978,1.1667744
2020/02/28/11:01:11.677694,1.1757152
2020/02/28/11:01:11.711326,1.1712448
2020/02/28/11:01:11.743651,1.1533632
2020/02/28/11:01:11.777722,1.1176
2020/02/28/11:01:11.810394,1.0907776
2020/02/28/11:01:11.844263,1.0907776
2020/02/28/11:01:11.877254,1.095248
2020/02/28/11:01:11.911025,1.072896
2020/02/28/11:01:11.943684,1.0550144
2020/02/28/11:01:11.977700,1.0147808
2020/02/28/11:01:12.010893,0.9968992
2020/02/28/11:01:12.044816,0.9968992
2020/02/28/11:01:12.077400,1.0013696
2020/02/28/11:01:12.110937,0.9879584
2020/02/28/11:01:12.145470,0.9566656
2020/02/28/11:01:12.178528,0.9432544
2020/02/28/11:01:12.211614,0.9343136
2020/02/28/11:01:12.244406,0.9343136
2020/02/28/11:01:12.277670,0.9209024
2020/02/28/11:01:12.311161,0.8985504
2020/02/28/11:01:12.344416,0.871728
2020/02/28/11:01:12.378530,0.871728
2020/02/28/11:01:12.411611,0.8583168
2020/02/28/11:01:12.444744,0.8449056
2020/02/28/11:01:12.479072,0.827024
2020/02/28/11:01:12.512197,0.7957312
2020/02/28/11:01:12.545133,0.7912608
2020/02/28/11:01:12.578757,0.7912608
2020/02/28/11:01:12.611730,0.78232
2020/02/28/11:01:12.645780,0.7554976
2020/02/28/11:01:12.678644,0.737616
2020/02/28/11:01:12.712266,0.7197344
2020/02/28/11:01:12.745470,0.715264
2020/02/28/11:01:12.779251,0.7107936
2020/02/28/11:01:12.812054,0.6884416
2020/02/28/11:01:12.845903,0.6571488
2020/02/28/11:01:12.879635,0.6437376
2020/02/28/11:01:12.912743,0.6347968
2020/02/28/11:01:12.945837,0.6347968
2020/02/28/11:01:12.979641,0.6347968
2020/02/28/11:01:13.012910,0.603504
2020/02/28/11:01:13.045979,0.5766816
2020/02/28/11:01:13.080154,0.5722112
2020/02/28/11:01:13.113245,0.5588
2020/02/28/11:01:13.145881,0.5543296
2020/02/28/11:01:13.179708,0.5409184
2020/02/28/11:01:13.213448,0.5185664
2020/02/28/11:01:13.246773,0.5006848
2020/02/28/11:01:13.281167,0.4962144
2020/02/28/11:01:13.312894,0.491744
2020/02/28/11:01:13.345756,0.4783328
2020/02/28/11:01:13.379551,0.4649216
2020/02/28/11:01:13.413369,0.4425696
2020/02/28/11:01:13.445764,0.4336288
2020/02/28/11:01:13.479923,0.4336288
2020/02/28/11:01:13.512724,0.4291584
2020/02/28/11:01:13.546169,0.4112768
