time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.enabled,.override_active,.command_output_fault,.input_output_fault,.output_reported_fault,.pacmod_fault,.vehicle_fault,.manual_input,.command,.output
2020/02/28/11:00:09.434655,8921,1582909209,434569260,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:09.468245,8922,1582909209,468161147,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:09.501489,8923,1582909209,501415308,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:09.535594,8924,1582909209,535486894,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:09.567466,8925,1582909209,567368813,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:09.601286,8926,1582909209,601219343,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:09.634488,8927,1582909209,634387892,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:09.668502,8928,1582909209,668453548,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:09.701363,8929,1582909209,701293109,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:09.734825,8930,1582909209,734730789,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:09.767990,8931,1582909209,767939490,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:09.800714,8932,1582909209,800658560,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:09.834997,8933,1582909209,834911684,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:09.868016,8934,1582909209,867950838,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:09.901209,8935,1582909209,901157268,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:09.935132,8936,1582909209,935034883,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:09.968158,8937,1582909209,968090507,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.001818,8938,1582909210,1722108,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.035223,8939,1582909210,35149408,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.068558,8940,1582909210,68461595,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.101664,8941,1582909210,101572056,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.134464,8942,1582909210,134409479,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.167768,8943,1582909210,167709396,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.201915,8944,1582909210,201808325,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.235016,8945,1582909210,234955774,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.268898,8946,1582909210,268674113,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.301594,8947,1582909210,301490292,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.335410,8948,1582909210,335311451,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.368112,8949,1582909210,368056558,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.402287,8950,1582909210,402196829,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.434992,8951,1582909210,434938357,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.468753,8952,1582909210,468666052,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.502117,8953,1582909210,502030629,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.534846,8954,1582909210,534750364,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.568687,8955,1582909210,568630550,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.601425,8956,1582909210,601371436,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.635425,8957,1582909210,635369067,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.669201,8958,1582909210,669141243,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.702178,8959,1582909210,702106805,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.736035,8960,1582909210,735976824,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.768661,8961,1582909210,768610055,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.802647,8962,1582909210,802543914,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.836273,8963,1582909210,836149118,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.869979,8964,1582909210,869921281,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.902260,8965,1582909210,902199936,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.936238,8966,1582909210,936176597,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:10.969509,8967,1582909210,969390275,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.003574,8968,1582909211,3462309,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.036476,8969,1582909211,36355486,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.068941,8970,1582909211,68876881,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.102601,8971,1582909211,102512297,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.135954,8972,1582909211,135861591,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.168950,8973,1582909211,168866600,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.202866,8974,1582909211,202763223,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.235338,8975,1582909211,235264903,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.270262,8976,1582909211,270186526,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.301970,8977,1582909211,301918637,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.336051,8978,1582909211,335998060,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.369140,8979,1582909211,368998711,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.403161,8980,1582909211,403097322,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.435205,8981,1582909211,435084744,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.468670,8982,1582909211,468613525,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.502606,8983,1582909211,502548182,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.536659,8984,1582909211,536595868,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.569424,8985,1582909211,569336106,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.602132,8986,1582909211,602068665,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.635929,8987,1582909211,635859945,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.669043,8988,1582909211,668940878,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.702642,8989,1582909211,702542358,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.736726,8990,1582909211,736621827,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.769279,8991,1582909211,769217106,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.803110,8992,1582909211,802979914,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.836688,8993,1582909211,836630740,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.869828,8994,1582909211,869733745,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.902639,8995,1582909211,902584391,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.936013,8996,1582909211,935952458,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:11.969855,8997,1582909211,969768024,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:12.002627,8998,1582909212,2537892,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:12.036402,8999,1582909212,36317352,pacmod,False,False,False,False,False,False,False,0.174,0.0,0.174
2020/02/28/11:00:12.069437,9000,1582909212,69372994,pacmod,False,False,False,False,False,False,False,0.175,0.0,0.175
2020/02/28/11:00:12.103076,9001,1582909212,102952649,pacmod,False,False,False,False,False,False,False,0.185,0.0,0.185
2020/02/28/11:00:12.136120,9002,1582909212,136061179,pacmod,False,False,False,False,False,False,False,0.185,0.0,0.185
2020/02/28/11:00:12.170217,9003,1582909212,170137528,pacmod,False,False,False,False,False,False,False,0.184,0.0,0.184
2020/02/28/11:00:12.202732,9004,1582909212,202668911,pacmod,False,False,False,False,False,False,False,0.184,0.0,0.184
2020/02/28/11:00:12.236594,9005,1582909212,236513678,pacmod,False,False,False,False,False,False,False,0.184,0.0,0.184
2020/02/28/11:00:12.270413,9006,1582909212,270358007,pacmod,False,False,False,False,False,False,False,0.184,0.0,0.184
2020/02/28/11:00:12.303962,9007,1582909212,303876877,pacmod,False,False,False,False,False,False,False,0.181,0.0,0.181
2020/02/28/11:00:12.337797,9008,1582909212,337693382,pacmod,False,False,False,False,False,False,False,0.182,0.0,0.182
2020/02/28/11:00:12.370232,9009,1582909212,370159088,pacmod,False,False,False,False,False,False,False,0.182,0.0,0.182
2020/02/28/11:00:12.403309,9010,1582909212,403243348,pacmod,False,False,False,False,False,False,False,0.181,0.0,0.181
2020/02/28/11:00:12.437655,9011,1582909212,437549197,pacmod,False,False,False,False,False,False,False,0.182,0.0,0.182
2020/02/28/11:00:12.471318,9012,1582909212,471220183,pacmod,False,False,False,False,False,False,False,0.182,0.0,0.182
2020/02/28/11:00:12.504045,9013,1582909212,503955293,pacmod,False,False,False,False,False,False,False,0.182,0.0,0.182
2020/02/28/11:00:12.537274,9014,1582909212,537194495,pacmod,False,False,False,False,False,False,False,0.182,0.0,0.182
2020/02/28/11:00:12.570532,9015,1582909212,570419615,pacmod,False,False,False,False,False,False,False,0.182,0.0,0.182
2020/02/28/11:00:12.603219,9016,1582909212,603158397,pacmod,False,False,False,False,False,False,False,0.182,0.0,0.182
2020/02/28/11:00:12.636398,9017,1582909212,636341230,pacmod,False,False,False,False,False,False,False,0.182,0.0,0.182
2020/02/28/11:00:12.670036,9018,1582909212,669986453,pacmod,False,False,False,False,False,False,False,0.188,0.0,0.188
2020/02/28/11:00:12.703837,9019,1582909212,703769825,pacmod,False,False,False,False,False,False,False,0.188,0.0,0.188
2020/02/28/11:00:12.736708,9020,1582909212,736642721,pacmod,False,False,False,False,False,False,False,0.189,0.0,0.189
2020/02/28/11:00:12.770274,9021,1582909212,770221302,pacmod,False,False,False,False,False,False,False,0.191,0.0,0.191
2020/02/28/11:00:12.804125,9022,1582909212,804048532,pacmod,False,False,False,False,False,False,False,0.194,0.0,0.194
2020/02/28/11:00:12.837148,9023,1582909212,837085049,pacmod,False,False,False,False,False,False,False,0.194,0.0,0.194
2020/02/28/11:00:12.870594,9024,1582909212,870481343,pacmod,False,False,False,False,False,False,False,0.194,0.0,0.194
2020/02/28/11:00:12.903263,9025,1582909212,903172336,pacmod,False,False,False,False,False,False,False,0.193,0.0,0.193
2020/02/28/11:00:12.936935,9026,1582909212,936834484,pacmod,False,False,False,False,False,False,False,0.193,0.0,0.193
2020/02/28/11:00:12.970038,9027,1582909212,969976508,pacmod,False,False,False,False,False,False,False,0.192,0.0,0.192
2020/02/28/11:00:13.003717,9028,1582909213,3627372,pacmod,False,False,False,False,False,False,False,0.193,0.0,0.193
2020/02/28/11:00:13.037501,9029,1582909213,37396053,pacmod,False,False,False,False,False,False,False,0.195,0.0,0.195
2020/02/28/11:00:13.070540,9030,1582909213,70448846,pacmod,False,False,False,False,False,False,False,0.201,0.0,0.201
2020/02/28/11:00:13.104211,9031,1582909213,104149463,pacmod,False,False,False,False,False,False,False,0.207,0.0,0.207
2020/02/28/11:00:13.136994,9032,1582909213,136906119,pacmod,False,False,False,False,False,False,False,0.219,0.0,0.219
2020/02/28/11:00:13.171152,9033,1582909213,171101666,pacmod,False,False,False,False,False,False,False,0.232,0.0,0.232
2020/02/28/11:00:13.203601,9034,1582909213,203520801,pacmod,False,False,False,False,False,False,False,0.244,0.0,0.244
2020/02/28/11:00:13.237482,9035,1582909213,237423350,pacmod,False,False,False,False,False,False,False,0.26,0.0,0.26
2020/02/28/11:00:13.270462,9036,1582909213,270377441,pacmod,False,False,False,False,False,False,False,0.278,0.0,0.278
2020/02/28/11:00:13.303624,9037,1582909213,303527597,pacmod,False,False,False,False,False,False,False,0.29,0.0,0.29
2020/02/28/11:00:13.337397,9038,1582909213,337307069,pacmod,False,False,False,False,False,False,False,0.302,0.0,0.302
2020/02/28/11:00:13.371332,9039,1582909213,371273215,pacmod,False,False,False,False,False,False,False,0.31,0.0,0.31
2020/02/28/11:00:13.404442,9040,1582909213,404324058,pacmod,False,False,False,False,False,False,False,0.313,0.0,0.313
2020/02/28/11:00:13.437223,9041,1582909213,437112699,pacmod,False,False,False,False,False,False,False,0.315,0.0,0.315
2020/02/28/11:00:13.471121,9042,1582909213,471066717,pacmod,False,False,False,False,False,False,False,0.315,0.0,0.315
2020/02/28/11:00:13.504389,9043,1582909213,504261967,pacmod,False,False,False,False,False,False,False,0.315,0.0,0.315
2020/02/28/11:00:13.537031,9044,1582909213,536981018,pacmod,False,False,False,False,False,False,False,0.316,0.0,0.316
2020/02/28/11:00:13.570806,9045,1582909213,570717672,pacmod,False,False,False,False,False,False,False,0.318,0.0,0.318
2020/02/28/11:00:13.604736,9046,1582909213,604626336,pacmod,False,False,False,False,False,False,False,0.321,0.0,0.321
2020/02/28/11:00:13.637473,9047,1582909213,637411617,pacmod,False,False,False,False,False,False,False,0.324,0.0,0.324
2020/02/28/11:00:13.671360,9048,1582909213,671210704,pacmod,False,False,False,False,False,False,False,0.329,0.0,0.329
2020/02/28/11:00:13.704802,9049,1582909213,704729684,pacmod,False,False,False,False,False,False,False,0.334,0.0,0.334
2020/02/28/11:00:13.737584,9050,1582909213,737508247,pacmod,False,False,False,False,False,False,False,0.339,0.0,0.339
2020/02/28/11:00:13.771582,9051,1582909213,771484038,pacmod,False,False,False,False,False,False,False,0.344,0.0,0.344
2020/02/28/11:00:13.804656,9052,1582909213,804598833,pacmod,False,False,False,False,False,False,False,0.348,0.0,0.348
2020/02/28/11:00:13.838568,9053,1582909213,838456549,pacmod,False,False,False,False,False,False,False,0.352,0.0,0.352
2020/02/28/11:00:13.871682,9054,1582909213,871602608,pacmod,False,False,False,False,False,False,False,0.357,0.0,0.357
2020/02/28/11:00:13.905012,9055,1582909213,904914614,pacmod,False,False,False,False,False,False,False,0.362,0.0,0.362
2020/02/28/11:00:13.938629,9056,1582909213,938530508,pacmod,False,False,False,False,False,False,False,0.368,0.0,0.368
2020/02/28/11:00:13.972631,9057,1582909213,972524748,pacmod,False,False,False,False,False,False,False,0.374,0.0,0.374
2020/02/28/11:00:14.006070,9058,1582909214,5916106,pacmod,False,False,False,False,False,False,False,0.378,0.0,0.378
2020/02/28/11:00:14.038224,9059,1582909214,38160445,pacmod,False,False,False,False,False,False,False,0.381,0.0,0.381
2020/02/28/11:00:14.071149,9060,1582909214,71065348,pacmod,False,False,False,False,False,False,False,0.382,0.0,0.382
2020/02/28/11:00:14.104977,9061,1582909214,104897194,pacmod,False,False,False,False,False,False,False,0.383,0.0,0.383
2020/02/28/11:00:14.138375,9062,1582909214,138288265,pacmod,False,False,False,False,False,False,False,0.384,0.0,0.384
2020/02/28/11:00:14.172043,9063,1582909214,171941393,pacmod,False,False,False,False,False,False,False,0.387,0.0,0.387
2020/02/28/11:00:14.204777,9064,1582909214,204654923,pacmod,False,False,False,False,False,False,False,0.393,0.0,0.393
2020/02/28/11:00:14.238450,9065,1582909214,238377118,pacmod,False,False,False,False,False,False,False,0.404,0.0,0.404
2020/02/28/11:00:14.271441,9066,1582909214,271285058,pacmod,False,False,False,False,False,False,False,0.417,0.0,0.417
2020/02/28/11:00:14.304979,9067,1582909214,304871208,pacmod,False,False,False,False,False,False,False,0.445,0.0,0.445
2020/02/28/11:00:14.339345,9068,1582909214,339276194,pacmod,False,False,False,False,False,False,False,0.487,0.0,0.487
2020/02/28/11:00:14.372745,9069,1582909214,372614883,pacmod,False,False,False,False,False,False,False,0.522,0.0,0.522
2020/02/28/11:00:14.405630,9070,1582909214,405537306,pacmod,False,False,False,False,False,False,False,0.567,0.0,0.567
2020/02/28/11:00:14.438842,9071,1582909214,438773813,pacmod,False,False,False,False,False,False,False,0.598,0.0,0.598
2020/02/28/11:00:14.472112,9072,1582909214,472030482,pacmod,False,False,False,False,False,False,False,0.63,0.0,0.63
2020/02/28/11:00:14.504814,9073,1582909214,504744135,pacmod,False,False,False,False,False,False,False,0.654,0.0,0.654
2020/02/28/11:00:14.538184,9074,1582909214,538130839,pacmod,False,False,False,False,False,False,False,0.669,0.0,0.669
2020/02/28/11:00:14.571939,9075,1582909214,571887915,pacmod,False,False,False,False,False,False,False,0.688,0.0,0.688
2020/02/28/11:00:14.605882,9076,1582909214,605790492,pacmod,False,False,False,False,False,False,False,0.704,0.0,0.704
2020/02/28/11:00:14.639156,9077,1582909214,639075460,pacmod,False,False,False,False,False,False,False,0.717,0.0,0.717
2020/02/28/11:00:14.671709,9078,1582909214,671655416,pacmod,False,False,False,False,False,False,False,0.736,0.0,0.736
2020/02/28/11:00:14.705512,9079,1582909214,705421030,pacmod,False,False,False,False,False,False,False,0.751,0.0,0.751
2020/02/28/11:00:14.738616,9080,1582909214,738561620,pacmod,False,False,False,False,False,False,False,0.78,0.0,0.78
2020/02/28/11:00:14.772759,9081,1582909214,772667275,pacmod,False,False,False,False,False,False,False,0.832,0.0,0.832
2020/02/28/11:00:14.805912,9082,1582909214,805843583,pacmod,False,False,False,False,False,False,False,0.879,0.0,0.879
2020/02/28/11:00:14.839712,9083,1582909214,839657318,pacmod,False,False,False,False,False,False,False,0.952,0.0,0.952
2020/02/28/11:00:14.872314,9084,1582909214,872206934,pacmod,False,False,False,False,False,False,False,1.029,0.0,1.029
2020/02/28/11:00:14.905979,9085,1582909214,905914532,pacmod,False,False,False,False,False,False,False,1.084,0.0,1.084
2020/02/28/11:00:14.939535,9086,1582909214,939426000,pacmod,False,False,False,False,False,False,False,1.15,0.0,1.15
2020/02/28/11:00:14.972688,9087,1582909214,972589670,pacmod,False,False,False,False,False,False,False,1.188,0.0,1.188
2020/02/28/11:00:15.006592,9088,1582909215,6525791,pacmod,False,False,False,False,False,False,False,1.225,0.0,1.225
