-0.0968895, -0.582775, -9.76981, 3.40527, -0.0844934
-0.0910926, -0.534521, -9.78103, 3.40487, -0.0860075
-0.1067, -0.536803, -9.77702, 3.40701, -0.0849809
-0.0948043, -0.53801, -9.75686, 3.40657, -0.0864647
-0.0936964, -0.56158, -9.7644, 3.40615, -0.0881167
-0.0895136, -0.594177, -9.75567, 3.40598, -0.0889686
-0.0795879, -0.588392, -9.79255, 3.40558, -0.0905411
-0.0603507, -0.579022, -9.7683, 3.40528, -0.0920754
-0.0585662, -0.544967, -9.74478, 3.40691, -0.0860333
-0.0501831, -0.55735, -9.75571, 3.40663, -0.0874568
-0.0664544, -0.548978, -9.77857, 3.40634, -0.088865
-0.0735166, -0.561874, -9.75702, 3.40625, -0.0895474
-0.0687117, -0.54035, -9.76751, 3.40603, -0.0910007
-0.0844089, -0.544486, -9.76665, 3.40577, -0.0924298
-0.0773602, -0.530593, -9.7497, 3.40996, -0.082733
-0.106288, -0.553086, -9.78939, 3.4098, -0.0841252
-0.110665, -0.577759, -9.71298, 3.40964, -0.0854831
-0.113709, -0.548758, -9.70678, 3.4095, -0.0862658
-0.093628, -0.556545, -9.76465, 3.40937, -0.0875071
-0.0815132, -0.558386, -9.75708, 3.40928, -0.0890117
-0.0730956, -0.546012, -9.7269, 3.41662, -0.0807811
-0.0489391, -0.540088, -9.74163, 3.41655, -0.0820315
-0.0682243, -0.569657, -9.75415, 3.41657, -0.0833227
-0.07739, -0.583572, -9.76937, 3.41647, -0.0840077
-0.092738, -0.572, -9.7641, 3.41645, -0.0851863
-0.09328, -0.564828, -9.75382, 3.41635, -0.0864203
-0.0796438, -0.565558, -9.7618, 3.42348, -0.0756292
-0.0796456, -0.560076, -9.75611, 3.4236, -0.0767394
-0.0997137, -0.534618, -9.7251, 3.42365, -0.0778051
-0.0803397, -0.567323, -9.75943, 3.42374, -0.0784015
-0.0893413, -0.545555, -9.75547, 3.42389, -0.0795308
-0.0940188, -0.576738, -9.76578, 3.42383, -0.0806784
-0.106361, -0.562263, -9.82931, 3.4251, -0.0782689
-0.0930847, -0.561446, -9.75531, 3.42522, -0.0793882
-0.0745006, -0.56542, -9.75295, 3.42539, -0.080488
-0.0887876, -0.570447, -9.73459, 3.42543, -0.0810534
-0.0666333, -0.54648, -9.73943, 3.42546, -0.0821276
-0.0842028, -0.554273, -9.74417, 3.42556, -0.083161
-0.0951233, -0.530572, -9.7543, 3.42567, -0.0837391
-0.0947453, -0.58683, -9.75938, 3.42342, -0.0828074
-0.0788667, -0.556056, -9.75855, 3.42345, -0.0838682
-0.0871029, -0.563231, -9.73299, 3.42343, -0.0843998
-0.0989533, -0.555843, -9.7716, 3.42353, -0.0854504
-0.0732003, -0.541915, -9.76051, 3.42368, -0.0865366
-0.0874949, -0.535886, -9.76572, 3.42521, -0.0826114
-0.0567522, -0.535988, -9.75114, 3.42539, -0.0836256
-0.0616162, -0.554814, -9.76383, 3.42548, -0.0846915
-0.0582764, -0.558869, -9.74, 3.42554, -0.0852045
-0.0957868, -0.57551, -9.78687, 3.42575, -0.086307
-0.082875, -0.566874, -9.75416, 3.42588, -0.0873426
-0.0575908, -0.562964, -9.75182, 3.42377, -0.082751
-0.0614707, -0.541323, -9.76216, 3.42397, -0.0836825
-0.10388, -0.570413, -9.74035, 3.42403, -0.0846386
-0.0701845, -0.566356, -9.77078, 3.42408, -0.0851289
-0.0931284, -0.558699, -9.79419, 3.42428, -0.0861069
-0.0845322, -0.53217, -9.74506, 3.42446, -0.0871648
-0.0872013, -0.544333, -9.74811, 3.41817, -0.0759631
-0.0781601, -0.549517, -9.79869, 3.41827, -0.0767854
-0.0730433, -0.541067, -9.76287, 3.41829, -0.0776539
-0.081738, -0.584351, -9.74909, 3.41828, -0.0780897
-0.0709718, -0.541926, -9.74773, 3.41842, -0.0789556
-0.0889704, -0.558327, -9.75933, 3.41842, -0.0797113
-0.0860355, -0.545216, -9.74013, 3.41951, -0.0778086
-0.0688604, -0.58184, -9.76726, 3.41957, -0.0787422
-0.102914, -0.565928, -9.74058, 3.41967, -0.0795792
-0.0773832, -0.558739, -9.74374, 3.41966, -0.0799295
-0.0751542, -0.557171, -9.75693, 3.41973, -0.0807355
-0.0654771, -0.562655, -9.78518, 3.41985, -0.0815801
-0.0953918, -0.548088, -9.77567, 3.41986, -0.0820169
-0.102859, -0.581003, -9.73642, 3.42019, -0.0785755
-0.0826174, -0.553548, -9.73094, 3.42027, -0.0793697
-0.0839141, -0.549011, -9.78347, 3.4202, -0.0797541
-0.0753523, -0.570161, -9.76024, 3.42027, -0.0805102
-0.0836743, -0.564561, -9.78529, 3.42036, -0.0812532
-0.0791147, -0.558233, -9.76315, 3.42189, -0.0782926
-0.0850859, -0.565489, -9.74616, 3.42195, -0.0790829
-0.0795867, -0.575908, -9.77104, 3.42203, -0.0797847
-0.0714697, -0.571463, -9.77617, 3.422, -0.0802276
-0.0938226, -0.554446, -9.77076, 3.42214, -0.0809307
-0.0681736, -0.576102, -9.7353, 3.42221, -0.0816324
-0.0840859, -0.542881, -9.77453, 3.42333, -0.0745881
-0.0913337, -0.565042, -9.76559, 3.42343, -0.0752206
-0.0614371, -0.562021, -9.75978, 3.42353, -0.0758282
-0.0659684, -0.538185, -9.7619, 3.42364, -0.07619
-0.0809778, -0.564517, -9.77188, 3.42377, -0.0768001
-0.096967, -0.534909, -9.78252, 3.42397, -0.0775096
-0.089428, -0.573429, -9.76031, 3.42654, -0.072872
-0.0789558, -0.552755, -9.80671, 3.42677, -0.0734229
-0.0723649, -0.581267, -9.77902, 3.42696, -0.0740466
-0.0728271, -0.580827, -9.74373, 3.4271, -0.0747103
-0.0927298, -0.562998, -9.74923, 3.42722, -0.0749712
-0.0766173, -0.538465, -9.76038, 3.42734, -0.0756281
-0.0932284, -0.585785, -9.74752, 3.43493, -0.0633266
-0.0821673, -0.567745, -9.71111, 3.43521, -0.0638409
-0.0884604, -0.579554, -9.74379, 3.43549, -0.0642627
-0.110448, -0.566292, -9.7396, 3.43557, -0.0645429
-0.0884121, -0.556584, -9.78184, 3.43585, -0.0649819
-0.0695469, -0.546713, -9.7333, 3.43615, -0.0652962
-0.0835875, -0.559236, -9.76003, 3.43626, -0.0655263
-0.0501632, -0.573654, -9.7646, 3.4472, -0.0565264
-0.0627829, -0.536826, -9.78159, 3.44767, -0.0568205
-0.0676209, -0.556177, -9.74589, 3.44788, -0.0569898
-0.0887952, -0.55767, -9.76959, 3.44832, -0.0573137
-0.07168, -0.565852, -9.74128, 3.44878, -0.0576963
-0.0850641, -0.579779, -9.75467, 3.43046, -0.043386
-0.0747534, -0.585047, -9.78586, 3.43068, -0.0436542
-0.0744345, -0.540556, -9.75242, 3.4309, -0.0437521
-0.0946192, -0.56047, -9.77209, 3.43106, -0.0438353
-0.0749694, -0.572486, -9.77229, 3.43124, -0.0439168
-0.0984486, -0.544937, -9.76393, 3.4316, -0.0440952
-0.0842176, -0.565468, -9.75819, 3.43681, -0.040558
-0.0710951, -0.577944, -9.71203, 3.43715, -0.0405792
-0.111908, -0.558093, -9.768, 3.43749, -0.0406676
-0.1016, -0.564295, -9.75887, 3.43781, -0.0406968
-0.0812358, -0.566384, -9.75159, 3.43797, -0.0407191
-0.0842039, -0.569095, -9.75471, 3.43824, -0.0407311
-0.0739209, -0.579841, -9.76814, 3.43119, -0.0444534
-0.0781768, -0.549328, -9.8005, 3.4314, -0.0445427
-0.0615451, -0.545107, -9.7157, 3.43162, -0.0447308
-0.0944093, -0.547231, -9.74432, 3.43193, -0.0448304
-0.0975655, -0.580036, -9.75271, 3.43219, -0.0448873
-0.0969692, -0.575047, -9.78137, 3.43239, -0.0450123
-0.0781642, -0.577547, -9.73668, 3.43047, -0.0451077
-0.0602127, -0.567864, -9.80202, 3.43058, -0.0451839
-0.0704286, -0.560317, -9.77361, 3.43091, -0.0453222
-0.0753364, -0.583635, -9.79504, 3.43111, -0.0454675
-0.0902967, -0.554087, -9.74926, 3.43127, -0.0454953
-0.0734932, -0.561211, -9.78267, 3.43156, -0.0456166
-0.0983143, -0.570533, -9.77255, 3.43283, -0.0448461
-0.0785621, -0.563612, -9.78894, 3.43292, -0.044939
-0.0702186, -0.554272, -9.76203, 3.43319, -0.0450917
-0.108695, -0.576752, -9.73238, 3.43361, -0.0451487
-0.0906106, -0.559574, -9.78505, 3.43373, -0.0452261
-0.0787838, -0.564525, -9.79665, 3.4341, -0.0452751
-0.079748, -0.581673, -9.77624, 3.43328, -0.0369788
-0.0633403, -0.565725, -9.73191, 3.4334, -0.0369787
-0.0645177, -0.573692, -9.76915, 3.43377, -0.0370001
-0.0563632, -0.560941, -9.77465, 3.43404, -0.0370729
-0.0734634, -0.571088, -9.75297, 3.43431, -0.0370952
-0.0625634, -0.55146, -9.76096, 3.43463, -0.0370432
-0.0992202, -0.551469, -9.76125, 3.44129, -0.0245071
-0.100762, -0.576391, -9.77186, 3.44152, -0.0243943
-0.0743921, -0.556506, -9.73612, 3.44195, -0.0243646
-0.0859688, -0.575554, -9.76746, 3.44243, -0.024197
-0.0977946, -0.565352, -9.76523, 3.44265, -0.024172
-0.0935535, -0.566472, -9.74948, 3.44309, -0.0239755
-0.0859381, -0.54933, -9.74891, 3.44084, -0.0300602
-0.0737842, -0.550444, -9.7486, 3.44105, -0.0300404
-0.0808187, -0.538144, -9.75788, 3.44147, -0.029913
-0.0605331, -0.574906, -9.72912, 3.44181, -0.0299519
-0.0758911, -0.552895, -9.7441, 3.44204, -0.0299341
-0.0933496, -0.567654, -9.74425, 3.44245, -0.0298439
-0.0938847, -0.560124, -9.73065, 3.44596, -0.0231078
-0.0889498, -0.574171, -9.75744, 3.44618, -0.0230449
-0.0799902, -0.563374, -9.7917, 3.4466, -0.0229891
-0.0766306, -0.544414, -9.75129, 3.4472, -0.0227767
-0.109852, -0.561158, -9.78029, 3.44739, -0.0227956
-0.0840572, -0.568804, -9.77501, 3.44793, -0.022681
-0.0871433, -0.569503, -9.79931, 3.45171, -0.0194928
-0.0839099, -0.559131, -9.78324, 3.45195, -0.0195117
-0.0870163, -0.522986, -9.74038, 3.4525, -0.0193092
-0.0950392, -0.532245, -9.7248, 3.45308, -0.0192013
-0.0837698, -0.549893, -9.76351, 3.45329, -0.0191496
-0.0586651, -0.554945, -9.80194, 3.45388, -0.0189443
-0.0568232, -0.565553, -9.78601, 3.4556, -0.0154576
-0.0798402, -0.570335, -9.76375, 3.45588, -0.0154165
-0.0807219, -0.574282, -9.77225, 3.45645, -0.0152442
-0.0837109, -0.565444, -9.75583, 3.45706, -0.0150143
-0.0935106, -0.576793, -9.74029, 3.45741, -0.0149031
-0.0868569, -0.572345, -9.7367, 3.45796, -0.0147193
-0.0982612, -0.54381, -9.72532, 3.46202, -0.0118506
-0.0834799, -0.541817, -9.75954, 3.4624, -0.0116876
-0.0747535, -0.553457, -9.75988, 3.46305, -0.0114768
-0.0635404, -0.560689, -9.78994, 3.46371, -0.011324
-0.0816837, -0.56324, -9.80992, 3.46406, -0.0112254
-0.0626399, -0.530759, -9.76267, 3.46478, -0.0109687
-0.0668395, -0.553651, -9.73743, 3.46305, 0.000349127
-0.0842282, -0.569677, -9.74287, 3.46344, 0.000497131
-0.073176, -0.577852, -9.74544, 3.46405, 0.000779921
-0.0757149, -0.566235, -9.7485, 3.46471, 0.00106625
-0.0897914, -0.572588, -9.77441, 3.46497, 0.00130928
-0.0899935, -0.558241, -9.7698, 3.4656, 0.00163507
-0.0905276, -0.566174, -9.74878, 3.47, 0.0245008
-0.0912961, -0.549587, -9.76222, 3.47034, 0.0248437
-0.0704299, -0.548959, -9.76285, 3.47102, 0.0254983
-0.0944792, -0.550081, -9.73401, 3.47178, 0.0262002
-0.0889282, -0.54918, -9.7739, 3.47215, 0.0265059
-0.0655459, -0.557142, -9.75903, 3.47296, 0.0272132
-0.0642742, -0.571305, -9.77401, 3.48057, 0.0302066
-0.0744341, -0.556639, -9.77912, 3.48102, 0.0304664
-0.0703126, -0.569828, -9.76445, 3.48188, 0.0311648
-0.0909958, -0.555987, -9.7581, 3.48263, 0.0318541
-0.088132, -0.568538, -9.73483, 3.48313, 0.0321243
-0.0800574, -0.535604, -9.73587, 3.48395, 0.0328597
-0.0970668, -0.551204, -9.72607, 3.48549, 0.0294955
-0.0936987, -0.571765, -9.76115, 3.48589, 0.029781
-0.08696, -0.547311, -9.74568, 3.48676, 0.0304629
-0.0792307, -0.561846, -9.76452, 3.48759, 0.0309821
-0.0554547, -0.555129, -9.75298, 3.48809, 0.0312995
-0.0769312, -0.55695, -9.74263, 3.48899, 0.0319523
-0.0885395, -0.54102, -9.76331, 3.48852, 0.0403091
-0.0921673, -0.55435, -9.74839, 3.48907, 0.0406868
-0.105477, -0.573672, -9.74738, 3.48989, 0.0413782
-0.076083, -0.557761, -9.76377, 3.49081, 0.0421156
-0.0926788, -0.577595, -9.75263, 3.4913, 0.0424733
-0.086574, -0.568924, -9.7476, 3.49208, 0.0431354
-0.0864047, -0.570867, -9.75863, 3.49839, 0.0485956
-0.102289, -0.563222, -9.74118, 3.49889, 0.048935
-0.0723463, -0.569363, -9.75228, 3.49984, 0.0497755
-0.0848322, -0.569215, -9.77125, 3.50076, 0.0505732
-0.0696282, -0.569919, -9.7943, 3.50126, 0.0508945
-0.06761, -0.534205, -9.78825, 3.50233, 0.0516901
-0.0597125, -0.553454, -9.75999, 3.49224, 0.0481591
-0.078056, -0.564634, -9.79312, 3.49268, 0.0485416
-0.0579755, -0.586483, -9.75082, 3.49351, 0.0492354
-0.0603838, -0.558925, -9.76332, 3.49442, 0.0499643
-0.0834668, -0.554549, -9.75361, 3.49482, 0.050324
-0.0929675, -0.567479, -9.77753, 3.49571, 0.0510597
-0.0912401, -0.565266, -9.72454, 3.48742, 0.050725
-0.101001, -0.575741, -9.77742, 3.48787, 0.0510956
-0.0949726, -0.553353, -9.7412, 3.48858, 0.0518322
-0.0712273, -0.547321, -9.7344, 3.48932, 0.0526105
-0.0699068, -0.560286, -9.74612, 3.48974, 0.0529922
-0.0780347, -0.570432, -9.77754, 3.4905, 0.0536519
-0.0819955, -0.571473, -9.75625, 3.4884, 0.0568459
-0.0697315, -0.556798, -9.76471, 3.48884, 0.0572227
-0.0818052, -0.554986, -9.76653, 3.48963, 0.0579349
-0.0897376, -0.565837, -9.73797, 3.49033, 0.05878
-0.0783966, -0.563583, -9.76445, 3.49069, 0.0591293
-0.10464, -0.572489, -9.75752, 3.49141, 0.0598715
-0.0851947, -0.57613, -9.74137, 3.48248, 0.0616876
-0.061807, -0.568708, -9.75876, 3.4828, 0.0621535
-0.0865491, -0.556998, -9.75515, 3.48352, 0.0628042
-0.0750571, -0.539732, -9.77827, 3.48412, 0.0636071
-0.082652, -0.573344, -9.76836, 3.48446, 0.0639634
-0.0651427, -0.561766, -9.74057, 3.48515, 0.0646438
-0.107148, -0.553989, -9.7719, 3.47636, 0.0634349
-0.0903677, -0.559052, -9.7818, 3.47667, 0.0637254
-0.0819779, -0.563704, -9.74176, 3.47719, 0.0643928
-0.109113, -0.562309, -9.71916, 3.47773, 0.0651817
-0.0948589, -0.57417, -9.75171, 3.47803, 0.0654674
-0.0797634, -0.559969, -9.75651, 3.47852, 0.066203
-0.0836141, -0.571408, -9.76916, 3.47442, 0.0692525
-0.0964682, -0.564809, -9.79898, 3.47468, 0.069555
-0.0877114, -0.55481, -9.74928, 3.47519, 0.0702864
-0.0691162, -0.547122, -9.77606, 3.47564, 0.0709903
-0.0862628, -0.555787, -9.76988, 3.47593, 0.0713318
-0.0641839, -0.521, -9.75948, 3.47639, 0.072143
-0.06617, -0.5634, -9.74543, 3.46416, 0.0673834
-0.10323, -0.56454, -9.73218, 3.46434, 0.0677357
-0.0636049, -0.58651, -9.76037, 3.46471, 0.0682831
-0.0720137, -0.549703, -9.75937, 3.46508, 0.0689732
-0.0591757, -0.578668, -9.79925, 3.46517, 0.0693155
-0.092499, -0.548314, -9.76239, 3.46549, 0.0698395
-0.0811834, -0.541087, -9.75853, 3.45982, 0.0710964
-0.0744786, -0.576263, -9.73118, 3.45996, 0.0713622
-0.0756475, -0.553165, -9.76079, 3.46013, 0.0720343
-0.104663, -0.568602, -9.78861, 3.46037, 0.0725677
-0.0972405, -0.549713, -9.78325, 3.46052, 0.0728948
-0.110536, -0.583481, -9.78453, 3.46068, 0.0735601
-0.0922098, -0.586188, -9.74689, 3.4632, 0.0793407
-0.0811124, -0.570771, -9.77863, 3.4633, 0.079635
-0.091931, -0.563691, -9.75103, 3.46351, 0.0803018
-0.0904676, -0.555275, -9.75204, 3.46377, 0.0809375
-0.0559871, -0.559368, -9.76142, 3.46382, 0.081303
-0.0816589, -0.563542, -9.77124, 3.46407, 0.0819795
-0.0846827, -0.54781, -9.7707, 3.45953, 0.0846606
-0.0765061, -0.574326, -9.77705, 3.4597, 0.0850471
-0.0815949, -0.555406, -9.74264, 3.45984, 0.0857347
-0.0905008, -0.552759, -9.74889, 3.46004, 0.0864082
-0.0937129, -0.568989, -9.74262, 3.46012, 0.0867543
-0.0937301, -0.575729, -9.75172, 3.46035, 0.0874681
-0.0562869, -0.550332, -9.76075, 3.45373, 0.0845665
-0.0833998, -0.570046, -9.77079, 3.45383, 0.0851743
-0.0928897, -0.558014, -9.77894, 3.45388, 0.0854482
-0.0619628, -0.544144, -9.7452, 3.45397, 0.0861144
-0.0866219, -0.562319, -9.76222, 3.45402, 0.0864407
-0.0700626, -0.565562, -9.74701, 3.45421, 0.0871682
-0.0793947, -0.579134, -9.75182, 3.45426, 0.0888666
-0.0728506, -0.566548, -9.79436, 3.45443, 0.0895494
-0.0822794, -0.565891, -9.76457, 3.45447, 0.0898858
-0.0860454, -0.571072, -9.75746, 3.45455, 0.0904342
-0.106714, -0.569908, -9.7634, 3.45469, 0.0911031
-0.102049, -0.566118, -9.74773, 3.4548, 0.0915365
-0.0856147, -0.554217, -9.76764, 3.45028, 0.101462
-0.0775426, -0.537959, -9.74586, 3.45031, 0.102264
-0.102596, -0.541828, -9.7709, 3.45043, 0.10272
-0.072594, -0.564104, -9.74552, 3.45048, 0.10341
-0.0690019, -0.56252, -9.75309, 3.45051, 0.104214
-0.072809, -0.557474, -9.77198, 3.45055, 0.10465
-0.0667687, -0.567607, -9.76753, 3.4541, 0.10053
-0.0416607, -0.575038, -9.76338, 3.45417, 0.101246
-0.0817197, -0.570564, -9.75393, 3.45418, 0.101622
-0.0806091, -0.575844, -9.76122, 3.4544, 0.102339
-0.0924999, -0.572611, -9.74432, 3.45455, 0.103139
-0.0788355, -0.544075, -9.73723, 3.45451, 0.103446
-0.0712572, -0.578063, -9.75032, 3.46215, 0.100134
-0.0670456, -0.58714, -9.76537, 3.46234, 0.100795
-0.0917216, -0.570983, -9.75608, 3.46248, 0.101132
-0.0791779, -0.579179, -9.75936, 3.46273, 0.101924
-0.0781942, -0.55456, -9.76792, 3.46298, 0.102607
-0.0787839, -0.541466, -9.77946, 3.46305, 0.103024
-0.0653468, -0.560274, -9.76484, 3.4542, 0.119595
-0.0945881, -0.569587, -9.75632, 3.45436, 0.120487
-0.0750276, -0.578027, -9.78155, 3.4544, 0.12094
-0.0987071, -0.563597, -9.75623, 3.45452, 0.121889
-0.0897626, -0.569383, -9.80265, 3.45462, 0.122857
-0.0760853, -0.571595, -9.72624, 3.45472, 0.123379
-0.102813, -0.550237, -9.77249, 3.44441, 0.11458
-0.0961537, -0.564166, -9.7726, 3.44449, 0.115344
-0.0780685, -0.549164, -9.76859, 3.44447, 0.115739
-0.0807271, -0.568116, -9.75996, 3.44438, 0.116439
-0.0721386, -0.554773, -9.77126, 3.44447, 0.117218
-0.0676913, -0.570709, -9.77264, 3.44442, 0.117635
-0.0621429, -0.543217, -9.77633, 3.4621, 0.124537
-0.0840442, -0.572489, -9.73056, 3.4624, 0.125401
-0.0914906, -0.540098, -9.72657, 3.46249, 0.125823
-0.0910109, -0.556973, -9.75642, 3.4627, 0.126786
-0.074776, -0.583818, -9.77331, 3.46296, 0.127712
-0.0954785, -0.570579, -9.75484, 3.46303, 0.12809
-0.0711378, -0.571588, -9.76336, 3.46054, 0.116781
-0.116548, -0.573234, -9.78525, 3.46076, 0.117402
-0.104884, -0.5629, -9.76404, 3.46087, 0.117726
-0.100298, -0.563593, -9.75832, 3.46105, 0.118485
-0.0843011, -0.572341, -9.7551, 3.46133, 0.119208
-0.0871689, -0.546444, -9.77254, 3.46133, 0.119613
-0.0646322, -0.569513, -9.76755, 3.4613, 0.124472
-0.0576495, -0.56398, -9.77067, 3.4615, 0.125245
-0.0752158, -0.557945, -9.78913, 3.46167, 0.125527
-0.110303, -0.564999, -9.74095, 3.46191, 0.126328
-0.0969279, -0.54723, -9.80213, 3.46206, 0.12712
-0.078626, -0.561655, -9.75429, 3.46223, 0.127469
-0.0797077, -0.573946, -9.75529, 3.45772, 0.134148
-0.101263, -0.535726, -9.76358, 3.45791, 0.135024
-0.10427, -0.56454, -9.73845, 3.45807, 0.135455
-0.112163, -0.55611, -9.76846, 3.45823, 0.13621
-0.0934852, -0.543246, -9.72943, 3.45837, 0.137083
-0.082274, -0.558543, -9.76069, 3.45841, 0.137444
-0.0586845, -0.556021, -9.7812, 3.45576, 0.128343
-0.0911517, -0.547327, -9.76012, 3.45597, 0.128929
-0.0629221, -0.547087, -9.72629, 3.45605, 0.129276
-0.0670548, -0.561211, -9.7356, 3.45618, 0.129934
-0.10638, -0.55758, -9.74337, 3.45629, 0.130572
-0.0888329, -0.57126, -9.73286, 3.45636, 0.130891
-0.0622219, -0.565692, -9.75578, 3.44766, 0.130468
-0.0917554, -0.584449, -9.77283, 3.44776, 0.131051
-0.115392, -0.571186, -9.73862, 3.44777, 0.131392
-0.0937406, -0.550983, -9.78024, 3.44775, 0.13197
-0.0967998, -0.562083, -9.76617, 3.44778, 0.132607
-0.0800024, -0.556962, -9.75687, 3.44792, 0.132879
-0.0709614, -0.551153, -9.7447, 3.44413, 0.137645
-0.0676198, -0.597401, -9.76553, 3.44415, 0.138331
-0.0784926, -0.551967, -9.77831, 3.44405, 0.138695
-0.0541703, -0.573524, -9.76818, 3.44408, 0.139357
-0.071367, -0.555854, -9.76077, 3.44402, 0.14
-0.0843877, -0.561756, -9.78629, 3.44314, 0.142694
-0.100345, -0.557799, -9.75714, 3.44307, 0.143386
-0.0915176, -0.577616, -9.78392, 3.44307, 0.144055
-0.0655222, -0.563426, -9.77143, 3.44308, 0.144491
-0.0610496, -0.56883, -9.76127, 3.44297, 0.145175
-0.0774394, -0.575189, -9.76279, 3.44301, 0.145819
-0.0735182, -0.577883, -9.77739, 3.44301, 0.146165
-0.070312, -0.565327, -9.73114, 3.4428, 0.146614
-0.0714705, -0.580449, -9.79, 3.44279, 0.147271
-0.072527, -0.553253, -9.73814, 3.4428, 0.147642
-0.0646997, -0.544467, -9.77439, 3.44285, 0.14842
-0.0606816, -0.566614, -9.72776, 3.44283, 0.149108
-0.0953668, -0.558775, -9.77827, 3.44281, 0.14945
-0.0862743, -0.553872, -9.75886, 3.43164, 0.152519
-0.0918413, -0.562179, -9.78632, 3.43154, 0.153182
-0.079466, -0.54993, -9.78635, 3.43144, 0.153562
-0.102618, -0.567509, -9.75637, 3.43131, 0.154308
-0.0892794, -0.557597, -9.78413, 3.43121, 0.155139
-0.0992521, -0.583669, -9.7648, 3.43116, 0.155429
-0.0780212, -0.549919, -9.74936, 3.42891, 0.158441
-0.0911613, -0.58901, -9.76079, 3.42867, 0.159154
-0.0819022, -0.561896, -9.7822, 3.42867, 0.159572
-0.0957589, -0.557231, -9.78085, 3.42838, 0.160379
-0.0797701, -0.569928, -9.75156, 3.42818, 0.161212
-0.0947182, -0.566637, -9.7443, 3.42817, 0.161644
-0.0909668, -0.554037, -9.7516, 3.4261, 0.150852
-0.102636, -0.555018, -9.78428, 3.42594, 0.151579
-0.0753929, -0.567959, -9.78104, 3.42582, 0.151882
-0.0956684, -0.53788, -9.75157, 3.4256, 0.152523
-0.0776341, -0.576224, -9.72611, 3.42546, 0.153189
-0.103308, -0.537698, -9.7938, 3.42537, 0.153431
-0.103748, -0.570449, -9.76607, 3.42527, 0.158483
-0.0847451, -0.566471, -9.75044, 3.42509, 0.159162
-0.0743661, -0.567614, -9.7779, 3.42504, 0.159566
-0.0696396, -0.559589, -9.74588, 3.42492, 0.160242
-0.074812, -0.556869, -9.77056, 3.42469, 0.160987
-0.0673864, -0.576619, -9.74841, 3.42017, 0.157081
-0.0995115, -0.542219, -9.78026, 3.41992, 0.157739
-0.0772251, -0.561776, -9.72412, 3.4197, 0.1584
-0.0865821, -0.544021, -9.77128, 3.41957, 0.1588
-0.0702166, -0.575456, -9.73876, 3.41943, 0.159443
-0.115909, -0.566358, -9.74672, 3.41918, 0.160092
