0,30.67242048500128,-96.37251530367463,88.40902370493859
0.1989855766296387,30.67242048755971,-96.37251539372011,88.40149840159575
0.3993699550628662,30.672420472447,-96.37251548691165,88.3994645861676
0.5988800525665283,30.67242048353046,-96.37251552697252,88.3887096978724
0.7992756366729736,30.6724204825633,-96.37251559666046,88.37637579650618
0.9997549057006836,30.67242049854783,-96.37251557577241,88.36415249237325
1.199687719345093,30.67242051094397,-96.3725156197855,88.35549135692418
1.399837970733643,30.67242044274924,-96.37251558526228,88.35366867209086
1.599684953689575,30.67242044213477,-96.37251562155525,88.34397759195417
1.79958701133728,30.67242040801844,-96.37251564880086,88.34104857058264
1.999563694000244,30.67242032842907,-96.37251570161898,88.34097374824341
2.199429512023926,30.67242025988766,-96.37251575441987,88.34270163532346
2.399337530136108,30.67242017183285,-96.37251576631047,88.34610089071793
2.599307060241699,30.6724201654187,-96.3725157332686,88.34596617158968
2.799211978912354,30.67242011772876,-96.37251571055259,88.3422204265371
2.999203681945801,30.67242008432741,-96.37251573792835,88.33945961558493
3.199108362197876,30.67242010308048,-96.37251576038992,88.33230438787723
3.398902177810669,30.67242031041108,-96.37251566646346,88.32645556912757
3.598660945892334,30.67242068611729,-96.37251545349186,88.33001896797214
3.798571109771729,30.6724212399918,-96.37251551226309,88.33628805034095
3.999337673187256,30.6724218229643,-96.37251541305291,88.33271532075014
4.199418783187866,30.67242268696893,-96.37251514677953,88.34116789500695
4.399706363677979,30.67242376662761,-96.372515093877,88.33873098436743
4.599573612213135,30.67242495467671,-96.37251466636053,88.35199335950892
4.799548625946045,30.67242630855375,-96.37251477156937,88.34465005458333
4.999341487884521,30.67242809294607,-96.37251454803723,88.36051850276999
5.199110984802246,30.67243015312798,-96.37251434214531,88.36095846258104
5.399065732955933,30.67243263072611,-96.37251373424093,88.38862463878468
5.798890590667725,30.67243816911881,-96.37251301561143,88.43807472498156
5.999101161956787,30.67244163610182,-96.37251281363019,88.4520065789111
6.199146032333374,30.67244519883694,-96.37251221832452,88.44628893304616
6.398927688598633,30.67244917131488,-96.37251181342126,88.44969267258421
6.598952054977417,30.67245328367407,-96.37251127496432,88.43954810872674
6.798609256744385,30.67245778758189,-96.37251048503043,88.40487625682727
6.998371839523315,30.67246209333051,-96.37250983131381,88.3874863544479
7.19934344291687,30.67246659358967,-96.37250924218992,88.3900243928656
7.399340152740479,30.67247111504553,-96.37250873769884,88.38128157611936
7.599244594573975,30.6724755310894,-96.37250800851592,88.36243854835629
7.799174547195435,30.67248030774797,-96.37250747368893,88.37029478466138
7.999101877212524,30.67248481476048,-96.37250682686647,88.36201776657254
8.19902777671814,30.67248933114506,-96.37250649053708,88.33731262991205
8.398986339569092,30.67249411997438,-96.37250588347081,88.32782913884148
8.59893798828125,30.6724986934104,-96.37250506472242,88.32513322122395
8.79888391494751,30.67250319719546,-96.37250446299471,88.30841220915318
8.998729228973389,30.67250755068914,-96.37250367704733,88.31298513710499
9.198588848114014,30.67251193459561,-96.37250323804554,88.2929949243553
9.39863395690918,30.67251641000089,-96.37250237324163,88.30897675501183
9.598684787750244,30.67252074963595,-96.37250139696026,88.32183017581701
9.798727512359619,30.67252518627722,-96.37250088886162,88.30421438766643
9.999742269515991,30.67252942252652,-96.37249983770943,88.30901087261736
10.19956207275391,30.67253347344174,-96.37249890189388,88.29100957978517
